"Date","Depth","kd_interp"
2016-09-17,9.3,NA
2016-09-22,0.1,NA
2016-09-22,1,NA
2016-09-22,1.6,NA
2016-09-22,2.8,NA
2016-09-22,3.8,NA
2016-09-22,5,NA
2016-09-22,5.2,NA
2016-09-22,5.5,NA
2016-09-22,5.8,NA
2016-09-22,6,NA
2016-09-22,6.2,NA
2016-09-22,8,NA
2016-09-22,9,NA
2016-09-22,9.3,NA
2016-09-27,0.1,-1.13844087268055
2016-09-27,1,-1.13844087268055
2016-09-27,1.6,-1.13844087268055
2016-09-27,2.8,-1.13844087268055
2016-09-27,3.8,-1.13844087268055
2016-09-27,5,-1.13844087268055
2016-09-27,5.2,-1.13844087268055
2016-09-27,5.5,-1.13844087268055
2016-09-27,5.8,-1.13844087268055
2016-09-27,6,-1.13844087268055
2016-09-27,6.2,-1.13844087268055
2016-09-27,8,-1.13844087268055
2016-09-27,9,-1.13844087268055
2016-09-27,9.3,-1.13844087268055
2016-09-30,0.1,-0.684252944578679
2016-09-30,1,-0.684252944578679
2016-09-30,1.6,-0.684252944578679
2016-09-30,2.8,-0.684252944578679
2016-09-30,3.8,-0.684252944578679
2016-09-30,5,-0.684252944578679
2016-09-30,5.2,-0.684252944578679
2016-09-30,5.5,-0.684252944578679
2016-09-30,5.8,-0.684252944578679
2016-09-30,6,-0.684252944578679
2016-09-30,6.2,-0.684252944578679
2016-09-30,8,-0.684252944578679
2016-09-30,9,-0.684252944578679
2016-09-30,9.3,-0.684252944578679
2016-10-05,0.1,NA
2016-10-05,1,NA
2016-10-05,1.6,NA
2016-10-05,2.8,NA
2016-10-05,3.8,NA
2016-10-05,5,NA
2016-10-05,5.2,NA
2016-10-05,5.5,NA
2016-10-05,5.8,NA
2016-10-05,6,NA
2016-10-05,6.2,NA
2016-10-05,8,NA
2016-10-05,9,NA
2016-10-05,9.3,NA
2016-10-06,0.1,NA
2016-10-06,1,NA
2016-10-06,1.6,NA
2016-10-06,2.8,NA
2016-10-06,3.8,NA
2016-10-06,5,NA
2016-10-06,5.2,NA
2016-10-06,5.5,NA
2016-10-06,5.8,NA
2016-10-06,6,NA
2016-10-06,6.2,NA
2016-10-06,8,NA
2016-10-06,9,NA
2016-10-06,9.3,NA
2016-10-07,0.1,-1.1271669044954
2016-10-07,1,-1.1271669044954
2016-10-07,1.6,-1.1271669044954
2016-10-07,2.8,-1.1271669044954
2016-10-07,3.8,-1.1271669044954
2016-10-07,5,-1.1271669044954
2016-10-07,5.2,-1.1271669044954
2016-10-07,5.5,-1.1271669044954
2016-10-07,5.8,-1.1271669044954
2016-10-07,6,-1.1271669044954
2016-10-07,6.2,-1.1271669044954
2016-10-07,8,-1.1271669044954
2016-10-07,9,-1.1271669044954
2016-10-07,9.3,-1.1271669044954
2016-10-11,0.1,NA
2016-10-11,1,NA
2016-10-11,1.6,NA
2016-10-11,2.8,NA
2016-10-11,3.8,NA
2016-10-11,5,NA
2016-10-11,5.2,NA
2016-10-11,5.5,NA
2016-10-11,5.8,NA
2016-10-11,6,NA
2016-10-11,6.2,NA
2016-10-11,8,NA
2016-10-11,9,NA
2016-10-11,9.3,NA
2016-10-14,0.1,NA
2016-10-14,1,NA
2016-10-14,1.6,NA
2016-10-14,2.8,NA
2016-10-14,3.8,NA
2016-10-14,5,NA
2016-10-14,5.2,NA
2016-10-14,5.5,NA
2016-10-14,5.8,NA
2016-10-14,6,NA
2016-10-14,6.2,NA
2016-10-14,8,NA
2016-10-14,9,NA
2016-10-14,9.3,NA
2016-10-20,0.1,NA
2016-10-20,1,NA
2016-10-20,1.6,NA
2016-10-20,2.8,NA
2016-10-20,3.8,NA
2016-10-20,5,NA
2016-10-20,5.2,NA
2016-10-20,5.5,NA
2016-10-20,5.8,NA
2016-10-20,6,NA
2016-10-20,6.2,NA
2016-10-20,8,NA
2016-10-20,9,NA
2016-10-20,9.3,NA
2016-10-27,0.1,NA
2016-10-27,1,NA
2016-10-27,1.6,NA
2016-10-27,2.8,NA
2016-10-27,3.8,NA
2016-10-27,5,NA
2016-10-27,5.2,NA
2016-10-27,5.5,NA
2016-10-27,5.8,NA
2016-10-27,6,NA
2016-10-27,6.2,NA
2016-10-27,8,NA
2016-10-27,9,NA
2016-10-27,9.3,NA
2016-10-31,0.1,NA
2016-10-31,1,NA
2016-10-31,1.6,NA
2016-10-31,2.8,NA
2016-10-31,3.8,NA
2016-10-31,5,NA
2016-10-31,5.2,NA
2016-10-31,5.5,NA
2016-10-31,5.8,NA
2016-10-31,6,NA
2016-10-31,6.2,NA
2016-10-31,8,NA
2016-10-31,9,NA
2016-10-31,9.3,NA
2016-11-04,0.1,NA
2016-11-04,1,NA
2016-11-04,1.6,NA
2016-11-04,2.8,NA
2016-11-04,3.8,NA
2016-11-04,5,NA
2016-11-04,5.2,NA
2016-11-04,5.5,NA
2016-11-04,5.8,NA
2016-11-04,6,NA
2016-11-04,6.2,NA
2016-11-04,8,NA
2016-11-04,9,NA
2016-11-04,9.3,NA
2016-11-11,0.1,NA
2016-11-11,1,NA
2016-11-11,1.6,NA
2016-11-11,2.8,NA
2016-11-11,3.8,NA
2016-11-11,5,NA
2016-11-11,5.2,NA
2016-11-11,5.5,NA
2016-11-11,5.8,NA
2016-11-11,6,NA
2016-11-11,6.2,NA
2016-11-11,8,NA
2016-11-11,9,NA
2016-11-11,9.3,NA
2016-12-02,0.1,NA
2016-12-02,1,NA
2016-12-02,1.6,NA
2016-12-02,2.8,NA
2016-12-02,3.8,NA
2016-12-02,5,NA
2016-12-02,5.2,NA
2016-12-02,5.5,NA
2016-12-02,5.8,NA
2016-12-02,6,NA
2016-12-02,6.2,NA
2016-12-02,8,NA
2016-12-02,9,NA
2016-12-02,9.3,NA
2017-03-12,0.1,NA
2017-03-12,1,NA
2017-03-12,1.6,NA
2017-03-12,2.8,NA
2017-03-12,3.8,NA
2017-03-12,5,NA
2017-03-12,5.2,NA
2017-03-12,5.5,NA
2017-03-12,5.8,NA
2017-03-12,6,NA
2017-03-12,6.2,NA
2017-03-12,8,NA
2017-03-12,9,NA
2017-03-12,9.3,NA
2017-03-26,0.1,NA
2017-03-26,1,NA
2017-03-26,1.6,NA
2017-03-26,2.8,NA
2017-03-26,3.8,NA
2017-03-26,5,NA
2017-03-26,5.2,NA
2017-03-26,5.5,NA
2017-03-26,5.8,NA
2017-03-26,6,NA
2017-03-26,6.2,NA
2017-03-26,8,NA
2017-03-26,9,NA
2017-03-26,9.3,NA
2017-04-09,0.1,NA
2017-04-09,1,NA
2017-04-09,1.6,NA
2017-04-09,2.8,NA
2017-04-09,3.8,NA
2017-04-09,5,NA
2017-04-09,5.2,NA
2017-04-09,5.5,NA
2017-04-09,5.8,NA
2017-04-09,6,NA
2017-04-09,6.2,NA
2017-04-09,8,NA
2017-04-09,9,NA
2017-04-09,9.3,NA
2017-04-16,0.1,NA
2017-04-16,1,NA
2017-04-16,1.6,NA
2017-04-16,2.8,NA
2017-04-16,3.8,NA
2017-04-16,5,NA
2017-04-16,5.2,NA
2017-04-16,5.5,NA
2017-04-16,5.8,NA
2017-04-16,6,NA
2017-04-16,6.2,NA
2017-04-16,8,NA
2017-04-16,9,NA
2017-04-16,9.3,NA
2017-04-23,0.1,NA
2017-04-23,1,NA
2017-04-23,1.6,NA
2017-04-23,2.8,NA
2017-04-23,3.8,NA
2017-04-23,5,NA
2017-04-23,5.2,NA
2017-04-23,5.5,NA
2017-04-23,5.8,NA
2017-04-23,6,NA
2017-04-23,6.2,NA
2017-04-23,8,NA
2017-04-23,9,NA
2017-04-23,9.3,NA
2017-04-30,0.1,NA
2017-04-30,1,NA
2017-04-30,1.6,NA
2017-04-30,2.8,NA
2017-04-30,3.8,NA
2017-04-30,5,NA
2017-04-30,5.2,NA
2017-04-30,5.5,NA
2017-04-30,5.8,NA
2017-04-30,6,NA
2017-04-30,6.2,NA
2017-04-30,8,NA
2017-04-30,9,NA
2017-04-30,9.3,NA
2017-05-04,0.1,NA
2017-05-04,1,NA
2017-05-04,1.6,NA
2017-05-04,2.8,NA
2017-05-04,3.8,NA
2017-05-04,5,NA
2017-05-04,5.2,NA
2017-05-04,5.5,NA
2017-05-04,5.8,NA
2017-05-04,6,NA
2017-05-04,6.2,NA
2017-05-04,8,NA
2017-05-04,9,NA
2017-05-04,9.3,NA
2017-05-07,0.1,NA
2017-05-07,1,NA
2017-05-07,1.6,NA
2017-05-07,2.8,NA
2017-05-07,3.8,NA
2017-05-07,5,NA
2017-05-07,5.2,NA
2017-05-07,5.5,NA
2017-05-07,5.8,NA
2017-05-07,6,NA
2017-05-07,6.2,NA
2017-05-07,8,NA
2017-05-07,9,NA
2017-05-07,9.3,NA
2017-05-09,0.1,NA
2017-05-09,1,NA
2017-05-09,1.6,NA
2017-05-09,2.8,NA
2017-05-09,3.8,NA
2017-05-09,5,NA
2017-05-09,5.2,NA
2017-05-09,5.5,NA
2017-05-09,5.8,NA
2017-05-09,6,NA
2017-05-09,6.2,NA
2017-05-09,8,NA
2017-05-09,9,NA
2017-05-09,9.3,NA
2017-05-14,0.1,NA
2017-05-14,1,NA
2017-05-14,1.6,NA
2017-05-14,2.8,NA
2017-05-14,3.8,NA
2017-05-14,5,NA
2017-05-14,5.2,NA
2017-05-14,5.5,NA
2017-05-14,5.8,NA
2017-05-14,6,NA
2017-05-14,6.2,NA
2017-05-14,8,NA
2017-05-14,9,NA
2017-05-14,9.3,NA
2017-06-28,0.1,NA
2017-06-28,1,NA
2017-06-28,1.6,NA
2017-06-28,2.8,NA
2017-06-28,3.8,NA
2017-06-28,5,NA
2017-06-28,5.2,NA
2017-06-28,5.5,NA
2017-06-28,5.8,NA
2017-06-28,6,NA
2017-06-28,6.2,NA
2017-06-28,8,NA
2017-06-28,9,NA
2017-06-28,9.3,NA
2017-07-04,0.1,NA
2017-07-04,1,NA
2017-07-04,1.6,NA
2017-07-04,2.8,NA
2017-07-04,3.8,NA
2017-07-04,5,NA
2017-07-04,5.2,NA
2017-07-04,5.5,NA
2017-07-04,5.8,NA
2017-07-04,6,NA
2017-07-04,6.2,NA
2017-07-04,8,NA
2017-07-04,9,NA
2017-07-04,9.3,NA
2017-07-06,0.1,NA
2017-07-06,1,NA
2017-07-06,1.6,NA
2017-07-06,2.8,NA
2017-07-06,3.8,NA
2017-07-06,5,NA
2017-07-06,5.2,NA
2017-07-06,5.5,NA
2017-07-06,5.8,NA
2017-07-06,6,NA
2017-07-06,6.2,NA
2017-07-06,8,NA
2017-07-06,9,NA
2017-07-06,9.3,NA
2017-07-09,0.1,NA
2017-07-09,1,NA
2017-07-09,1.6,NA
2017-07-09,2.8,NA
2017-07-09,3.8,NA
2017-07-09,5,NA
2017-07-09,5.2,NA
2017-07-09,5.5,NA
2017-07-09,5.8,NA
2017-07-09,6,NA
2017-07-09,6.2,NA
2017-07-09,8,NA
2017-07-09,9,NA
2017-07-09,9.3,NA
2017-07-10,0.1,-0.904899146919959
2017-07-10,1,-0.904899146919959
2017-07-10,1.6,-0.904899146919959
2017-07-10,2.8,-0.904899146919959
2017-07-10,3.8,-0.904899146919959
2017-07-10,5,-0.904899146919959
2017-07-10,5.2,-0.904899146919959
2017-07-10,5.5,-0.904899146919959
2017-07-10,5.8,-0.904899146919959
2017-07-10,6,-0.904899146919959
2017-07-10,6.2,-0.904899146919959
2017-07-10,8,-0.904899146919959
2017-07-10,9,-0.904899146919959
2017-07-10,9.3,-0.904899146919959
2017-07-11,0.1,-1.36095323729725
2017-07-11,1,-1.36095323729725
2017-07-11,1.6,-1.36095323729725
2017-07-11,2.8,-1.36095323729725
2017-07-11,3.8,-1.36095323729725
2017-07-11,5,-1.36095323729725
2017-07-11,5.2,-1.36095323729725
2017-07-11,5.5,-1.36095323729725
2017-07-11,5.8,-1.36095323729725
2017-07-11,6,-1.36095323729725
2017-07-11,6.2,-1.36095323729725
2017-07-11,8,-1.36095323729725
2017-07-11,9,-1.36095323729725
2017-07-11,9.3,-1.36095323729725
2017-07-12,0.1,NA
2017-07-12,1,NA
2017-07-12,1.6,NA
2017-07-12,2.8,NA
2017-07-12,3.8,NA
2017-07-12,5,NA
2017-07-12,5.2,NA
2017-07-12,5.5,NA
2017-07-12,5.8,NA
2017-07-12,6,NA
2017-07-12,6.2,NA
2017-07-12,8,NA
2017-07-12,9,NA
2017-07-12,9.3,NA
2017-08-06,0.1,NA
2017-08-06,1,NA
2017-08-06,1.6,NA
2017-08-06,2.8,NA
2017-08-06,3.8,NA
2017-08-06,5,NA
2017-08-06,5.2,NA
2017-08-06,5.5,NA
2017-08-06,5.8,NA
2017-08-06,6,NA
2017-08-06,6.2,NA
2017-08-06,8,NA
2017-08-06,9,NA
2017-08-06,9.3,NA
2017-08-09,0.1,NA
2017-08-09,1,NA
2017-08-09,1.6,NA
2017-08-09,2.8,NA
2017-08-09,3.8,NA
2017-08-09,5,NA
2017-08-09,5.2,NA
2017-08-09,5.5,NA
2017-08-09,5.8,NA
2017-08-09,6,NA
2017-08-09,6.2,NA
2017-08-09,8,NA
2017-08-09,9,NA
2017-08-09,9.3,NA
2017-08-13,0.1,NA
2017-08-13,1,NA
2017-08-13,1.6,NA
2017-08-13,2.8,NA
2017-08-13,3.8,NA
2017-08-13,5,NA
2017-08-13,5.2,NA
2017-08-13,5.5,NA
2017-08-13,5.8,NA
2017-08-13,6,NA
2017-08-13,6.2,NA
2017-08-13,8,NA
2017-08-13,9,NA
2017-08-13,9.3,NA
2017-08-16,0.1,NA
2017-08-16,1,NA
2017-08-16,1.6,NA
2017-08-16,2.8,NA
2017-08-16,3.8,NA
2017-08-16,5,NA
2017-08-16,5.2,NA
2017-08-16,5.5,NA
2017-08-16,5.8,NA
2017-08-16,6,NA
2017-08-16,6.2,NA
2017-08-16,8,NA
2017-08-16,9,NA
2017-08-16,9.3,NA
2017-08-20,0.1,NA
2017-08-20,1,NA
2017-08-20,1.6,NA
2017-08-20,2.8,NA
2017-08-20,3.8,NA
2017-08-20,5,NA
2017-08-20,5.2,NA
2017-08-20,5.5,NA
2017-08-20,5.8,NA
2017-08-20,6,NA
2017-08-20,6.2,NA
2017-08-20,8,NA
2017-08-20,9,NA
2017-08-20,9.3,NA
2017-08-27,0.1,NA
2017-08-27,1,NA
2017-08-27,1.6,NA
2017-08-27,2.8,NA
2017-08-27,3.8,NA
2017-08-27,5,NA
2017-08-27,5.2,NA
2017-08-27,5.5,NA
2017-08-27,5.8,NA
2017-08-27,6,NA
2017-08-27,6.2,NA
2017-08-27,8,NA
2017-08-27,9,NA
2017-08-27,9.3,NA
2017-09-03,0.1,NA
2017-09-03,1,NA
2017-09-03,1.6,NA
2017-09-03,2.8,NA
2017-09-03,3.8,NA
2017-09-03,5,NA
2017-09-03,5.2,NA
2017-09-03,5.5,NA
2017-09-03,5.8,NA
2017-09-03,6,NA
2017-09-03,6.2,NA
2017-09-03,8,NA
2017-09-03,9,NA
2017-09-03,9.3,NA
2017-09-10,0.1,NA
2017-09-10,1,NA
2017-09-10,1.6,NA
2017-09-10,2.8,NA
2017-09-10,3.8,NA
2017-09-10,5,NA
2017-09-10,5.2,NA
2017-09-10,5.5,NA
2017-09-10,5.8,NA
2017-09-10,6,NA
2017-09-10,6.2,NA
2017-09-10,8,NA
2017-09-10,9,NA
2017-09-10,9.3,NA
2017-09-17,0.1,NA
2017-09-17,1,NA
2017-09-17,1.6,NA
2017-09-17,2.8,NA
2017-09-17,3.8,NA
2017-09-17,5,NA
2017-09-17,5.2,NA
2017-09-17,5.5,NA
2017-09-17,5.8,NA
2017-09-17,6,NA
2017-09-17,6.2,NA
2017-09-17,8,NA
2017-09-17,9,NA
2017-09-17,9.3,NA
2017-09-18,0.1,-0.95354174957513
2017-09-18,1,-0.95354174957513
2017-09-18,1.6,-0.95354174957513
2017-09-18,2.8,-0.95354174957513
2017-09-18,3.8,-0.95354174957513
2017-09-18,5,-0.95354174957513
2017-09-18,5.2,-0.95354174957513
2017-09-18,5.5,-0.95354174957513
2017-09-18,5.8,-0.95354174957513
2017-09-18,6,-0.95354174957513
2017-09-18,6.2,-0.95354174957513
2017-09-18,8,-0.95354174957513
2017-09-18,9,-0.95354174957513
2017-09-18,9.3,-0.95354174957513
2017-09-24,0.1,NA
2017-09-24,1,NA
2017-09-24,1.6,NA
2017-09-24,2.8,NA
2017-09-24,3.8,NA
2017-09-24,5,NA
2017-09-24,5.2,NA
2017-09-24,5.5,NA
2017-09-24,5.8,NA
2017-09-24,6,NA
2017-09-24,6.2,NA
2017-09-24,8,NA
2017-09-24,9,NA
2017-09-24,9.3,NA
2017-10-08,0.1,NA
2017-10-08,1,NA
2017-10-08,1.6,NA
2017-10-08,2.8,NA
2017-10-08,3.8,NA
2017-10-08,5,NA
2017-10-08,5.2,NA
2017-10-08,5.5,NA
2017-10-08,5.8,NA
2017-10-08,6,NA
2017-10-08,6.2,NA
2017-10-08,8,NA
2017-10-08,9,NA
2017-10-08,9.3,NA
2017-10-15,0.1,NA
2017-10-15,1,NA
2017-10-15,1.6,NA
2017-10-15,2.8,NA
2017-10-15,3.8,NA
2017-10-15,5,NA
2017-10-15,5.2,NA
2017-10-15,5.5,NA
2017-10-15,5.8,NA
2017-10-15,6,NA
2017-10-15,6.2,NA
2017-10-15,8,NA
2017-10-15,9,NA
2017-10-15,9.3,NA
2017-10-16,0.1,-0.919137624041901
2017-10-16,1,-0.919137624041901
2017-10-16,1.6,-0.919137624041901
2017-10-16,2.8,-0.919137624041901
2017-10-16,3.8,-0.919137624041901
2017-10-16,5,-0.919137624041901
2017-10-16,5.2,-0.919137624041901
2017-10-16,5.5,-0.919137624041901
2017-10-16,5.8,-0.919137624041901
2017-10-16,6,-0.919137624041901
2017-10-16,6.2,-0.919137624041901
2017-10-16,8,-0.919137624041901
2017-10-16,9,-0.919137624041901
2017-10-16,9.3,-0.919137624041901
