"Date","Depth","DOC_interp","DOCinf_interp"
2015-10-30,0.1,2.37,NA
2015-10-30,1,NA,NA
2015-10-30,1.6,2.16,NA
2015-10-30,2.8,NA,NA
2015-10-30,3.8,2.51,NA
2015-10-30,5,2.42,NA
2015-10-30,5.2,NA,NA
2015-10-30,5.5,NA,NA
2015-10-30,5.8,NA,NA
2015-10-30,6,NA,NA
2015-10-30,6.2,4.69,NA
2015-10-30,8,4.86,NA
2015-10-30,9,1.63,NA
2015-10-30,9.3,NA,NA
2015-12-07,0.1,2.08,NA
2015-12-07,1,NA,NA
2015-12-07,1.6,1.94,NA
2015-12-07,2.8,NA,NA
2015-12-07,3.8,2.24,NA
2015-12-07,5,2.08,NA
2015-12-07,5.2,NA,NA
2015-12-07,5.5,NA,NA
2015-12-07,5.8,NA,NA
2015-12-07,6,NA,NA
2015-12-07,6.2,3.56,NA
2015-12-07,8,3.74,NA
2015-12-07,9,1.52,NA
2015-12-07,9.3,NA,NA
2016-05-12,0.1,1.79,NA
2016-05-12,1,NA,NA
2016-05-12,1.6,1.72,NA
2016-05-12,2.8,NA,NA
2016-05-12,3.8,1.97,NA
2016-05-12,5,1.74,NA
2016-05-12,5.2,NA,NA
2016-05-12,5.5,NA,NA
2016-05-12,5.8,NA,NA
2016-05-12,6,NA,NA
2016-05-12,6.2,2.43,NA
2016-05-12,8,2.62,NA
2016-05-12,9,1.41,NA
2016-05-12,9.3,NA,NA
2016-05-16,0.1,1.5,NA
2016-05-16,1,NA,NA
2016-05-16,1.6,1.5,NA
2016-05-16,2.8,NA,NA
2016-05-16,3.8,1.7,NA
2016-05-16,5,1.4,NA
2016-05-16,5.2,NA,NA
2016-05-16,5.5,NA,NA
2016-05-16,5.8,NA,NA
2016-05-16,6,NA,NA
2016-05-16,6.2,1.3,NA
2016-05-16,8,1.5,NA
2016-05-16,9,1.3,NA
2016-05-16,9.3,NA,NA
2016-05-19,0.1,1.6,NA
2016-05-19,1,NA,NA
2016-05-19,1.6,1.5,NA
2016-05-19,2.8,NA,NA
2016-05-19,3.8,1.7,NA
2016-05-19,5,1.45,NA
2016-05-19,5.2,NA,NA
2016-05-19,5.5,NA,NA
2016-05-19,5.8,NA,NA
2016-05-19,6,NA,NA
2016-05-19,6.2,1.35,NA
2016-05-19,8,1.35,NA
2016-05-19,9,1.4,NA
2016-05-19,9.3,NA,NA
2016-05-23,0.1,1.7,NA
2016-05-23,1,NA,NA
2016-05-23,1.6,1.5,NA
2016-05-23,2.8,NA,NA
2016-05-23,3.8,1.7,NA
2016-05-23,5,1.5,NA
2016-05-23,5.2,NA,NA
2016-05-23,5.5,NA,NA
2016-05-23,5.8,NA,NA
2016-05-23,6,NA,NA
2016-05-23,6.2,1.4,NA
2016-05-23,8,1.2,NA
2016-05-23,9,1.5,NA
2016-05-23,9.3,NA,NA
2016-05-26,0.1,1.66666666666667,NA
2016-05-26,1,NA,NA
2016-05-26,1.6,1.5,NA
2016-05-26,2.8,NA,NA
2016-05-26,3.8,1.66666666666667,NA
2016-05-26,5,1.56666666666667,NA
2016-05-26,5.2,NA,NA
2016-05-26,5.5,NA,NA
2016-05-26,5.8,NA,NA
2016-05-26,6,NA,NA
2016-05-26,6.2,1.36666666666667,NA
2016-05-26,8,1.33333333333333,NA
2016-05-26,9,1.46666666666667,NA
2016-05-26,9.3,NA,NA
2016-05-29,0.1,1.63333333333333,NA
2016-05-29,1,NA,NA
2016-05-29,1.6,1.5,NA
2016-05-29,2.8,NA,NA
2016-05-29,3.8,1.63333333333333,NA
2016-05-29,5,1.63333333333333,NA
2016-05-29,5.2,NA,NA
2016-05-29,5.5,NA,NA
2016-05-29,5.8,NA,NA
2016-05-29,6,NA,NA
2016-05-29,6.2,1.33333333333333,NA
2016-05-29,8,1.46666666666667,NA
2016-05-29,9,1.43333333333333,NA
2016-05-29,9.3,NA,NA
2016-05-30,0.1,1.6,NA
2016-05-30,0.1,1.6,NA
2016-05-30,0.1,1.6,1.6
2016-05-30,0.1,1.6,1.6
2016-05-30,0.1,1.9,1.6
2016-05-30,0.1,1.9,1.6
2016-05-30,0.1,1.9,1.6
2016-05-30,0.1,1.9,1.6
2016-05-30,1,NA,NA
2016-05-30,1,NA,NA
2016-05-30,1,NA,1.6
2016-05-30,1,NA,1.6
2016-05-30,1.6,1.5,NA
2016-05-30,1.6,1.5,NA
2016-05-30,1.6,1.5,1.6
2016-05-30,1.6,1.5,1.6
2016-05-30,1.6,1.7,1.6
2016-05-30,1.6,1.7,1.6
2016-05-30,1.6,1.7,1.6
2016-05-30,1.6,1.7,1.6
2016-05-30,2.8,NA,NA
2016-05-30,2.8,NA,NA
2016-05-30,2.8,NA,1.6
2016-05-30,2.8,NA,1.6
2016-05-30,3.8,1.6,NA
2016-05-30,3.8,1.6,NA
2016-05-30,3.8,1.6,1.6
2016-05-30,3.8,1.6,1.6
2016-05-30,3.8,1.6,1.6
2016-05-30,3.8,1.6,1.6
2016-05-30,3.8,1.6,1.6
2016-05-30,3.8,1.6,1.6
2016-05-30,5,1.7,NA
2016-05-30,5,1.7,NA
2016-05-30,5,1.7,1.6
2016-05-30,5,1.7,1.6
2016-05-30,5,1.8,1.6
2016-05-30,5,1.8,1.6
2016-05-30,5,1.8,1.6
2016-05-30,5,1.8,1.6
2016-05-30,5.2,NA,NA
2016-05-30,5.2,NA,NA
2016-05-30,5.2,NA,1.6
2016-05-30,5.2,NA,1.6
2016-05-30,5.5,NA,NA
2016-05-30,5.5,NA,NA
2016-05-30,5.5,NA,1.6
2016-05-30,5.5,NA,1.6
2016-05-30,5.8,NA,NA
2016-05-30,5.8,NA,NA
2016-05-30,5.8,NA,1.6
2016-05-30,5.8,NA,1.6
2016-05-30,6,NA,NA
2016-05-30,6,NA,NA
2016-05-30,6,NA,1.6
2016-05-30,6,NA,1.6
2016-05-30,6.2,1.3,NA
2016-05-30,6.2,1.3,NA
2016-05-30,6.2,1.3,1.6
2016-05-30,6.2,1.3,1.6
2016-05-30,6.2,1.8,1.6
2016-05-30,6.2,1.8,1.6
2016-05-30,6.2,1.8,1.6
2016-05-30,6.2,1.8,1.6
2016-05-30,8,1.6,NA
2016-05-30,8,1.6,NA
2016-05-30,8,1.6,1.6
2016-05-30,8,1.6,1.6
2016-05-30,8,1.6,1.6
2016-05-30,8,1.6,1.6
2016-05-30,8,1.6,1.6
2016-05-30,8,1.6,1.6
2016-05-30,9,1.4,NA
2016-05-30,9,1.4,NA
2016-05-30,9,1.4,1.6
2016-05-30,9,1.4,1.6
2016-05-30,9,1.7,1.6
2016-05-30,9,1.7,1.6
2016-05-30,9,1.7,1.6
2016-05-30,9,1.7,1.6
2016-05-30,9.3,NA,NA
2016-05-30,9.3,NA,NA
2016-05-30,9.3,NA,1.6
2016-05-30,9.3,NA,1.6
2016-05-31,0.1,1.8,1.4
2016-05-31,1,NA,1.4
2016-05-31,1.6,1.8,1.4
2016-05-31,2.8,NA,1.4
2016-05-31,3.8,1.8,1.4
2016-05-31,5,1.6,1.4
2016-05-31,5.2,NA,1.4
2016-05-31,5.5,NA,1.4
2016-05-31,5.8,NA,1.4
2016-05-31,6,NA,1.4
2016-05-31,6.2,1.6,1.4
2016-05-31,8,1.5,1.4
2016-05-31,9,1.6,1.4
2016-05-31,9.3,NA,1.4
2016-06-01,0.1,2.05,1.4
2016-06-01,1,NA,1.4
2016-06-01,1.6,1.75,1.4
2016-06-01,2.8,NA,1.4
2016-06-01,3.8,1.85,1.4
2016-06-01,5,1.9,1.4
2016-06-01,5.2,NA,1.4
2016-06-01,5.5,NA,1.4
2016-06-01,5.8,NA,1.4
2016-06-01,6,NA,1.4
2016-06-01,6.2,1.5,1.4
2016-06-01,8,1.55,1.4
2016-06-01,9,1.6,1.4
2016-06-01,9.3,NA,1.4
2016-06-02,0.1,2.3,1.4
2016-06-02,1,NA,1.4
2016-06-02,1.6,1.7,1.4
2016-06-02,2.8,NA,1.4
2016-06-02,3.8,1.9,1.4
2016-06-02,5,2.2,1.4
2016-06-02,5.2,NA,1.4
2016-06-02,5.5,NA,1.4
2016-06-02,5.8,NA,1.4
2016-06-02,6,NA,1.4
2016-06-02,6.2,1.4,1.4
2016-06-02,8,1.6,1.4
2016-06-02,9,1.6,1.4
2016-06-02,9.3,NA,1.4
2016-06-03,0.1,2.1,1.4
2016-06-03,1,NA,1.4
2016-06-03,1.6,1.7,1.4
2016-06-03,2.8,NA,1.4
2016-06-03,3.8,1.75,1.4
2016-06-03,5,1.95,1.4
2016-06-03,5.2,NA,1.4
2016-06-03,5.5,NA,1.4
2016-06-03,5.8,NA,1.4
2016-06-03,6,1.5,1.4
2016-06-03,6.2,1.5,1.4
2016-06-03,8,1.55,1.4
2016-06-03,9,1.55,1.4
2016-06-03,9.3,NA,1.4
2016-06-06,0.1,1.9,1.4
2016-06-06,1,NA,1.4
2016-06-06,1.6,1.7,1.4
2016-06-06,2.8,NA,1.4
2016-06-06,3.8,1.6,1.4
2016-06-06,5,1.7,1.4
2016-06-06,5.2,NA,1.4
2016-06-06,5.5,NA,1.4
2016-06-06,5.8,NA,1.4
2016-06-06,6,NA,1.4
2016-06-06,6.2,1.6,1.4
2016-06-06,8,1.5,1.4
2016-06-06,9,1.5,1.4
2016-06-06,9.3,NA,1.4
2016-06-07,0.1,1.95,1.4125
2016-06-07,1,NA,1.4125
2016-06-07,1.6,1.75,1.4125
2016-06-07,2.8,NA,1.4125
2016-06-07,3.8,1.7,1.4125
2016-06-07,5,1.6,1.4125
2016-06-07,5.2,NA,1.4125
2016-06-07,5.5,NA,1.4125
2016-06-07,5.8,NA,1.4125
2016-06-07,6,NA,1.4125
2016-06-07,6.2,1.575,1.4125
2016-06-07,8,1.45,1.4125
2016-06-07,9,1.525,1.4125
2016-06-07,9.3,NA,1.4125
2016-06-08,0.1,2,1.425
2016-06-08,1,NA,1.425
2016-06-08,1.6,1.8,1.425
2016-06-08,2.8,NA,1.425
2016-06-08,3.8,1.8,1.425
2016-06-08,5,1.66666666666667,1.425
2016-06-08,5.2,NA,1.425
2016-06-08,5.5,NA,1.425
2016-06-08,5.8,NA,1.425
2016-06-08,6,NA,1.425
2016-06-08,6.2,1.55,1.425
2016-06-08,8,1.4,1.425
2016-06-08,9,1.55,1.425
2016-06-08,9.3,NA,1.425
2016-06-09,0.1,2.05,1.4375
2016-06-09,1,NA,1.4375
2016-06-09,1.6,1.85,1.4375
2016-06-09,2.8,NA,1.4375
2016-06-09,3.8,1.9,1.4375
2016-06-09,5,1.73333333333333,1.4375
2016-06-09,5.2,NA,1.4375
2016-06-09,5.5,NA,1.4375
2016-06-09,5.8,NA,1.4375
2016-06-09,6,NA,1.4375
2016-06-09,6.2,1.525,1.4375
2016-06-09,8,1.35,1.4375
2016-06-09,9,1.575,1.4375
2016-06-09,9.3,NA,1.4375
2016-06-13,0.1,2.1,1.45
2016-06-13,1,NA,1.45
2016-06-13,1.6,1.9,1.45
2016-06-13,2.8,NA,1.45
2016-06-13,3.8,2,1.45
2016-06-13,5,1.8,1.45
2016-06-13,5.2,NA,1.45
2016-06-13,5.5,NA,1.45
2016-06-13,5.8,NA,1.45
2016-06-13,6,NA,1.45
2016-06-13,6.2,1.5,1.45
2016-06-13,8,1.3,1.45
2016-06-13,9,1.6,1.45
2016-06-13,9.3,NA,1.45
2016-06-20,0.1,2.1,1.4625
2016-06-20,1,NA,1.4625
2016-06-20,1.6,1.9,1.4625
2016-06-20,2.8,NA,1.4625
2016-06-20,3.8,2.2,1.4625
2016-06-20,5,1.7,1.4625
2016-06-20,5.2,NA,1.4625
2016-06-20,5.5,NA,1.4625
2016-06-20,5.8,NA,1.4625
2016-06-20,6,NA,1.4625
2016-06-20,6.2,1.5,1.4625
2016-06-20,8,1.3,1.4625
2016-06-20,9,1.4,1.4625
2016-06-20,9.3,NA,1.4625
2016-06-23,0.1,2.06666666666667,1.475
2016-06-23,1,NA,1.475
2016-06-23,1.6,1.93333333333333,1.475
2016-06-23,2.8,NA,1.475
2016-06-23,3.8,2.16666666666667,1.475
2016-06-23,5,1.66666666666667,1.475
2016-06-23,5.2,NA,1.475
2016-06-23,5.5,NA,1.475
2016-06-23,5.8,NA,1.475
2016-06-23,6,NA,1.475
2016-06-23,6.2,1.6,1.475
2016-06-23,8,1.4,1.475
2016-06-23,9,1.5,1.475
2016-06-23,9.3,NA,1.475
2016-06-26,0.1,2.03333333333333,1.4875
2016-06-26,1,NA,1.4875
2016-06-26,1.6,1.96666666666667,1.4875
2016-06-26,2.8,NA,1.4875
2016-06-26,3.8,2.13333333333333,1.4875
2016-06-26,5,1.63333333333333,1.4875
2016-06-26,5.2,NA,1.4875
2016-06-26,5.5,NA,1.4875
2016-06-26,5.8,NA,1.4875
2016-06-26,6,NA,1.4875
2016-06-26,6.2,1.7,1.4875
2016-06-26,8,1.5,1.4875
2016-06-26,9,1.6,1.4875
2016-06-26,9.3,NA,1.4875
2016-06-27,0.1,2,1.5
2016-06-27,1,NA,1.5
2016-06-27,1.6,2,1.5
2016-06-27,2.8,NA,1.5
2016-06-27,3.8,2.1,1.5
2016-06-27,5,1.6,1.5
2016-06-27,5.2,NA,1.5
2016-06-27,5.5,NA,1.5
2016-06-27,5.8,NA,1.5
2016-06-27,6,NA,1.5
2016-06-27,6.2,1.8,1.5
2016-06-27,8,1.6,1.5
2016-06-27,9,1.7,1.5
2016-06-27,9.3,NA,1.5
2016-06-28,0.1,1.7,1.49285714285714
2016-06-28,1,NA,1.49230769230769
2016-06-28,1.6,2.1,1.49230769230769
2016-06-28,2.8,NA,1.49230769230769
2016-06-28,3.8,1.6,1.49230769230769
2016-06-28,5,1.7,1.49230769230769
2016-06-28,5.2,NA,1.49230769230769
2016-06-28,5.5,NA,1.49230769230769
2016-06-28,5.8,NA,1.49230769230769
2016-06-28,6,NA,1.49230769230769
2016-06-28,6.2,1.5,1.49230769230769
2016-06-28,8,1.2,1.49285714285714
2016-06-28,9,1.5,1.49230769230769
2016-06-28,9.3,NA,1.49230769230769
2016-06-30,0.1,1.8,1.48571428571429
2016-06-30,1,NA,1.48461538461538
2016-06-30,1.6,1.8,1.48461538461538
2016-06-30,2.8,NA,1.48461538461538
2016-06-30,3.8,1.9,1.48461538461538
2016-06-30,5,1.6,1.48461538461538
2016-06-30,5.2,NA,1.48461538461538
2016-06-30,5.5,NA,1.48461538461538
2016-06-30,5.8,NA,1.48461538461538
2016-06-30,6,NA,1.48461538461538
2016-06-30,6.2,1.3,1.48461538461538
2016-06-30,8,1.4,1.48571428571429
2016-06-30,9,1.4,1.48461538461538
2016-06-30,9.3,NA,1.48461538461538
2016-07-05,0.1,2,1.47857142857143
2016-07-05,1,NA,1.47692307692308
2016-07-05,1.6,1.7,1.47692307692308
2016-07-05,2.8,NA,1.47692307692308
2016-07-05,3.8,1.8,1.47692307692308
2016-07-05,5,1.7,1.47692307692308
2016-07-05,5.2,NA,1.47692307692308
2016-07-05,5.5,NA,1.47692307692308
2016-07-05,5.8,NA,1.47692307692308
2016-07-05,6,NA,1.47692307692308
2016-07-05,6.2,1.5,1.47692307692308
2016-07-05,8,1.6,1.47857142857143
2016-07-05,9,1.5,1.47692307692308
2016-07-05,9.3,NA,1.47692307692308
2016-07-07,0.1,2,1.47142857142857
2016-07-07,1,NA,1.46923076923077
2016-07-07,1.6,1.8,1.46923076923077
2016-07-07,2.8,NA,1.46923076923077
2016-07-07,3.8,1.75,1.46923076923077
2016-07-07,5,1.65,1.46923076923077
2016-07-07,5.2,NA,1.46923076923077
2016-07-07,5.5,NA,1.46923076923077
2016-07-07,5.8,NA,1.46923076923077
2016-07-07,6,NA,1.46923076923077
2016-07-07,6.2,1.7,1.46923076923077
2016-07-07,8,1.45,1.47142857142857
2016-07-07,9,1.65,1.46923076923077
2016-07-07,9.3,NA,1.46923076923077
2016-07-11,0.1,2,1.46428571428571
2016-07-11,1,NA,1.46153846153846
2016-07-11,1.6,1.9,1.46153846153846
2016-07-11,2.8,NA,1.46153846153846
2016-07-11,3.8,1.7,1.46153846153846
2016-07-11,5,1.6,1.46153846153846
2016-07-11,5.2,NA,1.46153846153846
2016-07-11,5.5,1.8,1.46153846153846
2016-07-11,5.8,NA,1.46153846153846
2016-07-11,6,NA,1.46153846153846
2016-07-11,6.2,1.9,1.46153846153846
2016-07-11,8,1.3,1.46428571428571
2016-07-11,9,1.8,1.46153846153846
2016-07-11,9.3,NA,1.46153846153846
2016-07-14,0.1,1.95,1.45714285714286
2016-07-14,1,NA,1.45384615384615
2016-07-14,1.6,2,1.45384615384615
2016-07-14,2.8,NA,1.45384615384615
2016-07-14,3.8,1.65,1.45384615384615
2016-07-14,5,1.65,1.45384615384615
2016-07-14,5.2,NA,1.45384615384615
2016-07-14,5.5,1.66666666666667,1.45384615384615
2016-07-14,5.8,NA,1.45384615384615
2016-07-14,6,NA,1.45384615384615
2016-07-14,6.2,1.9,1.45384615384615
2016-07-14,8,1.35,1.45714285714286
2016-07-14,9,1.8,1.45384615384615
2016-07-14,9.3,NA,1.45384615384615
2016-07-18,0.1,1.9,1.45
2016-07-18,1,NA,1.44615384615385
2016-07-18,1.6,2.1,1.44615384615385
2016-07-18,2.8,NA,1.44615384615385
2016-07-18,3.8,1.6,1.44615384615385
2016-07-18,5,1.7,1.44615384615385
2016-07-18,5.2,NA,1.44615384615385
2016-07-18,5.5,1.53333333333333,1.44615384615385
2016-07-18,5.8,NA,1.44615384615385
2016-07-18,6,NA,1.44615384615385
2016-07-18,6.2,1.9,1.44615384615385
2016-07-18,8,1.4,1.45
2016-07-18,9,1.8,1.44615384615385
2016-07-18,9.3,NA,1.44615384615385
2016-07-21,0.1,1.83333333333333,1.44285714285714
2016-07-21,1,NA,1.43846153846154
2016-07-21,1.6,2.13333333333333,1.43846153846154
2016-07-21,2.8,NA,1.43846153846154
2016-07-21,3.8,1.73333333333333,1.43846153846154
2016-07-21,5,1.73333333333333,1.43846153846154
2016-07-21,5.2,NA,1.43846153846154
2016-07-21,5.5,1.4,1.43846153846154
2016-07-21,5.8,NA,1.43846153846154
2016-07-21,6,NA,1.43846153846154
2016-07-21,6.2,2.1,1.43846153846154
2016-07-21,8,1.33333333333333,1.44285714285714
2016-07-21,9,1.76666666666667,1.43846153846154
2016-07-21,9.3,NA,1.43846153846154
2016-07-24,0.1,1.76666666666667,1.43571428571429
2016-07-24,1,NA,1.43076923076923
2016-07-24,1.6,2.16666666666667,1.43076923076923
2016-07-24,2.8,NA,1.43076923076923
2016-07-24,3.8,1.86666666666667,1.43076923076923
2016-07-24,5,1.76666666666667,1.43076923076923
2016-07-24,5.2,NA,1.43076923076923
2016-07-24,5.5,1.5,1.43076923076923
2016-07-24,5.8,NA,1.43076923076923
2016-07-24,6,NA,1.43076923076923
2016-07-24,6.2,2.3,1.43076923076923
2016-07-24,8,1.26666666666667,1.43571428571429
2016-07-24,9,1.73333333333333,1.43076923076923
2016-07-24,9.3,NA,1.43076923076923
2016-07-25,0.1,1.7,1.42857142857143
2016-07-25,0.1,3.7,1.42142857142857
2016-07-25,1,NA,1.42307692307692
2016-07-25,1.6,2.2,1.42307692307692
2016-07-25,2.8,NA,1.42307692307692
2016-07-25,3.8,2,1.42307692307692
2016-07-25,5,1.8,1.42307692307692
2016-07-25,5.2,1.5,1.42307692307692
2016-07-25,5.5,1.6,1.42307692307692
2016-07-25,5.8,NA,1.42307692307692
2016-07-25,6,NA,1.42307692307692
2016-07-25,6.2,2.5,1.42307692307692
2016-07-25,8,1.2,1.42857142857143
2016-07-25,8,1.6,1.42142857142857
2016-07-25,9,1.7,1.42307692307692
2016-07-25,9.3,NA,1.42307692307692
2016-07-26,0.1,3.16666666666667,1.41428571428571
2016-07-26,1,NA,1.41538461538462
2016-07-26,1.6,2.16666666666667,1.41538461538462
2016-07-26,2.8,NA,1.41538461538462
2016-07-26,3.8,2.13333333333333,1.41538461538462
2016-07-26,5,1.83333333333333,1.41538461538462
2016-07-26,5.2,NA,1.41538461538462
2016-07-26,5.5,1.66666666666667,1.41538461538462
2016-07-26,5.8,NA,1.41538461538462
2016-07-26,6,NA,1.41538461538462
2016-07-26,6.2,2,1.41538461538462
2016-07-26,8,1.6,1.41428571428571
2016-07-26,9,1.7,1.41538461538462
2016-07-26,9.3,NA,1.41538461538462
2016-07-28,0.1,2.63333333333333,1.40714285714286
2016-07-28,1,NA,1.40769230769231
2016-07-28,1.6,2.13333333333333,1.40769230769231
2016-07-28,2.8,NA,1.40769230769231
2016-07-28,3.8,2.26666666666667,1.40769230769231
2016-07-28,5,1.86666666666667,1.40769230769231
2016-07-28,5.2,NA,1.40769230769231
2016-07-28,5.5,1.73333333333333,1.40769230769231
2016-07-28,5.8,NA,1.40769230769231
2016-07-28,6,NA,1.40769230769231
2016-07-28,6.2,1.5,1.40769230769231
2016-07-28,8,1.6,1.40714285714286
2016-07-28,9,1.7,1.40769230769231
2016-07-28,9.3,NA,1.40769230769231
2016-08-01,0.1,2.1,1.4
2016-08-01,1,NA,1.4
2016-08-01,1.6,2.1,1.4
2016-08-01,2.8,NA,1.4
2016-08-01,3.8,2.4,1.4
2016-08-01,5,1.9,1.4
2016-08-01,5.2,NA,1.4
2016-08-01,5.5,1.8,1.4
2016-08-01,5.8,1.7,1.4
2016-08-01,6,NA,1.4
2016-08-01,6.2,2.1,1.4
2016-08-01,8,1.6,1.4
2016-08-01,9,1.7,1.4
2016-08-01,9.3,NA,1.4
2016-08-08,0.1,2.1,1.46666666666667
2016-08-08,1,NA,1.46666666666667
2016-08-08,1.6,3,1.46666666666667
2016-08-08,2.8,NA,1.46666666666667
2016-08-08,3.8,4.1,1.46666666666667
2016-08-08,5,2.5,1.46666666666667
2016-08-08,5.2,NA,1.46666666666667
2016-08-08,5.5,1.86666666666667,1.46666666666667
2016-08-08,5.8,NA,1.46666666666667
2016-08-08,6,NA,1.46666666666667
2016-08-08,6.2,2,1.46666666666667
2016-08-08,8,1.6,1.46666666666667
2016-08-08,9,2,1.46666666666667
2016-08-08,9.3,NA,1.46666666666667
2016-08-11,0.1,2.15,1.53333333333333
2016-08-11,1,NA,1.53333333333333
2016-08-11,1.6,2.5,1.53333333333333
2016-08-11,2.8,NA,1.53333333333333
2016-08-11,3.8,2.9,1.53333333333333
2016-08-11,5,2.15,1.53333333333333
2016-08-11,5.2,NA,1.53333333333333
2016-08-11,5.5,1.93333333333333,1.53333333333333
2016-08-11,5.8,NA,1.53333333333333
2016-08-11,6,NA,1.53333333333333
2016-08-11,6.2,2.1,1.53333333333333
2016-08-11,8,2.45,1.53333333333333
2016-08-11,9,1.85,1.53333333333333
2016-08-11,9.3,NA,1.53333333333333
2016-08-15,0.1,2.2,1.6
2016-08-15,1,NA,1.6
2016-08-15,1.6,2,1.6
2016-08-15,2.8,NA,1.6
2016-08-15,3.8,1.7,1.6
2016-08-15,5,1.8,1.6
2016-08-15,5.2,NA,1.6
2016-08-15,5.5,2,1.6
2016-08-15,5.8,NA,1.6
2016-08-15,6,NA,1.6
2016-08-15,6.2,2.2,1.6
2016-08-15,8,3.3,1.6
2016-08-15,9,1.7,1.6
2016-08-15,9.3,NA,1.6
2016-08-18,0.1,2.2,1.575
2016-08-18,1,NA,1.575
2016-08-18,1.6,2.06666666666667,1.575
2016-08-18,2.8,NA,1.575
2016-08-18,3.8,2.1,1.575
2016-08-18,5,2.33333333333333,1.575
2016-08-18,5.2,NA,1.575
2016-08-18,5.5,NA,1.575
2016-08-18,5.8,NA,1.575
2016-08-18,6,NA,1.575
2016-08-18,6.2,6.4,1.575
2016-08-18,8,3.7,1.575
2016-08-18,9,3.3,1.575
2016-08-18,9.3,NA,1.575
2016-08-23,0.1,2.2,1.55
2016-08-23,1,NA,1.55
2016-08-23,1.6,2.13333333333333,1.55
2016-08-23,2.8,NA,1.55
2016-08-23,3.8,2.5,1.55
2016-08-23,5,2.86666666666667,1.55
2016-08-23,5.2,NA,1.55
2016-08-23,5.5,NA,1.55
2016-08-23,5.8,NA,1.55
2016-08-23,6,NA,1.55
2016-08-23,6.2,10.6,1.55
2016-08-23,8,4.1,1.55
2016-08-23,9,4.9,1.55
2016-08-23,9.3,NA,1.55
2016-08-26,0.1,2.2,1.525
2016-08-26,1,NA,1.525
2016-08-26,1.6,2.2,1.525
2016-08-26,2.8,NA,1.525
2016-08-26,3.8,2.9,1.525
2016-08-26,5,3.4,1.525
2016-08-26,5.2,NA,1.525
2016-08-26,5.5,NA,1.525
2016-08-26,5.8,NA,1.525
2016-08-26,6,NA,1.525
2016-08-26,6.2,14.8,1.525
2016-08-26,8,4.5,1.525
2016-08-26,9,6.5,1.525
2016-08-26,9.3,NA,1.525
2016-09-02,0.1,2.2,1.5
2016-09-02,1,NA,1.5
2016-09-02,1.6,2.2,1.5
2016-09-02,2.8,NA,1.5
2016-09-02,3.8,2.1,1.5
2016-09-02,5,2.4,1.5
2016-09-02,5.2,NA,1.5
2016-09-02,5.5,NA,1.5
2016-09-02,5.8,NA,1.5
2016-09-02,6,NA,1.5
2016-09-02,6.2,11,1.5
2016-09-02,8,1.8,1.5
2016-09-02,9,1.4,1.5
2016-09-02,9.3,NA,1.5
2016-09-06,0.1,2.34285714285714,1.45
2016-09-06,1,NA,1.45
2016-09-06,1.6,2.25,1.45
2016-09-06,2.8,NA,1.45
2016-09-06,3.8,4.7,1.45
2016-09-06,5,2.9,1.45
2016-09-06,5.2,NA,1.45
2016-09-06,5.5,NA,1.45
2016-09-06,5.8,NA,1.45
2016-09-06,6,NA,1.45
2016-09-06,6.2,7.2,1.45
2016-09-06,8,1.8,1.45
2016-09-06,9,2.1,1.45
2016-09-06,9.3,NA,1.45
2016-09-09,0.1,2.48571428571429,1.4
2016-09-09,1,NA,1.4
2016-09-09,1.6,2.3,1.4
2016-09-09,2.8,NA,1.4
2016-09-09,3.8,7.3,1.4
2016-09-09,5,3.4,1.4
2016-09-09,5.2,NA,1.4
2016-09-09,5.5,NA,1.4
2016-09-09,5.8,NA,1.4
2016-09-09,6,NA,1.4
2016-09-09,6.2,3.4,1.4
2016-09-09,8,1.8,1.4
2016-09-09,9,2.8,1.4
2016-09-09,9.3,NA,1.4
2016-09-16,0.1,2.62857142857143,1.76
2016-09-16,1,NA,1.76
2016-09-16,1.6,2.52,1.76
2016-09-16,2.8,NA,1.76
2016-09-16,3.8,6.44,1.76
2016-09-16,5,3.7,1.76
2016-09-16,5.2,NA,1.76
2016-09-16,5.5,NA,1.76
2016-09-16,5.8,NA,1.76
2016-09-16,6,NA,1.76
2016-09-16,6.2,5.1,1.76
2016-09-16,8,2.68,1.76
2016-09-16,9,2.52,1.76
2016-09-16,9.3,NA,1.76
2016-09-17,0.1,2.77142857142857,2.12
2016-09-17,1,NA,2.12
2016-09-17,1.6,2.74,2.12
2016-09-17,2.8,NA,2.12
2016-09-17,3.8,5.58,2.12
2016-09-17,5,4,2.12
2016-09-17,5.2,NA,2.12
2016-09-17,5.5,NA,2.12
2016-09-17,5.8,NA,2.12
2016-09-17,6,NA,2.12
2016-09-17,6.2,6.8,2.12
2016-09-17,8,3.56,2.12
2016-09-17,9,2.24,2.12
2016-09-17,9.3,NA,2.12
2016-09-22,0.1,2.91428571428571,2.48
2016-09-22,1,NA,2.48
2016-09-22,1.6,2.96,2.48
2016-09-22,2.8,NA,2.48
2016-09-22,3.8,4.72,2.48
2016-09-22,5,4.3,2.48
2016-09-22,5.2,NA,2.48
2016-09-22,5.5,NA,2.48
2016-09-22,5.8,NA,2.48
2016-09-22,6,NA,2.48
2016-09-22,6.2,8.5,2.48
2016-09-22,8,4.44,2.48
2016-09-22,9,1.96,2.48
2016-09-22,9.3,NA,2.48
2016-09-27,0.1,3.05714285714286,2.84
2016-09-27,1,NA,2.84
2016-09-27,1.6,3.18,2.84
