Reservoir,Year,Date,Depth,Total_chlorophyll,Green_algae,Cyanobacteria,Diatoms,Cryptophyta
FCR,2016,2016-07-25 06:32:59,3.83,10.93,3.81,0.83,4.25,2.04
FCR,2016,2016-07-25 06:33:01,3.84,11.37,4.06,0.77,4.42,2.13
FCR,2016,2016-07-25 06:33:04,3.86,11.45,4.15,0.76,4.39,2.15
FCR,2016,2016-07-25 06:33:07,3.89,11.33,3.93,0.85,4.51,2.03
FCR,2016,2016-07-25 06:33:10,3.95,10.86,3.75,0.8,4.14,2.16
FCR,2016,2016-07-25 06:33:12,4.24,9.45,2.07,0.81,3.78,2.8
FCR,2016,2016-07-25 06:33:15,4.47,8.42,0.44,0.92,3.7,3.35
FCR,2016,2016-07-25 06:33:18,4.53,9.4,1.89,0.83,3.78,2.9
FCR,2016,2016-07-25 06:33:21,4.71,10.03,2.4,0.76,4.02,2.84
FCR,2016,2016-07-25 06:33:24,4.88,9.95,2.24,0.83,4,2.88
FCR,2016,2016-07-25 06:33:26,5.06,9.5,1.48,0.86,3.86,3.3
FCR,2016,2016-07-25 06:33:29,5.19,9.6,1.25,0.97,3.91,3.48
FCR,2016,2016-07-25 06:33:32,5.33,9.47,0.31,1.06,3.83,4.27
FCR,2016,2016-07-25 06:33:35,5.46,23.4,4.71,3.36,4.18,11.15
FCR,2016,2016-07-25 06:33:38,5.55,24.17,4.64,3.35,3.66,12.52
FCR,2016,2016-07-25 06:33:40,5.7,25.6,4.27,4.56,3.65,13.12
FCR,2016,2016-07-25 06:33:43,5.8,24.62,3.61,4.93,3.12,12.96
FCR,2016,2016-07-25 06:33:46,5.97,22.96,2.25,5.17,2.2,13.34
FCR,2016,2016-07-25 06:33:49,6.1,30.84,2.17,6.02,4.09,18.55
FCR,2016,2016-07-25 06:33:51,6.21,35.96,1.6,6.42,7.48,20.46
FCR,2016,2016-07-25 06:33:54,6.36,33.55,1.87,6.01,6.51,19.17
FCR,2016,2016-07-25 06:33:57,6.5,26.96,1.68,4.39,4.76,16.14
FCR,2016,2016-07-25 06:34:00,6.7,21.66,1.53,3.34,3.16,13.63
FCR,2016,2016-07-25 06:34:03,6.85,22.16,1.88,3.49,3.12,13.66
FCR,2016,2016-07-25 06:34:05,7.02,21.29,1.66,3.3,2.85,13.47
FCR,2016,2016-07-25 06:34:08,7.18,21.61,1.7,3.39,2.81,13.7
FCR,2016,2016-07-25 06:34:11,7.31,22.28,1.71,3.65,2.93,14
FCR,2016,2016-07-25 06:34:14,7.43,22.02,1.93,3.33,2.49,14.27
FCR,2016,2016-07-25 06:34:17,7.53,21.99,1.79,3.55,2.77,13.88
FCR,2016,2016-07-25 06:34:19,7.66,22.35,1.69,3.39,2.69,14.58
FCR,2016,2016-07-25 06:34:22,7.81,22.11,1.55,3.47,2.8,14.28
FCR,2016,2016-07-25 06:34:25,7.98,21.96,1.64,3.43,2.78,14.11
FCR,2016,2016-07-25 06:34:28,8.09,21.56,1.54,3.4,2.93,13.69
FCR,2016,2016-07-25 06:34:31,8.22,22.04,1.66,3.41,2.64,14.35
FCR,2016,2016-07-25 06:34:33,8.4,21.24,1.75,3.1,2.31,14.08
FCR,2016,2016-07-25 06:34:36,8.6,21.19,1.51,3.19,2.56,13.93
FCR,2016,2016-07-25 06:34:39,8.71,21.48,1.71,3.16,2.46,14.15
FCR,2016,2016-07-25 06:34:42,8.97,21.77,1.58,3.46,2.67,14.06
FCR,2016,2016-07-25 06:34:44,9.07,21.01,1.7,3.28,2.47,13.57
FCR,2016,2016-07-25 06:34:47,9.17,22.38,1.86,3.6,2.66,14.27
FCR,2016,2016-07-25 06:34:50,9.29,22.43,1.92,3.65,2.56,14.29
FCR,2016,2016-07-25 06:34:53,9.41,22,1.33,3.37,2.76,14.54
FCR,2016,2016-07-25 06:34:56,9.57,21.95,1.77,3.43,2.56,14.19
FCR,2016,2016-07-25 06:34:58,9.74,19.3,1.72,2.95,2.14,12.49
FCR,2016,2016-07-25 06:35:01,9.88,20.44,1.77,3.07,2.16,13.44
FCR,2016,2016-07-25 06:35:04,10,20.75,1.99,3.24,2.29,13.22
FCR,2016,2016-07-25 12:56:41,0.31,3.36,3.25,0,0,0.12
FCR,2016,2016-07-25 12:56:44,0.45,1.71,1.71,0,0,0
FCR,2016,2016-07-25 12:56:47,0.54,2.4,2.36,0.04,0,0
FCR,2016,2016-07-25 12:56:50,0.63,4.32,4.32,0,0,0
FCR,2016,2016-07-25 12:56:53,0.71,4.27,3.03,0.66,0,0.58
FCR,2016,2016-07-25 12:56:55,0.76,5.17,3.87,0.25,0,1.05
FCR,2016,2016-07-25 12:56:58,0.81,5.39,3.61,0.23,1.55,0
FCR,2016,2016-07-25 12:57:01,0.86,4.6,1.33,0.48,2.79,0
FCR,2016,2016-07-25 12:57:04,0.91,5.56,3.29,0,0.99,1.28
FCR,2016,2016-07-25 12:57:06,0.95,5.58,2.67,0.37,2.54,0
FCR,2016,2016-07-25 12:57:09,1.01,5.96,3.24,0.27,0.87,1.58
FCR,2016,2016-07-25 12:57:12,1.06,6.61,4.77,0.17,1.33,0.33
FCR,2016,2016-07-25 12:57:15,1.12,5.73,4.09,0,0,1.63
FCR,2016,2016-07-25 12:57:18,1.15,5.85,3.47,0,0.9,1.49
FCR,2016,2016-07-25 12:57:20,1.19,6.36,3.67,0.49,2.2,0
FCR,2016,2016-07-25 12:57:23,1.24,5.94,4.53,0.16,0,1.25
FCR,2016,2016-07-25 12:57:26,1.27,6.25,3.48,0.64,2.13,0
FCR,2016,2016-07-25 12:57:29,1.32,5.49,2.37,0,1.93,1.18
FCR,2016,2016-07-25 12:57:32,1.37,6.34,4.84,0.16,0,1.34
FCR,2016,2016-07-25 12:57:34,1.42,5.68,2.97,0,1.05,1.66
FCR,2016,2016-07-25 12:57:37,1.46,5.94,3.5,0,2.12,0.33
FCR,2016,2016-07-25 12:57:40,1.51,4.87,2.54,0,1.03,1.29
FCR,2016,2016-07-25 12:57:43,1.55,6.3,4.61,0,0,1.69
FCR,2016,2016-07-25 12:57:46,1.6,6,2.94,0.31,2.75,0
FCR,2016,2016-07-25 12:57:48,1.65,5.63,2.74,0,2.9,0
FCR,2016,2016-07-25 12:57:51,1.69,5.99,3.43,0.56,2,0
FCR,2016,2016-07-25 12:57:54,1.72,6.4,5.57,0,0,0.82
FCR,2016,2016-07-25 12:57:57,1.78,5.92,2.69,0.53,2.69,0
FCR,2016,2016-07-25 12:57:59,1.83,6.7,3.79,0.51,1.12,1.28
FCR,2016,2016-07-25 12:58:02,1.88,6.96,4.88,0.11,0,1.96
FCR,2016,2016-07-25 12:58:05,1.93,7.53,4.92,0.36,1.1,1.15
FCR,2016,2016-07-25 12:58:08,2.02,6.64,3.03,0.23,2.14,1.24
FCR,2016,2016-07-25 12:58:11,2.06,7.46,4.33,0.31,1.34,1.48
FCR,2016,2016-07-25 12:58:13,2.12,7.3,3.43,0.44,1.64,1.79
FCR,2016,2016-07-25 12:58:16,2.16,7.42,3.23,1,2.27,0.92
FCR,2016,2016-07-25 12:58:19,2.25,8.02,4.25,1.22,1.72,0.83
FCR,2016,2016-07-25 12:58:22,2.32,7.66,3.31,1.38,2.42,0.54
FCR,2016,2016-07-25 12:58:25,2.34,8.47,4.46,1.59,2.42,0
FCR,2016,2016-07-25 12:58:27,2.41,8.87,5.03,1.01,1,1.84
FCR,2016,2016-07-25 12:58:30,2.46,9.1,5.18,0.94,0,2.97
FCR,2016,2016-07-25 12:58:33,2.56,9.42,4.91,1.03,0.26,3.21
FCR,2016,2016-07-25 12:58:36,2.67,9.52,2.87,1.24,3.72,1.68
FCR,2016,2016-07-25 12:58:39,2.74,9.82,4.44,1.02,1.84,2.52
FCR,2016,2016-07-25 12:58:41,2.81,10.3,4.68,1.18,2.1,2.35
FCR,2016,2016-07-25 12:58:44,2.88,11.14,5.33,0.89,2.51,2.4
FCR,2016,2016-07-25 12:58:47,2.96,12.58,5.45,1.11,3.29,2.72
FCR,2016,2016-07-25 12:58:50,3,13.9,5.57,1.51,4.77,2.04
FCR,2016,2016-07-25 12:58:52,3.06,15.61,7.21,1.42,5.23,1.76
FCR,2016,2016-07-25 12:58:55,3.13,15.68,6.67,1.17,5.29,2.55
FCR,2016,2016-07-25 12:58:58,3.18,17.64,8.11,0.79,5.14,3.6
FCR,2016,2016-07-25 12:59:01,3.25,19.18,9.01,0.97,6.02,3.18
FCR,2016,2016-07-25 12:59:04,3.34,18.21,7.68,0.93,6.75,2.85
FCR,2016,2016-07-25 12:59:06,3.39,18.78,9.2,0.83,5.48,3.27
FCR,2016,2016-07-25 12:59:09,3.51,16.98,6.7,0.87,6.26,3.16
FCR,2016,2016-07-25 12:59:12,3.57,15.32,5.92,0.67,5.67,3.06
FCR,2016,2016-07-25 12:59:15,3.62,15.63,6.78,0.67,4.84,3.34
FCR,2016,2016-07-25 12:59:18,3.63,14.5,5.77,0.67,4.63,3.42
FCR,2016,2016-07-25 12:59:20,3.69,14.49,5.96,0.48,4.38,3.67
FCR,2016,2016-07-25 12:59:23,3.8,13.51,5.64,0.78,3.77,3.32
FCR,2016,2016-07-25 12:59:26,3.86,12.9,4.75,0.97,4.73,2.46
FCR,2016,2016-07-25 12:59:29,3.93,12.34,4.7,0.55,3.36,3.73
FCR,2016,2016-07-25 12:59:32,4.03,11.55,3.73,0.8,3.86,3.16
FCR,2016,2016-07-25 12:59:34,4.12,11.36,3.53,1.08,3.93,2.82
FCR,2016,2016-07-25 12:59:37,4.18,9.5,1.88,0.8,2.58,4.23
FCR,2016,2016-07-25 12:59:40,4.24,9.55,1.87,0.9,2.79,3.99
FCR,2016,2016-07-25 12:59:43,4.29,9.52,1.7,0.88,2.76,4.18
FCR,2016,2016-07-25 12:59:45,4.35,9.12,1,0.97,3.22,3.92
FCR,2016,2016-07-25 12:59:48,4.41,8.13,0.26,0.88,2.75,4.24
FCR,2016,2016-07-25 12:59:51,4.47,8.46,0.34,0.96,2.85,4.31
FCR,2016,2016-07-25 12:59:54,4.54,8.49,0.09,1.1,3.36,3.94
FCR,2016,2016-07-25 12:59:57,4.59,8.26,0.17,0.76,2.72,4.61
FCR,2016,2016-07-25 12:59:59,4.67,8.11,0,0.95,2.9,4.27
FCR,2016,2016-07-25 13:00:02,4.72,8.13,0,0.85,2.93,4.35
FCR,2016,2016-07-25 13:00:05,4.79,8.22,0,0.96,3.11,4.16
FCR,2016,2016-07-25 13:00:08,4.82,9.05,0.89,0.83,2.92,4.41
FCR,2016,2016-07-25 13:00:11,4.86,9.33,1.18,0.86,2.81,4.48
FCR,2016,2016-07-25 13:00:13,4.93,11.2,1.76,1.06,3.75,4.63
FCR,2016,2016-07-25 13:00:16,5.03,12.66,2.07,1.24,4.02,5.34
FCR,2016,2016-07-25 13:00:19,5.16,12.57,2.02,1.53,3.94,5.07
FCR,2016,2016-07-25 13:00:22,5.22,12.41,1.97,1.81,3.4,5.23
FCR,2016,2016-07-25 13:00:25,5.27,12.8,2.31,1.76,3.15,5.58
FCR,2016,2016-07-25 13:00:27,5.29,12.75,2.08,2.06,2.96,5.66
FCR,2016,2016-07-25 13:00:30,5.36,12.93,2.2,2.19,3.24,5.3
FCR,2016,2016-07-25 13:00:33,5.43,15.59,3.6,2.47,2.19,7.32
FCR,2016,2016-07-25 13:00:36,5.48,27.99,4,3.66,3.13,17.19
FCR,2016,2016-07-25 13:00:38,5.54,21.85,1.91,3.2,4.25,12.49
FCR,2016,2016-07-25 13:00:41,5.59,24.28,2.81,3.66,3.68,14.12
FCR,2016,2016-07-25 13:00:44,5.65,26.98,2.45,4.3,4.48,15.75
FCR,2016,2016-07-25 13:00:47,5.72,45.26,0,5.41,5.45,34.41
FCR,2016,2016-07-25 13:00:50,5.8,39.35,0,5.42,4.83,29.1
FCR,2016,2016-07-25 13:00:52,5.85,38.61,0.25,5.25,4.16,28.96
FCR,2016,2016-07-25 13:00:55,5.93,35.8,0.92,5.06,3.1,26.73
FCR,2016,2016-07-25 13:00:58,6.02,30.98,0,4.4,4.42,22.16
FCR,2016,2016-07-25 13:01:01,6.16,22.1,1.27,3.78,2.85,14.2
FCR,2016,2016-07-25 13:01:04,6.29,19.53,1.36,3.39,2.53,12.25
FCR,2016,2016-07-25 13:01:06,6.42,16.73,1.31,3.05,2.21,10.16
FCR,2016,2016-07-25 13:01:09,6.56,12.04,1.2,2.37,1.56,6.9
FCR,2016,2016-07-25 13:01:12,6.65,11.01,1.47,2.05,1.2,6.29
FCR,2016,2016-07-25 13:01:15,6.72,10.89,1.44,2.21,1.44,5.8
FCR,2016,2016-07-25 13:01:17,6.82,10.96,1.38,2.11,1.31,6.16
FCR,2016,2016-07-25 13:01:20,6.94,11.8,1.29,1.96,1.2,7.35
FCR,2016,2016-07-25 13:01:23,7.07,12.34,1.32,2.06,1.27,7.69
FCR,2016,2016-07-25 13:01:26,7.19,12.84,1.44,2.06,1.18,8.16
FCR,2016,2016-07-25 13:01:29,7.31,12.81,1.31,2.13,1.48,7.9
FCR,2016,2016-07-25 13:01:31,7.38,13.14,1.26,2.2,1.52,8.16
FCR,2016,2016-07-25 13:01:34,7.44,13.47,1.45,2.11,1.21,8.69
FCR,2016,2016-07-25 13:01:37,7.53,13.4,1.42,2.04,1.12,8.82
FCR,2016,2016-07-25 13:01:40,7.64,13.15,1.28,2.07,1.32,8.47
FCR,2016,2016-07-25 13:01:43,7.72,13.83,1.37,2.44,1.59,8.43
FCR,2016,2016-07-25 13:01:45,7.81,13.89,1.41,2.38,1.46,8.63
FCR,2016,2016-07-25 13:01:48,7.92,13.91,1.33,2.3,1.5,8.78
FCR,2016,2016-07-25 13:01:51,8,13.85,1.38,2.26,1.38,8.83
FCR,2016,2016-07-25 13:01:54,8.05,14.7,1.58,2.51,1.47,9.14
FCR,2016,2016-07-25 13:01:57,8.13,14.61,1.48,2.4,1.44,9.29
FCR,2016,2016-07-25 13:01:59,8.2,14.55,1.62,2.4,1.29,9.23
FCR,2016,2016-07-25 13:02:02,8.34,14.59,1.48,2.35,1.47,9.29
FCR,2016,2016-07-25 13:02:05,8.43,14.4,1.3,2.47,1.64,9
FCR,2016,2016-07-25 13:02:08,8.49,14.82,1.41,2.49,1.49,9.44
FCR,2016,2016-07-25 13:02:10,8.58,14.17,1.36,2.25,1.39,9.17
FCR,2016,2016-07-25 13:02:13,8.62,14.67,1.48,2.48,1.64,9.07
FCR,2016,2016-07-25 13:02:16,8.68,14.69,1.49,2.42,1.44,9.34
FCR,2016,2016-07-25 13:02:19,8.73,15.35,1.7,2.58,1.46,9.61
FCR,2016,2016-07-25 13:02:22,8.8,15.26,1.44,2.7,1.67,9.45
FCR,2016,2016-07-25 13:02:24,8.92,14.99,1.53,2.43,1.48,9.55
FCR,2016,2016-07-25 13:02:27,8.98,14.89,1.64,2.33,1.28,9.64
FCR,2016,2016-07-25 13:02:30,9.04,15.09,1.45,2.41,1.35,9.89
FCR,2016,2016-07-25 13:02:33,9.14,15.49,1.98,2.41,1.15,9.96
FCR,2016,2016-07-25 13:02:36,9.21,15.49,1.52,2.79,1.87,9.31
FCR,2016,2016-07-25 13:02:38,9.3,15.32,1.55,2.44,1.26,10.08
FCR,2016,2016-07-25 13:02:41,9.38,15.68,1.57,2.37,1.3,10.44
FCR,2016,2016-07-25 13:02:44,9.47,15.39,1.6,2.58,1.51,9.71
FCR,2016,2016-07-25 13:02:47,9.55,14.69,1.48,2.3,1.43,9.48
FCR,2016,2016-07-25 13:02:50,9.6,15.26,1.64,2.45,1.37,9.8
FCR,2016,2016-07-25 13:02:52,9.68,15.37,1.84,2.51,1.41,9.61
FCR,2016,2016-07-25 13:02:55,9.76,14.93,1.78,2.55,1.45,9.14
FCR,2016,2016-07-25 13:02:58,9.85,14.65,1.49,2.42,1.55,9.2
FCR,2016,2016-07-25 13:03:01,9.94,15.14,1.56,2.44,1.45,9.69
FCR,2016,2016-07-25 13:03:03,9.98,15.25,1.67,2.53,1.59,9.47
FCR,2016,2016-07-25 13:03:06,10.09,14.74,1.84,2.45,1.32,9.14
FCR,2016,2016-07-25 14:57:38,0.35,5.05,3.21,0.05,0.32,1.48
FCR,2016,2016-07-25 14:57:41,0.38,5.61,3.14,0.43,1.47,0.57
FCR,2016,2016-07-25 14:57:44,0.42,5.37,2.94,0.14,0.89,1.4
FCR,2016,2016-07-25 14:57:47,0.45,5.56,3.77,0.12,1.18,0.48
FCR,2016,2016-07-25 14:57:49,0.47,5.64,3.31,0,1.08,1.25
FCR,2016,2016-07-25 14:57:52,0.52,5.82,3.65,0,0.56,1.61
FCR,2016,2016-07-25 14:57:55,0.61,5.41,2.49,0,1.67,1.25
FCR,2016,2016-07-25 14:57:58,0.71,6.11,3.83,0.08,0.4,1.8
FCR,2016,2016-07-25 14:58:01,0.75,6.02,3.84,0.16,0.94,1.08
FCR,2016,2016-07-25 14:58:03,0.8,6.27,4.57,0.28,0.64,0.78
FCR,2016,2016-07-25 14:58:06,0.84,5.84,3.48,0.14,1.19,1.02
FCR,2016,2016-07-25 14:58:09,0.89,6.11,3.86,0,0.81,1.44
FCR,2016,2016-07-25 14:58:12,0.94,6.22,3.71,0.18,1.24,1.08
FCR,2016,2016-07-25 14:58:15,1.01,5.83,3.18,0.2,1.15,1.3
FCR,2016,2016-07-25 14:58:17,1.05,5.62,3.58,0,0.65,1.39
FCR,2016,2016-07-25 14:58:20,1.14,4.66,1.96,0.13,1.6,0.97
FCR,2016,2016-07-25 14:58:23,1.25,5.6,4.53,0.18,0,0.89
FCR,2016,2016-07-25 14:58:26,1.24,5.52,4.11,0,0,1.41
FCR,2016,2016-07-25 14:58:29,1.29,5.29,2.71,0.39,1.44,0.74
FCR,2016,2016-07-25 14:58:31,1.33,5.1,2.72,0,1.29,1.08
FCR,2016,2016-07-25 14:58:34,1.37,4.85,3.18,0.18,0.06,1.44
FCR,2016,2016-07-25 14:58:37,1.45,5.87,4.18,0.05,0.82,0.82
FCR,2016,2016-07-25 14:58:40,1.5,5.63,3.48,0,1.26,0.89
FCR,2016,2016-07-25 14:58:42,1.54,5.8,3.76,0.06,1.02,0.97
FCR,2016,2016-07-25 14:58:45,1.56,5.59,3.5,0,1.44,0.64
FCR,2016,2016-07-25 14:58:48,1.66,5.57,3.44,0.18,1.2,0.75
FCR,2016,2016-07-25 14:58:51,1.73,5.52,3.76,0.2,0.78,0.78
FCR,2016,2016-07-25 14:58:54,1.77,5.61,3.27,0.23,1.51,0.6
FCR,2016,2016-07-25 14:58:56,1.8,5.53,3.03,0.29,1.98,0.22
FCR,2016,2016-07-25 14:58:59,1.88,6.01,4.29,0,0.38,1.34
FCR,2016,2016-07-25 14:59:02,1.93,5.72,3.91,0.2,0.54,1.07
FCR,2016,2016-07-25 14:59:05,2.01,5.6,3.29,0.39,1.16,0.76
FCR,2016,2016-07-25 14:59:08,2.09,6.02,3.38,0.42,1.79,0.43
FCR,2016,2016-07-25 14:59:10,2.16,6.19,4.03,0.19,1.01,0.95
FCR,2016,2016-07-25 14:59:13,2.25,6.65,3.94,0.37,1.45,0.89
FCR,2016,2016-07-25 14:59:16,2.35,6.93,3.76,0.33,1.18,1.66
FCR,2016,2016-07-25 14:59:19,2.44,7.87,4.26,0.89,1.44,1.28
FCR,2016,2016-07-25 14:59:22,2.49,8.19,4.29,1.28,1.71,0.91
FCR,2016,2016-07-25 14:59:24,2.55,7.92,4.29,0.96,1.35,1.32
FCR,2016,2016-07-25 14:59:27,2.61,7.87,4,1.03,1.34,1.5
FCR,2016,2016-07-25 14:59:30,2.66,8.3,3.93,1.47,2.15,0.74
FCR,2016,2016-07-25 14:59:33,2.72,8.46,4.28,0.97,1.41,1.8
FCR,2016,2016-07-25 14:59:35,2.78,9.19,4.33,0.87,1.54,2.44
FCR,2016,2016-07-25 14:59:38,2.85,9.08,3.76,1.42,2.77,1.13
FCR,2016,2016-07-25 14:59:41,2.92,9.43,4.2,1.2,2.66,1.38
FCR,2016,2016-07-25 14:59:44,2.99,10.93,4.63,1.18,3.33,1.79
FCR,2016,2016-07-25 14:59:47,3.08,12.9,6.74,0.82,3.08,2.26
FCR,2016,2016-07-25 14:59:49,3.13,12.98,6.37,1.09,3.78,1.74
FCR,2016,2016-07-25 14:59:52,3.17,13.66,6.68,0.92,4.32,1.75
FCR,2016,2016-07-25 14:59:55,3.25,16.98,7.72,1.15,6.03,2.07
FCR,2016,2016-07-25 14:59:58,3.32,18.25,8.48,1.21,6.19,2.37
FCR,2016,2016-07-25 15:00:01,3.38,18.42,8.64,1.16,6.27,2.36
FCR,2016,2016-07-25 15:00:03,3.44,17.94,7.98,1.19,6.72,2.04
FCR,2016,2016-07-25 15:00:06,3.53,17.01,7.45,0.92,6.02,2.62
FCR,2016,2016-07-25 15:00:09,3.64,15.9,6.99,0.8,5.28,2.84
FCR,2016,2016-07-25 15:00:12,3.68,15.28,7.01,0.6,4.48,3.18
FCR,2016,2016-07-25 15:00:15,3.74,14.38,6.48,0.72,4.25,2.94
FCR,2016,2016-07-25 15:00:17,3.79,12.96,5.48,0.72,3.63,3.13
FCR,2016,2016-07-25 15:00:20,3.84,12.48,4.76,0.86,4.18,2.68
FCR,2016,2016-07-25 15:00:23,3.93,11.23,3.47,1.06,4.1,2.61
FCR,2016,2016-07-25 15:00:26,3.99,10.44,2.81,1.01,3.8,2.83
FCR,2016,2016-07-25 15:00:28,4.04,9.84,2,0.84,3.44,3.56
FCR,2016,2016-07-25 15:00:31,4.16,9.94,2.47,0.89,3.22,3.36
FCR,2016,2016-07-25 15:00:34,4.2,9.87,2.62,0.86,2.73,3.66
FCR,2016,2016-07-25 15:00:37,4.31,9.07,1.65,0.81,2.78,3.83
FCR,2016,2016-07-25 15:00:40,4.38,7.74,0.31,0.78,2.76,3.88
FCR,2016,2016-07-25 15:00:42,4.48,7.98,0.45,0.8,3.06,3.66
FCR,2016,2016-07-25 15:00:45,4.52,7.77,0.61,0.94,2.9,3.31
FCR,2016,2016-07-25 15:00:48,4.57,7.68,0.65,0.8,2.73,3.5
FCR,2016,2016-07-25 15:00:51,4.63,7.47,0.61,0.79,2.59,3.48
FCR,2016,2016-07-25 15:00:54,4.71,7.23,0.82,0.65,2.2,3.56
FCR,2016,2016-07-25 15:00:56,4.82,7.51,0.81,0.87,2.66,3.17
FCR,2016,2016-07-25 15:00:59,4.9,7.51,0.97,0.7,2.2,3.64
FCR,2016,2016-07-25 15:01:02,4.96,7.94,1.12,0.82,2.36,3.64
FCR,2016,2016-07-25 15:01:05,5.03,8.39,0.63,0.91,2.74,4.11
FCR,2016,2016-07-25 15:01:08,5.1,8.71,1.35,0.9,2.6,3.86
FCR,2016,2016-07-25 15:01:10,5.21,9.87,0.85,1.17,3.47,4.37
FCR,2016,2016-07-25 15:01:13,5.29,10.79,1.81,1.13,3.39,4.45
FCR,2016,2016-07-25 15:01:16,5.38,11.57,2.28,1.69,3.43,4.18
FCR,2016,2016-07-25 15:01:19,5.46,11.58,2.25,1.71,3.14,4.48
FCR,2016,2016-07-25 15:01:21,5.5,11.9,2.3,2.19,2.5,4.91
FCR,2016,2016-07-25 15:01:24,5.56,12.99,2.7,2.2,2.37,5.71
FCR,2016,2016-07-25 15:01:27,5.57,19.72,2.92,2.9,2.68,11.22
FCR,2016,2016-07-25 15:01:30,5.6,23.57,2.1,3.61,3.53,14.33
FCR,2016,2016-07-25 15:01:33,5.71,41.12,0,5.1,3.99,32.03
FCR,2016,2016-07-25 15:01:35,5.84,50.96,0,5.98,2.52,42.46
FCR,2016,2016-07-25 15:01:38,5.96,53.24,0,6.38,2.09,44.78
FCR,2016,2016-07-25 15:01:41,6.04,52.2,0,6.23,2.2,43.76
FCR,2016,2016-07-25 15:01:44,6.13,37.88,0,5.08,2.85,29.95
FCR,2016,2016-07-25 15:01:47,6.26,41.98,0,6.26,8.61,27.12
FCR,2016,2016-07-25 15:01:49,6.42,28.65,0.77,4.76,7.07,16.06
FCR,2016,2016-07-25 15:01:52,6.5,24.15,1.43,3.73,5.09,13.9
FCR,2016,2016-07-25 15:01:55,6.58,21.56,1.48,3.89,4.68,11.51
FCR,2016,2016-07-25 15:01:58,6.65,15.8,1.63,2.87,2.68,8.61
FCR,2016,2016-07-25 15:02:00,6.78,12.21,1.13,2.33,1.99,6.76
FCR,2016,2016-07-25 15:02:03,6.9,11.74,1.53,2.23,1.52,6.47
FCR,2016,2016-07-25 15:02:06,6.98,11.66,1.34,2.3,1.67,6.35
FCR,2016,2016-07-25 15:02:09,7.05,11.76,1.33,2.32,1.57,6.54
FCR,2016,2016-07-25 15:02:12,7.16,11.8,1.57,2.02,1.07,7.15
FCR,2016,2016-07-25 15:02:14,7.26,11.16,1.24,1.98,1.37,6.57
FCR,2016,2016-07-25 15:02:17,7.35,11.2,1.19,1.96,1.33,6.71
FCR,2016,2016-07-25 15:02:20,7.43,11.36,1.39,1.95,1.07,6.95
FCR,2016,2016-07-25 15:02:23,7.5,11.65,1.34,2.12,1.36,6.82
FCR,2016,2016-07-25 15:02:26,7.67,11.59,1.17,2.04,1.3,7.09
FCR,2016,2016-07-25 15:02:28,7.85,12.09,1.41,2.08,1.14,7.46
FCR,2016,2016-07-25 15:02:31,7.89,13.13,1.64,2.22,1.2,8.07
FCR,2016,2016-07-25 15:02:34,7.97,13.08,1.44,2.36,1.41,7.86
FCR,2016,2016-07-25 15:02:37,8.14,13.66,1.5,2.28,1.36,8.52
FCR,2016,2016-07-25 15:02:40,8.33,13.45,1.29,2.18,1.31,8.67
FCR,2016,2016-07-25 15:02:42,8.38,14.14,1.58,2.31,1.35,8.9
FCR,2016,2016-07-25 15:02:45,8.47,14,1.38,2.32,1.4,8.91
FCR,2016,2016-07-25 15:02:48,8.58,13.55,1.34,2.28,1.38,8.54
FCR,2016,2016-07-25 15:02:51,8.69,14.11,1.25,2.49,1.59,8.78
FCR,2016,2016-07-25 15:02:53,8.82,13.79,1.25,2.4,1.47,8.67
FCR,2016,2016-07-25 15:02:56,8.97,13.98,1.34,2.34,1.42,8.87
FCR,2016,2016-07-25 15:02:59,9.08,13.93,1.35,2.38,1.45,8.75
FCR,2016,2016-07-25 15:03:02,9.19,14.45,1.58,2.4,1.41,9.06
FCR,2016,2016-07-25 15:03:05,9.31,14.21,1.42,2.25,1.25,9.28
FCR,2016,2016-07-25 15:03:07,9.42,14.99,1.48,2.5,1.31,9.7
FCR,2016,2016-07-25 15:03:10,9.54,14.76,1.61,2.48,1.39,9.28
FCR,2016,2016-07-25 15:03:13,9.64,15.05,1.53,2.51,1.39,9.62
FCR,2016,2016-07-25 15:03:16,9.73,15.06,1.49,2.56,1.47,9.55
FCR,2016,2016-07-25 15:03:19,9.77,15,1.77,2.41,1.11,9.7
FCR,2016,2016-07-25 15:03:21,9.87,15.32,1.66,2.39,1.21,10.07
FCR,2016,2016-07-25 15:03:24,9.94,15.84,1.51,2.49,1.27,10.58
FCR,2016,2016-07-25 15:03:27,10.05,15.25,1.43,2.52,1.34,9.96
FCR,2016,2016-07-25 16:07:58,0.28,5.11,2.78,0.2,1.16,0.97
FCR,2016,2016-07-25 16:08:01,0.3,4.98,2.18,0.32,1.63,0.84
FCR,2016,2016-07-25 16:08:04,0.32,5.46,3.58,0.34,0.81,0.74
FCR,2016,2016-07-25 16:08:07,0.39,5,2.57,0,1.42,1.01
FCR,2016,2016-07-25 16:08:10,0.44,5.57,3.81,0.02,0.74,1
FCR,2016,2016-07-25 16:08:12,0.47,5.27,2.78,0.01,1.29,1.19
FCR,2016,2016-07-25 16:08:15,0.51,5.41,3.66,0,0.84,0.91
FCR,2016,2016-07-25 16:08:18,0.54,5.44,3.57,0.25,0.63,0.99
FCR,2016,2016-07-25 16:08:21,0.62,5.42,2.58,0.44,2.11,0.3
