datetime	green_ugL	cyano_ugL	diatom_ugL	crypto_ugL	yellow_sub_ugL	total_conc_ugL	transmission_%	depth_m	temp_sample_C	green_cells_ml	cyano_cells_ml	diatom_cells_ml	crypto_cells_ml	yellow_sub_cells_ml	total_cells_ml	trans_700_nm	LED3_525_nm	LED4_570_nm	LED5_610_nm	LED6_370_nm	LED7_590_nm	LED8_470_nm	pressure_bar	temp_LEDs_C	temp_sensor_C	filename	Reservoir	Site
2017-07-07 11:31:45	1.49	22.16	0.06	0.48	0.82	24.19	91.09	7.76	28.62	792	22160	26	14	0	22993	158.78	23.25	20.2	102.94	28.08	100.72	20.74	1.76	41.81	12.65	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:31:47	1.18	20.67	0	0.78	0.83	22.62	91.16	7.86	28.89	623	20671	0	23	0	21318	158.89	22.43	19	96.24	27.14	95.79	20.43	1.77	41.75	12.63	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:31:49	1.51	21.85	0	0.65	0.79	24.01	91.13	7.86	29.54	802	21853	0	19	0	22674	158.85	23.18	20.21	101.76	27.82	100.19	20.98	1.77	41.71	12.63	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:31:52	0.64	19.93	0	1.16	0.83	21.73	91.07	7.86	30.28	337	19933	0	35	0	20305	158.73	22.01	18.25	92.29	26.61	95.05	20.19	1.77	41.67	12.61	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:31:54	1.48	20.87	0	0.58	0.76	22.93	91.1	7.96	29.48	786	20867	0	17	0	21670	158.79	22.06	19.08	97.06	26.65	95.83	20.05	1.78	41.62	12.64	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:31:56	0.76	20.33	0	1.01	0.84	22.1	91.15	8.06	27.72	404	20326	0	30	0	20760	158.87	22.33	18.92	94.48	26.85	95.42	20.12	1.79	41.55	12.61	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:31:59	1.04	20.34	0	0.81	0.83	22.2	91.05	8.16	26.85	552	20342	0	24	0	20919	158.71	22.09	18.71	94.62	26.71	94.56	20	1.8	41.49	12.61	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:01	1.37	20.14	0.19	0.47	0.77	22.16	91.23	8.27	26.63	726	20140	85	14	0	20965	159.02	21.69	18.35	93.84	26.13	92.18	19.84	1.81	41.43	12.61	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:04	1.53	20.99	0	0.56	0.81	23.09	91.16	8.37	26.97	812	20994	0	17	0	21823	158.9	22.24	19.09	97.59	27.25	96.44	20.53	1.82	41.37	12.62	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:06	0.62	19.03	0	1.07	0.85	20.72	91.12	8.47	26.87	326	19033	0	32	0	19391	158.83	21.18	17.79	88.44	25.87	90.37	19.54	1.83	41.31	12.6	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:08	0.86	19.86	0	0.92	0.84	21.63	91	8.57	26.95	454	19859	0	27	0	20341	158.62	21.67	18.57	92.29	26.49	93.07	19.86	1.84	41.23	12.6	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:11	1.64	20.43	0	0.57	0.77	22.64	90.67	8.68	27.08	868	20431	0	17	0	21316	158.04	21.87	18.93	95.42	26.59	93.83	20.42	1.85	41.16	12.58	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:13	1.6	22.31	0.66	0	0.75	24.57	90.32	8.78	26.99	848	22310	299	0	0	23456	157.43	23.26	20.04	103.73	27.9	99.56	21.18	1.86	41.1	12.59	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:15	1.49	22.87	0	0.69	0.81	25.05	90.03	8.98	26.29	789	22868	0	21	0	23678	156.93	24.18	20.58	106.11	28.83	105.09	21.61	1.88	41.04	12.6	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:18	1.57	21.73	0.11	0.53	0.76	23.94	90.18	8.98	25.64	832	21734	51	16	0	22632	157.19	23.13	19.45	101.06	27.51	99.48	20.89	1.88	40.97	12.61	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:20	0.91	20.63	0	0.96	0.83	22.51	90.38	9.08	26.16	484	20635	0	29	0	21148	157.53	22.62	19.09	96	27.09	96.5	20.4	1.89	40.89	12.57	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:23	0.68	20.05	0	1.01	0.82	21.74	90.34	9.29	26.18	358	20051	0	30	0	20439	157.47	21.99	18.86	93.26	26.29	94.01	19.56	1.91	40.82	12.56	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:25	0.71	19.3	0	0.82	0.84	20.83	90.48	9.29	25.71	374	19301	0	25	0	19700	157.71	21.04	18.13	89.79	25.65	89.79	18.76	1.91	40.75	12.54	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:27	0.77	19.96	0	0.89	0.8	21.62	90.42	9.39	25.75	407	19956	0	27	0	20389	157.6	21.46	18.68	92.56	25.93	93.29	19.14	1.92	40.66	12.55	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:30	0.93	19.68	0	0.7	0.81	21.32	90.39	9.49	25.59	495	19678	0	21	0	20195	157.55	21.11	18.09	91.36	25.74	91.14	18.86	1.93	40.59	12.54	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:32	0.65	19.69	0	0.89	0.82	21.24	90.39	9.59	25.87	347	19688	0	27	0	20062	157.55	21.35	18.16	91.28	25.8	92.11	18.88	1.94	40.51	12.54	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:35	1.1	20.38	0	0.66	0.79	22.14	90.02	9.7	26.4	585	20377	0	20	0	20982	156.9	21.6	18.43	94.44	26.17	94.14	19.23	1.95	40.45	12.54	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:37	0.68	20.87	0	0.89	0.83	22.45	90.13	9.9	26.59	363	20872	0	27	0	21262	157.1	22.35	19.48	96.72	26.85	97	19.46	1.97	40.38	12.51	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:39	0.59	20.75	0	0.93	0.83	22.27	90.16	10	26.48	313	20746	0	28	0	21087	157.15	22.28	19.1	95.99	26.69	96.77	19.28	1.98	40.29	12.52	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:42	0.94	21.23	0	0.84	0.81	23.01	90.12	10.1	26.47	496	21233	0	25	0	21754	157.09	22.54	19.58	98.3	27.17	98.64	19.97	1.99	40.21	12.5	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:44	0.74	20.81	0	0.93	0.79	22.48	89.94	10.21	26.39	391	20807	0	28	0	21226	156.76	22.17	19.08	96.16	26.55	97.39	19.46	2	40.14	12.48	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:46	0.7	20.93	0	0.88	0.82	22.52	89.95	10.31	25.79	371	20934	0	27	0	21331	156.79	22.52	19.12	96.99	26.78	97.26	19.4	2.01	40.05	12.49	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:49	1.23	24.96	0	0.66	0.8	26.85	89.87	10.41	25.02	650	24959	0	20	0	25629	156.65	25.46	22.24	114.96	29.87	113.86	21.24	2.02	39.97	12.47	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:51	1.35	24.98	0	0.57	0.75	26.91	89.29	10.51	24.65	716	24981	0	17	0	25714	155.63	25.45	22.47	115.44	29.39	113.03	20.86	2.03	39.88	12.48	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:54	0.76	25.8	0	0.91	0.79	27.46	89.27	10.61	24.67	402	25797	0	27	0	26226	155.61	26.63	23.65	119.08	30.23	117.69	21.06	2.04	39.83	12.45	070717_FCR50_BVR.txt	BVR	1
2017-07-07 11:32:56	0.24	28.5	0	1.85	0.77	30.6	88.45	10.72	24.81	127	28505	0	56	0	28687	154.18	30.49	26.31	131.4	33.06	134.38	24.3	2.05	39.73	12.44	070717_FCR50_BVR.txt	BVR	1
2017-07-10 08:54:43	0	1.22	0.08	0.42	0	1.72	76.51	0.1	46.74	0	1223	37	12	0	1272	133.38	4.24	0.53	7.35	1.9	10.01	1.46	1.01	37.92	12.21	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:54:45	2.72	5.39	3.79	0.47	0.49	12.37	91.74	0.31	49.27	1444	5392	1704	14	0	8555	159.91	18.24	8.2	32.88	20.28	33.97	32.89	1.03	38.03	12.21	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:54:48	2.32	5.32	5.03	0	0.57	12.66	90.27	0.31	50.82	1229	5319	2262	0	0	8810	157.35	19.71	7.38	32.74	21.69	32.59	35.53	1.03	38.11	12.21	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:54:50	4.98	5.54	4	0	0.44	14.52	90.18	0.41	50.76	2638	5543	1798	0	0	9979	157.19	18.6	7.95	34.52	22.6	34.89	38.61	1.04	38.19	12.23	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:54:52	3.61	5.68	4.76	0	0.55	14.05	90.61	0.51	50.77	1912	5683	2141	0	0	9737	157.94	20.09	6.77	34.2	23.11	36.12	38.46	1.05	38.29	12.23	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:54:55	4.22	5.35	4.16	0.2	0.66	13.93	90.38	0.61	50.73	2235	5345	1874	6	0	9460	157.53	19.58	7.98	33.65	24.2	34.62	39.44	1.06	38.36	12.23	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:54:57	3.99	5.88	4.45	0.36	0.48	14.67	91.01	0.61	50.71	2115	5879	2001	11	0	10005	158.64	20.68	7.34	35.88	23.24	38.3	39.43	1.06	38.43	12.25	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:00	3.72	5.42	4.35	0.61	0.67	14.1	90.68	0.61	50.59	1973	5421	1956	18	0	9368	158.06	21.09	8.75	34.76	24.72	36.26	40.58	1.06	38.51	12.27	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:02	6.53	5	1.81	1.75	0.39	15.09	90.69	0.71	50.38	3462	4996	815	53	0	9326	158.07	19.24	8.61	34.97	23.16	38.8	41.07	1.07	38.59	12.27	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:04	4.02	5.46	4.42	0.28	0.57	14.18	90.45	0.71	50.35	2129	5459	1991	8	0	9587	157.65	20.26	7.08	33.93	23.67	36.14	39.62	1.07	38.66	12.29	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:07	4.08	5.62	4.15	0.38	0.49	14.23	90.55	0.71	50.41	2162	5620	1868	11	0	9661	157.83	19.82	8.7	35.22	22.85	36.09	38.53	1.07	38.76	12.27	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:09	4.6	5.83	4.4	0	0.64	14.82	91.04	0.82	50.64	2436	5828	1979	0	0	10242	158.68	20.11	8.26	36.01	25.02	36.32	40.86	1.08	38.83	12.28	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:11	4.08	6	3.71	0.59	0.67	14.39	90.04	0.82	50.72	2165	6000	1669	18	0	9852	156.94	20.3	7.52	36.39	24.52	39.15	39.06	1.08	38.91	12.29	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:14	4.13	5.85	4.08	0.48	0.65	14.54	91.11	0.82	50.69	2190	5848	1835	14	0	9888	158.8	20.64	8.24	36.19	24.75	38	40.16	1.08	38.97	12.31	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:16	5.23	5.84	4.33	0	0.45	15.39	91.17	0.92	50.69	2771	5838	1946	0	0	10556	158.91	19.92	7.21	36.46	23.8	36.84	41.01	1.09	39.05	12.32	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:19	5.83	5.84	4.31	0	0.32	15.98	90.95	0.92	50.63	3087	5840	1941	0	0	10868	158.53	19.85	7.63	36.74	23.28	37.35	41.82	1.09	39.11	12.33	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:21	4.02	5.77	4.17	0.6	0.65	14.55	91.03	0.92	50.61	2130	5770	1875	18	0	9793	158.66	21.07	8.44	36.14	24.85	38.08	40.64	1.09	39.19	12.35	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:23	4.34	6.05	4.63	0	0.54	15.02	90.58	1.02	50.56	2302	6048	2082	0	0	10432	157.88	20.46	8.18	37.05	24.17	37.19	40.31	1.1	39.29	12.34	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:26	3.77	6	4.98	0	0.61	14.74	90.47	1.02	50.65	1996	6000	2241	0	0	10236	157.69	21.13	8.02	36.72	24.65	36.98	40.57	1.1	39.34	12.35	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:28	2.53	5.84	4.79	0.83	0.71	13.99	90.85	1.12	50.71	1338	5842	2154	25	0	9359	158.36	22.65	8.89	36.41	24.94	38.78	40.18	1.11	39.41	12.35	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:30	3.5	6.24	5.73	0	0.65	15.46	90.84	1.22	50.74	1856	6237	2577	0	0	10669	158.34	23.09	8.1	38.34	26.09	38.65	43.37	1.12	39.48	12.35	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:33	4.74	6.06	4.78	0.47	0.35	16.05	90.74	1.22	50.66	2515	6062	2151	14	0	10741	158.17	22	9.17	38.38	23.88	39.67	42.81	1.12	39.56	12.36	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:35	4.09	6.31	5.47	0	0.52	15.87	90.29	1.22	50.59	2167	6310	2460	0	0	10937	157.38	22.51	8.12	38.6	25.19	39.34	43.09	1.12	39.62	12.38	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:38	3.99	6.26	4.95	0.53	0.45	15.73	89.95	1.33	50.58	2116	6263	2226	16	0	10621	156.79	22.51	10.57	39.46	24.44	39.7	42.3	1.13	39.68	12.4	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:40	2.86	6.19	6.11	0	0.41	15.15	90.53	1.33	50.58	1514	6191	2748	0	0	10453	157.79	22.92	8.2	37.63	23.34	38.39	41.05	1.13	39.76	12.4	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:42	3.85	5.85	5	0.53	0.53	15.23	89.79	1.33	50.62	2040	5852	2248	16	0	10155	156.5	22.46	9.36	37.24	24.76	38.46	42.52	1.13	39.83	12.41	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:45	3.86	6.18	5.2	0.18	0.58	15.42	90.98	1.43	50.58	2045	6182	2341	5	0	10574	158.58	22.28	9.08	38.07	25.31	38.85	42.46	1.14	39.94	12.39	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:47	3.79	6.21	5.63	0	0.56	15.62	90.51	1.43	50.51	2007	6209	2533	0	0	10748	157.77	22.77	8.04	38.18	25.44	38.76	43.17	1.14	40.01	12.4	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:50	4.75	6.38	5.21	0	0.35	16.34	90.53	1.43	50.49	2517	6383	2345	0	0	11245	157.8	21.82	9.24	39.35	24.05	39.42	42.77	1.14	40.05	12.43	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:52	5.73	6.38	4.62	0	0.31	16.73	90.18	1.43	50.44	3037	6380	2078	0	0	11495	157.18	20.97	7.62	39.1	23.95	40.28	42.95	1.14	40.14	12.42	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:54	5.87	5.54	3.2	1.23	0.45	15.85	90.21	1.53	50.35	3113	5544	1438	37	0	10132	157.24	21.14	9.06	37.15	24.76	39.95	43.47	1.15	40.18	12.46	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:57	4.46	6.1	5.2	0	0.51	15.76	89.92	1.53	50.34	2361	6104	2341	0	0	10806	156.73	21.92	7.73	37.83	24.99	38.38	42.94	1.15	40.25	12.44	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:55:59	4.18	6.33	5.19	0	0.49	15.7	90.1	1.53	50.42	2217	6327	2336	0	0	10881	157.04	21.9	7.24	38.11	24.6	39.69	41.99	1.15	40.29	12.48	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:01	3.12	5.95	4.86	0.97	0.58	14.9	90.82	1.63	50.35	1656	5954	2186	29	0	9825	158.3	23.32	9.39	37.79	24.83	40.2	41.94	1.16	40.41	12.44	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:04	4.15	6.5	5.27	0.03	0.53	15.94	90.55	1.63	50.29	2201	6495	2371	1	0	11068	157.83	22.28	8.66	39.19	25.24	40.17	42.69	1.16	40.44	12.44	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:06	3.97	6.25	5.41	0.08	0.48	15.72	90.19	1.63	50.24	2104	6253	2436	2	0	10795	157.2	22.41	8.05	38.01	24.68	39.63	42.55	1.16	40.5	12.46	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:09	3.09	6.32	5.7	0.16	0.56	15.27	90.13	1.74	50.2	1640	6316	2566	5	0	10527	157.1	23.08	8.41	38.14	24.94	39.73	42.02	1.17	40.56	12.56	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:11	4.78	6.25	5.31	0.3	0.22	16.64	90.41	1.74	50.21	2532	6251	2391	9	0	11182	157.58	22.59	9.09	39.25	23.38	40.43	43.55	1.17	40.68	12.48	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:13	4.13	6.42	5.37	0	0.42	15.92	89.49	1.74	50.42	2191	6415	2416	0	0	11022	155.99	22.08	8.8	39	24.2	39.51	42.08	1.17	40.69	12.47	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:16	4.54	6.03	4.77	0.3	0.63	15.64	90.51	1.84	50.46	2405	6030	2144	9	0	10589	157.76	22.01	9.52	38.02	26.15	38.56	43.62	1.18	40.71	12.52	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:18	4.1	6.08	5.03	0.37	0.61	15.58	90.12	1.84	50.45	2174	6083	2263	11	0	10531	157.09	22.59	9.07	38.04	25.87	39.29	43.47	1.18	40.82	12.46	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:21	4.89	6.18	5.13	0	0.49	16.2	89.94	1.94	50.42	2591	6183	2306	0	0	11080	156.76	21.98	7.85	38.17	25.33	39.29	43.87	1.19	40.86	12.58	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:23	5.45	6.04	3.95	0.68	0.43	16.11	90.3	1.94	50.48	2889	6040	1776	20	0	10725	157.4	21.27	9.14	38.53	24.6	40.19	42.94	1.19	40.91	12.53	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:25	4.86	6.4	5.19	0	0.42	16.45	90.26	1.94	50.5	2575	6396	2337	0	0	11308	157.32	21.99	9.83	39.65	24.88	39.35	43.59	1.19	41.05	12.53	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:28	4.26	6.02	4.82	0.47	0.6	15.58	90.26	2.04	50.41	2260	6019	2171	14	0	10465	157.32	22.5	8.32	37.62	25.78	39.8	43.46	1.2	41.04	12.54	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:30	4.4	6.13	4.98	0.55	0.51	16.06	89.94	2.04	50.3	2331	6130	2241	17	0	10718	156.76	23.05	8.64	38.55	25.51	40.78	44.22	1.2	41.1	12.57	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:32	3.87	6.16	5.91	0.35	0.47	16.3	90.48	2.14	50.41	2054	6162	2661	11	0	10888	157.71	24.28	8.6	38.67	25.65	40.73	45.48	1.21	41.16	12.61	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:35	4.54	6.58	5.83	0	0.4	16.94	90.4	2.14	50.56	2405	6580	2622	0	0	11607	157.57	23.53	8.8	40.38	25.5	41.26	45.31	1.21	41.22	12.58	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:37	5.17	6.31	6.04	0	0.56	17.51	90.19	2.25	50.63	2738	6306	2717	0	0	11761	157.21	24.6	8.65	39.81	28.17	41.16	49.44	1.22	41.28	12.58	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:40	4.37	5.96	6.95	0.45	0.45	17.74	89.88	2.25	50.59	2318	5961	3128	14	0	11420	156.67	27.14	9.66	39.69	28	41.49	51.9	1.22	41.37	12.58	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:42	4.74	6.51	7.3	0	0.49	18.55	90.9	2.25	50.46	2510	6513	3284	0	0	12308	158.44	27.32	9.83	42.01	29.11	42.48	53.07	1.22	41.4	12.63	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:44	3.44	6.6	6.92	0.24	0.61	17.21	90.3	2.35	50.37	1824	6597	3116	7	0	11544	157.4	26.85	9.03	41	28.37	43.1	49.36	1.23	41.46	12.6	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:47	4.64	6.73	6.54	0.28	0.47	18.2	89.96	2.35	50.37	2460	6730	2945	9	0	12144	156.81	26.48	9.71	42.46	28.13	44.02	50.61	1.23	41.51	12.61	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:49	3.8	8.06	6.88	0	0.53	18.74	89.88	2.45	50.32	2011	8062	3096	0	0	13169	156.66	27.19	10.15	47.41	28.69	48.3	49.1	1.24	41.57	12.61	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:52	3.8	7.5	6.04	0.74	0.6	18.08	89.84	2.45	50.24	2012	7503	2718	22	0	12254	156.6	27.19	10.71	45.82	28.85	47.92	49.03	1.24	41.63	12.64	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:54	3.65	8.07	6.64	0.35	0.63	18.71	89.8	2.45	50.11	1937	8069	2988	11	0	13004	156.53	27.84	11.38	48.14	29.73	49.07	49.94	1.24	41.67	12.67	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:56	3.82	8.39	6.34	0.43	0.56	18.98	89.42	2.55	49.91	2024	8386	2853	13	0	13276	155.86	27.56	11.54	49.51	29.13	50.56	49.06	1.25	41.72	12.67	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:56:59	3.19	8.71	4.74	1.3	0.78	17.93	88.92	2.55	49.53	1692	8706	2132	39	0	12569	155	26.96	11.28	50.51	29.47	53.8	45.65	1.25	41.81	12.66	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:01	2.86	10.68	5.63	0.26	0.7	19.42	89.32	2.65	49.19	1513	10677	2531	8	0	14730	155.69	26.95	13.2	58.02	29.38	57.89	43.93	1.26	41.86	12.67	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:03	2.98	9.89	4.53	1	0.82	18.41	89.49	2.65	48.86	1578	9895	2040	30	0	13543	155.99	26.41	13.26	55.36	29.6	56.45	43.47	1.26	41.9	12.69	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:06	3.95	9.01	4.04	1.09	0.63	18.09	89.46	2.65	48.68	2091	9010	1819	33	0	12953	155.93	24.9	11.85	51.58	27.7	53.57	43	1.26	41.93	12.7	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:08	3.8	8.54	4.05	0.98	0.69	17.36	89.89	2.76	48.48	2016	8539	1821	29	0	12405	156.68	24.19	12.01	49.41	27.56	50.62	42.37	1.27	41.99	12.7	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:11	4	8.01	3.8	1.06	0.68	16.86	89.28	2.76	48.12	2119	8010	1708	32	0	11869	155.62	23.53	11.16	46.97	27.05	48.83	42	1.27	42.06	12.7	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:13	5.18	7.77	3.29	0.94	0.71	17.17	89.38	2.86	47.91	2743	7767	1480	28	0	12018	155.8	22.45	11.8	46.51	27.79	47.17	43.18	1.28	42.08	12.74	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:15	5.68	7.33	3.67	0.51	0.65	17.19	89.79	2.86	47.81	3012	7329	1650	15	0	12006	156.5	21.83	10.69	44.2	27.47	44.65	43.98	1.28	42.14	12.75	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:18	6.99	6.73	3.66	0.41	0.65	17.78	90.63	2.96	47.83	3707	6728	1645	12	0	12092	157.97	21.77	9.73	42.16	28.59	43.06	47.42	1.29	42.19	12.75	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:20	8.28	5.8	4.02	0	0.64	18.1	91	3.06	47.53	4387	5801	1809	0	0	11997	158.62	21.36	8.72	38.61	29.57	38.89	51	1.3	42.25	12.72	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:22	9.98	4.55	3.86	0	0.64	18.39	91.2	3.06	46.23	5287	4551	1739	0	0	11577	158.97	20.95	8.09	34.32	30.8	34.78	55.36	1.3	42.27	12.75	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:25	12.48	3.47	3.5	0.24	0.54	19.68	91.53	3.16	45.56	6614	3469	1574	7	0	11664	159.54	21.15	7.54	31.64	32.26	32.89	61.63	1.31	42.32	12.73	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:27	11.92	3.38	3.83	0.19	0.61	19.33	91.59	3.16	45.92	6315	3384	1726	6	0	11431	159.64	21.61	7.28	30.97	32.64	32.4	61.66	1.31	42.34	12.77	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:30	11.54	2.99	3.59	0.86	0.54	18.97	91.53	3.27	45.75	6114	2985	1615	26	0	10740	159.53	22.39	7.78	30.19	31.83	32.68	61.61	1.32	42.38	12.77	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:32	10.45	2.39	3.57	1.76	0.67	18.17	91.6	3.27	45.3	5541	2394	1607	53	0	9594	159.66	24.31	9.23	29.09	32.73	32.35	62.83	1.32	42.43	12.8	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:34	10.54	2.61	3.76	1.49	0.66	18.4	91.71	3.37	45.43	5586	2614	1691	45	0	9936	159.86	24.17	8.57	29.49	32.74	32.85	62.75	1.33	42.48	12.79	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:37	10.22	1.95	3.11	2.22	0.63	17.5	91.63	3.47	44.85	5418	1953	1397	67	0	8835	159.72	24.05	9.26	27.52	31.71	31.57	61.63	1.34	42.49	12.81	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:39	10.02	1.57	3.08	1.93	0.63	16.6	92.2	3.47	43.94	5308	1572	1387	58	0	8326	160.7	22.63	8.74	25.05	30.53	28.47	59.43	1.34	42.53	12.82	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:42	9.62	1.33	3.03	2.37	0.7	16.35	92.3	3.57	44.1	5099	1330	1362	71	0	7863	160.88	23.64	8.91	24.57	31.17	28.94	60.33	1.35	42.58	12.82	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:44	8.72	1.06	3.18	2.37	0.59	15.33	92.03	3.67	42.94	4623	1056	1429	71	0	7179	160.41	22.98	8.41	22.63	28.87	27.21	57.18	1.36	42.61	12.81	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:46	7.99	0.86	3.4	2.01	0.6	14.26	92.58	3.88	41.28	4234	861	1529	60	0	6684	161.36	21.79	7.52	20.44	27.44	24.68	54.15	1.38	42.64	12.86	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:49	8.64	0.89	3.63	1.7	0.52	14.87	92.73	3.88	41.26	4580	891	1635	51	0	7157	161.63	21.57	7.68	20.76	27.46	24.12	55.31	1.38	42.66	12.86	071017_FCR50_V1.txt	FCR	50
2017-07-10 08:57:51	8.71	0.78	3.42	1.66	0.57	14.57	92.64	3.98	41.38	4614	784	1537	50	0	6985	161.48	21.02	7.12	19.91	27.51	23.56	54.73	1.39	42.69	12.86	071017_FCR50_V1.txt	FCR	50
