"Reservoir","Site","DateTime","Depth_m","Temp_C","DO_mgL","DOSat","Cond_uScm","PAR_umolm2s","ORP_mV","pH","Flag_Temp","Flag_DO","Flag_DOSat","Flag_Cond","Flag_PAR","Flag_ORP","Flag_pH","Notes"
"FCR",45,2017-05-08 12:18:00,8,NA,NA,NA,NA,0.08,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-05-08 12:20:00,-0.1,NA,NA,NA,NA,1328,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-05-08 12:20:00,0.1,NA,NA,NA,NA,958.3,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-05-08 12:20:00,0.8,NA,NA,NA,NA,178.2,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-05-08 12:20:00,1.6,NA,NA,NA,NA,75.63,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-05-08 12:20:00,2.8,NA,NA,NA,NA,17.74,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-05-08 12:20:00,3.8,NA,NA,NA,NA,0.03,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2017-05-10 10:46:00,-0.1,NA,NA,NA,NA,511.3,NA,NA,1,1,1,1,0,1,1,"overcast"
"BVR",50,2017-05-10 10:46:00,0.1,16,9.13,98.3,25.9,326,178,7.03,0,0,0,0,0,0,0,"pH not working; overcast"
"BVR",50,2017-05-10 10:46:00,1,15.7,9.11,97.4,25.9,84.44,177.6,7.06,0,0,0,0,0,0,0,NA
"BVR",50,2017-05-10 10:46:00,2,15.6,9.09,97.6,25.9,50.72,218.8,NA,0,0,0,0,0,0,1,NA
"BVR",50,2017-05-10 10:46:00,3,15.6,9.04,96.5,25.9,35.28,222.9,NA,0,0,0,0,0,0,1,NA
"BVR",50,2017-05-10 10:46:00,4,15.4,8.72,92.8,26.1,18.67,228.3,NA,0,0,0,0,0,0,1,NA
"BVR",50,2017-05-10 10:46:00,5,14.1,7.92,81.6,27.1,8.22,230.2,NA,0,0,0,0,0,0,1,NA
"BVR",50,2017-05-10 10:46:00,6,12.4,7.77,77.7,27.9,4.28,234.8,NA,0,0,0,0,0,0,1,NA
"BVR",50,2017-05-10 10:46:00,7,11.1,5.23,50.6,28.5,2.26,238.9,NA,0,0,0,0,0,0,1,NA
"BVR",50,2017-05-10 10:46:00,8,10,2.72,25.5,30.3,1.01,250,NA,0,0,0,0,0,0,1,NA
"BVR",50,2017-05-10 10:46:00,9,9.3,0.75,6.8,33.5,0.41,254.9,NA,0,0,0,0,0,0,1,NA
"BVR",50,2017-05-10 10:46:00,10,8.8,0.43,3.9,37,0.27,117.9,NA,0,0,0,0,0,0,1,NA
"BVR",50,2017-05-10 10:46:00,11,8.5,0.39,3.6,47.2,0.08,68.2,NA,0,0,0,0,0,0,1,NA
"BVR",50,2017-05-10 10:46:00,12,8.2,0.3,3.2,87.3,NA,12.4,NA,0,0,0,0,1,0,1,NA
"FCR",50,2017-05-15 11:07:00,-0.1,NA,NA,NA,NA,1124,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2017-05-15 11:07:00,0.1,17.8,8.73,91.4,NA,729,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-15 11:07:00,0.1,16.8,8.74,95.9,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",100,2017-05-15 11:07:00,0.1,16.8,8.74,95.9,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-15 11:07:00,0.8,17.6,8.88,98.5,NA,252,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-15 11:07:00,1.6,17.6,8.85,98.2,NA,111,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-15 11:07:00,2.8,14.4,8.3,86.5,NA,53.5,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-15 11:07:00,3.8,12.9,7.19,72,NA,17.77,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-15 11:07:00,5,10.2,9.11,86,NA,5.05,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-15 11:07:00,6.2,10,9.31,87.1,NA,1.92,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-15 11:07:00,8,9.9,9.29,87.3,NA,0.33,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-15 11:07:00,9,9.9,9.31,87.3,NA,0.11,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-18 10:50:00,-0.1,NA,NA,NA,NA,752,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2017-05-18 10:50:00,0.1,22.2,8.8,108.1,NA,472,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-18 10:50:00,0.8,NA,NA,NA,NA,87.19,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2017-05-18 10:50:00,1,21.7,8.89,107.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"BVR",50,2017-05-18 10:50:00,1.6,NA,NA,NA,NA,70.82,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2017-05-18 10:50:00,2,21.1,8.9,106.5,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"BVR",50,2017-05-18 10:50:00,2.8,NA,NA,NA,NA,37.8,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2017-05-18 10:50:00,3,18,9.79,109.4,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"BVR",50,2017-05-18 10:50:00,3.8,NA,NA,NA,NA,24.39,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2017-05-18 10:50:00,4,16.2,8.5,91.6,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"BVR",50,2017-05-18 10:50:00,5,14.8,6.61,69.1,NA,12.96,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-18 10:50:00,6,12.9,5.3,53.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"BVR",50,2017-05-18 10:50:00,6.2,NA,NA,NA,NA,6.11,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2017-05-18 10:50:00,7,10.9,3,29,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"BVR",50,2017-05-18 10:50:00,8,9.8,0.66,6.1,NA,1.59,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-18 10:50:00,9,9.1,0.47,4.3,NA,0.62,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-18 10:50:00,10,8.9,0.42,3.9,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"BVR",50,2017-05-18 10:50:00,11,8.8,0.37,3.7,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"BVR",50,2017-05-18 10:50:00,12,8.6,0.37,3.5,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-18 12:01:00,0.1,22.3,8.63,103.6,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-18 12:01:00,0.8,22.1,8.53,101.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-18 12:01:00,1.6,18.3,9.74,109.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-18 12:01:00,2.8,14.9,8.65,90.4,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-18 12:01:00,3.8,13.1,7.32,73.5,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-18 12:01:00,4.4,11.4,7.12,69.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-18 12:01:00,4.7,10.8,6.98,63.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-18 12:01:00,5,10.7,8.73,83.6,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-18 12:01:00,6.2,10.2,9.4,88.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-18 12:01:00,8,10.1,9.51,89.3,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-18 12:01:00,9,10,9.52,89,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-18 12:01:00,9.3,10,9.53,98.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-22 09:35:00,0.1,19.9,9.25,107.4,NA,116.3,NA,NA,0,0,0,1,0,1,1,"Cal DO @ 97.1% in red cap at start"
"FCR",50,2017-05-22 09:35:00,0.1,18.7,8.39,90.6,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",100,2017-05-22 09:35:00,0.1,18.7,8.39,90.6,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-22 09:35:00,0.8,20.3,9.04,105,NA,65.72,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-22 09:35:00,1.6,20.3,9.99,116.9,NA,35.28,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-22 09:35:00,2.8,15.8,9.96,107,NA,13.74,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-22 09:35:00,3.8,13.3,7.86,79.2,NA,6.21,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-22 09:35:00,5,10.9,9.86,94.3,NA,2.36,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-22 09:35:00,6.2,10.5,10.33,97.5,NA,0.75,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-22 09:35:00,8,10.2,10.38,98.2,NA,0.18,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-22 09:35:00,9,10.2,10.33,98.1,NA,0.08,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-22 09:35:00,10,10.2,10.34,98.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-22 09:35:00,11,10.2,5.24,51.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-22 09:41:00,-0.1,NA,NA,NA,NA,187.6,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-05-22 12:00:00,-0.1,NA,NA,NA,NA,317.3,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-05-22 12:00:00,-0.1,NA,NA,NA,NA,830.8,NA,NA,1,1,1,1,0,1,1,NA
"FCR",10,2017-05-22 12:00:00,0.1,20.5,7.63,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,NA
"FCR",20,2017-05-22 12:00:00,0.1,21,7.65,NA,NA,210.5,NA,NA,0,0,1,1,0,1,1,NA
"FCR",30,2017-05-22 12:00:00,0.1,21,7.66,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,NA
"FCR",45,2017-05-22 12:00:00,0.1,20.7,7.64,NA,NA,430.6,NA,NA,0,0,1,1,0,1,1,NA
"FCR",10,2017-05-22 12:00:00,0.8,20.2,7.91,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,NA
"FCR",20,2017-05-22 12:00:00,0.8,20.4,7.67,NA,NA,68.52,NA,NA,0,0,1,1,0,1,1,NA
"FCR",30,2017-05-22 12:00:00,0.8,20.6,7.61,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,NA
"FCR",45,2017-05-22 12:00:00,0.8,NA,NA,NA,NA,171.2,NA,NA,1,1,1,1,0,1,1,NA
"FCR",10,2017-05-22 12:00:00,1.6,19.6,8.22,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,NA
"FCR",20,2017-05-22 12:00:00,1.6,19.1,8.11,NA,NA,27.05,NA,NA,0,0,1,1,0,1,1,NA
"FCR",30,2017-05-22 12:00:00,1.6,19.8,8.83,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,NA
"FCR",45,2017-05-22 12:00:00,1.6,20.5,7.65,NA,NA,105.1,NA,NA,0,0,1,1,0,1,1,NA
"FCR",10,2017-05-22 12:00:00,2.8,16.6,10.06,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,NA
"FCR",20,2017-05-22 12:00:00,2.8,16.3,10.07,NA,NA,9.71,NA,NA,0,0,1,1,0,1,1,NA
"FCR",30,2017-05-22 12:00:00,2.8,16.6,9.16,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,NA
"FCR",45,2017-05-22 12:00:00,2.8,15.4,8.45,NA,NA,45.71,NA,NA,0,0,1,1,0,1,1,NA
"FCR",20,2017-05-22 12:00:00,3.8,13.3,3.61,NA,NA,3.19,NA,NA,0,0,1,1,0,1,1,NA
"FCR",30,2017-05-22 12:00:00,3.8,13.2,6.05,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,NA
"FCR",45,2017-05-22 12:00:00,3.8,13,6.66,NA,NA,18.12,NA,NA,0,0,1,1,0,1,1,NA
"FCR",30,2017-05-22 12:00:00,5,11,7.56,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,NA
"FCR",45,2017-05-22 12:00:00,5,10.6,8.42,NA,NA,7.62,NA,NA,0,0,1,1,0,1,1,NA
"FCR",30,2017-05-22 12:00:00,6.2,10.4,5.69,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,NA
"FCR",45,2017-05-22 12:00:00,6.2,10.3,8.61,NA,NA,2.87,NA,NA,0,0,1,1,0,1,1,NA
"FCR",45,2017-05-22 12:00:00,8,10.2,7.15,NA,NA,0.97,NA,NA,0,0,1,1,0,1,1,NA
"FCR",50,2017-05-25 12:00:00,0.1,18.3,8.8,100.6,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-25 12:00:00,0.8,18.1,8.79,100.3,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-25 12:00:00,1.6,17.4,9.3,103.7,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-25 12:00:00,2.8,16.1,9.19,99.7,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-25 12:00:00,3.8,14.1,9.87,83,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-25 12:00:00,5,11.3,8.73,85.7,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-25 12:00:00,6.2,10.5,9.67,93.4,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-25 12:00:00,8,10.3,9.75,93.6,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-25 12:00:00,9,10.3,9.72,93.3,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"BVR",50,2017-05-25 12:15:00,-0.1,NA,NA,NA,NA,621,NA,NA,1,1,1,1,0,1,1,"patchy clouds"
"BVR",50,2017-05-25 12:15:00,0.1,19.4,9.16,108.8,NA,350,NA,NA,0,0,0,1,0,1,1,"patchy clouds"
"BVR",50,2017-05-25 12:15:00,1,19.3,9.2,109.1,NA,74.6,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-25 12:15:00,2,19.1,9.22,107.8,NA,34.5,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-25 12:15:00,3,19.1,9.14,108.4,NA,15.71,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-25 12:15:00,4,18.5,9.11,105.9,NA,6.51,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-25 12:15:00,5,15.1,6.35,68.2,NA,3.73,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-25 12:15:00,6,12.6,3.7,37.8,NA,2.12,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-25 12:15:00,7,11.2,2.42,24,NA,1.2,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-25 12:15:00,8,10.5,1.58,15.3,NA,0.71,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-25 12:15:00,9,9.7,0.55,5.3,NA,0.38,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-25 12:15:00,10,9.1,0.48,4.5,NA,0.21,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-25 12:15:00,11,8.8,0.45,4.2,NA,0.12,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-29 09:30:00,-0.1,NA,NA,NA,NA,540,NA,NA,1,1,1,1,0,1,1,"pre VEM"
"FCR",50,2017-05-29 10:00:00,0.1,20.9,8.71,103.1,NA,490,NA,NA,0,0,0,1,0,1,1,"Pre VEM"
"FCR",50,2017-05-29 10:00:00,0.1,20.3,8.63,101.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",100,2017-05-29 10:00:00,0.1,20.3,8.63,101.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-29 10:00:00,0.8,20.5,8.74,103,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-29 10:00:00,1,NA,NA,NA,NA,127,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2017-05-29 10:00:00,1.6,17.6,9.68,107.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-29 10:00:00,2,NA,NA,NA,NA,50.5,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2017-05-29 10:00:00,2.8,16,8.82,95.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-29 10:00:00,3,NA,NA,NA,NA,14,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2017-05-29 10:00:00,3.8,13.6,6.72,68.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-29 10:00:00,4,NA,NA,NA,NA,4.3,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2017-05-29 10:00:00,5,10.9,8.93,85.7,NA,1.93,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-29 10:00:00,6,NA,NA,NA,NA,2.4,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2017-05-29 10:00:00,6.2,10.6,9.3,89.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-29 10:00:00,7,NA,NA,NA,NA,1.4,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2017-05-29 10:00:00,8,10.5,9.55,91.1,NA,0.6,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-29 10:00:00,9,10.5,9.5,91.2,NA,0.3,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-29 10:00:00,10,NA,NA,NA,NA,0.28,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-05-29 11:20:00,-0.1,NA,NA,NA,NA,1363,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-05-29 11:20:00,0.1,21.7,8.81,106.2,NA,723.8,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-05-29 11:20:00,0.8,20.9,8.78,104.4,NA,324,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-05-29 11:20:00,1.6,18.2,9.46,106.4,NA,98.45,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-05-29 11:20:00,2.8,16.2,9.73,104.8,NA,25.73,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-05-29 11:20:00,3.8,13.6,4.94,49.7,NA,6.27,NA,NA,0,0,0,1,0,1,1,NA
"FCR",10,2017-05-29 11:44:00,0.1,22.3,8.78,106.8,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",10,2017-05-29 11:44:00,0.8,21.6,8.73,105.9,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",10,2017-05-29 11:44:00,1.6,18.5,9.13,103.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",10,2017-05-29 11:44:00,2.8,16,9.5,102.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-05-29 12:00:00,-0.1,NA,NA,NA,NA,1123,NA,NA,1,1,1,1,0,1,1,NA
"FCR",30,2017-05-29 12:00:00,0.1,21.3,8.79,105.8,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-05-29 12:00:00,0.1,21.5,8.74,104.7,NA,745.5,NA,NA,0,0,0,1,0,1,1,NA
"FCR",30,2017-05-29 12:00:00,0.8,20.3,9.18,107.5,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-05-29 12:00:00,0.8,20.6,8.69,102.7,NA,126.4,NA,NA,0,0,0,1,0,1,1,NA
"FCR",30,2017-05-29 12:00:00,1.6,18.3,9.97,112,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-05-29 12:00:00,1.6,18.7,9.62,109.1,NA,44.59,NA,NA,0,0,0,1,0,1,1,NA
"FCR",30,2017-05-29 12:00:00,2.8,16,9.1,96.7,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-05-29 12:00:00,2.8,15.6,9.61,102.2,NA,13.17,NA,NA,0,0,0,1,0,1,1,NA
"FCR",30,2017-05-29 12:00:00,3.8,13.8,5.62,57.3,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-05-29 12:00:00,3.8,13.1,6.6,66.3,NA,5.92,NA,NA,0,0,0,1,0,1,1,NA
"FCR",30,2017-05-29 12:00:00,5,11.1,7.64,74,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-05-29 12:00:00,5,11.1,7.36,72.4,NA,1.86,NA,NA,0,0,0,1,0,1,1,NA
"FCR",30,2017-05-29 12:00:00,6.2,10.5,8.38,80.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-05-29 12:00:00,6.2,10.6,9.32,89,NA,0.84,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-05-29 12:00:00,8,10.4,7.8,82.6,NA,0,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-29 14:44:00,-0.1,NA,NA,NA,NA,287.1,NA,NA,1,1,1,1,0,1,1,"after VEM"
"FCR",50,2017-05-29 14:50:00,0.1,23.1,8.9,110.9,NA,201,NA,NA,0,0,0,1,0,1,1,"post VEM"
"FCR",50,2017-05-29 14:50:00,0.8,21.1,8.95,106.5,NA,62.3,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-29 14:50:00,1.6,18.9,9.94,112.3,NA,26.7,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-29 14:50:00,2.8,15.4,9.54,100.9,NA,6.6,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-29 14:50:00,3.8,13.8,7.43,75.8,NA,2.1,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-29 14:50:00,5,11.3,7.01,67,NA,0.77,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-29 14:50:00,6.2,10.5,9.76,92.6,NA,0.33,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-29 14:50:00,8,10.4,9.87,93.4,NA,0,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-29 14:50:00,9,10.4,9.83,93.1,NA,0,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,-0.1,NA,NA,NA,NA,555,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,0.1,22.3,9.02,111,NA,290,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,1,22.2,9.02,110.6,NA,136,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,2,22.1,9.02,110.3,NA,59,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,3,19,9.28,106.5,NA,39.6,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,4,17.4,8,89.3,NA,19.38,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,5,15.3,5.78,61.6,NA,8.79,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,6,13.5,3.86,39.2,NA,4.77,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,7,11.5,2,19.5,NA,2.35,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,8,10.2,0.6,5.8,NA,0.73,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,9,9.6,0.49,4.5,NA,0.27,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,10,9.3,0.47,4.3,NA,0.14,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-05-30 11:14:00,11,9,0.45,4.1,NA,0.07,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-30 14:10:00,0.1,21.1,9.03,105.8,NA,780.2,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-30 14:10:00,0.8,18.6,8.75,98.4,NA,445.8,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-30 14:10:00,1.6,17.6,8.68,96.7,NA,107.4,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-30 14:10:00,2.8,17,8.68,94.7,NA,22.75,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-30 14:10:00,3.8,16.3,8.61,92.6,NA,20.07,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-30 14:10:00,5,15.3,8.52,89.6,NA,7.36,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-30 14:10:00,6.2,13.4,6.96,70,NA,2.26,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-30 14:10:00,8,10.9,9.38,89.6,NA,0.5,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-30 14:10:00,9,10.7,9.48,90.3,NA,0.26,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-05-30 14:10:00,10,10.6,9.51,90.8,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-30 14:45:00,-0.1,NA,NA,NA,NA,1032,NA,NA,1,1,1,1,0,1,1,NA
"FCR",10,2017-05-30 15:08:00,-0.1,NA,NA,NA,NA,1235,NA,NA,1,1,1,1,0,1,1,NA
"FCR",10,2017-05-30 15:08:00,0.1,21.7,8.85,105.4,NA,794,NA,NA,0,0,0,1,0,1,1,NA
"FCR",10,2017-05-30 15:08:00,0.8,18.7,9.08,102.7,NA,54.97,NA,NA,0,0,0,1,0,1,1,NA
"FCR",10,2017-05-30 15:08:00,1.6,17.3,8.9,97.9,NA,38.16,NA,NA,0,0,0,1,0,1,1,NA
"FCR",10,2017-05-30 15:08:00,2.8,16.7,10.59,114.8,NA,27.72,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-05-30 15:18:00,-0.1,NA,NA,NA,NA,1180,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-05-30 15:18:00,0.1,21.9,9.07,109.8,NA,762,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-05-30 15:18:00,0.8,18.2,9.72,109,NA,52.26,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-05-30 15:18:00,1.6,17.3,9.26,102,NA,42.9,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-05-30 15:18:00,2.8,16.9,9.1,99.4,NA,25.65,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-05-30 15:18:00,3.8,16.2,9.5,102.2,NA,7.65,NA,NA,0,0,0,1,0,1,1,NA
