"Date","Site","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median","AirTemp_max","AirTemp_mean","AirTemp_median","Rain_sum","RelHum_max","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean","WindSpeed_max","WindSpeed_mean","WindSpeed_median","week_julian","week_series","week_cum"
"2014-08-04",50,5.2,11.8605,4.98182,5.5742,10.2102,47.44957699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.88,4.7,0.9,3.14,0.44,NA,NA,NA,NA,NA,0.0869967119103992,NA,NA,NA,NA,NA,NA,41.2560604130489,22.6192134831461,23.81,21.44,0.0902195973915901,0.0827800843904082,0.0872182119157758,32.12999878,25.7016731275,25.61499939,0,82.32194309,60.4297694391667,60.733824505,877.3510132,292.542916933333,4.9309838,2.92328554941667,2.765917356,30,14,41
"2014-08-09",50,5.2,12.1508,4.16793,7.2246,12.6944,46.62758613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.24,3.76,1.455,7.385,1.2,NA,NA,NA,NA,NA,0.0983347152849249,NA,NA,NA,NA,NA,NA,36.7586908376266,21.5925,22.63,21.13,0.125380572940542,0.0777008774046294,0.0959378855372159,24.87999878,21.2925010675,20.45002136,1.077974394,99.69986432,91.6027403270833,95.169749385,620.5499878,161.712874169708,2.166702695,1.28049826745833,1.3108870055,31,15,42
"2014-08-18",50,5.2,12.266,3.20235,3.7373,15.6989,46.70712093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.96,7.59,0.91,7.54,1.41,NA,NA,NA,NA,NA,0.091525806299636,NA,NA,NA,NA,NA,NA,39.256359271862,22.0561458333333,22.19,21.81,0.104929677200697,0.0835143968885665,0.0909752177161759,26.92003784,23.2966768904167,23.01999817,0.48126,96.87098552,80.5085198979167,80.420121965,400.0589905,138.519083806375,3.422864414,2.12867667991667,2.161319028,32,16,43
"2014-08-25",50,5.2,12.0335,2.54776,3.7293,9.2367,49.63168573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.01,11.61,2.11,15.87,0.85,NA,NA,NA,NA,NA,0.0918937808754357,NA,NA,NA,NA,NA,NA,39.0719438411705,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671,29.1,22.5254264829167,21.185006715,0,83.99960706,60.55764960375,60.013279015,919.9180298,301.963165129167,4.809345089,3.61763050520833,4.015311787,33,17,44
"2014-08-30",50,5.2,12.37185,2.947725,5.69315,11.95585,50.65752928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.695,8.235,1.82,9.4,0.825,NA,NA,NA,NA,NA,0.0503805377652543,NA,NA,NA,NA,NA,NA,71.2802169119652,23.1355208333333,23.88,22.56,0.0546182243219901,0.0465337621546402,0.0502114097238969,33.89000854,26.2800053904167,25.6650177,0.027254399,96.37024389,71.58383872875,73.959786875,813.5629883,250.169414084583,5.127202197,3.18105635329167,3.3806507295,34,18,45
"2014-09-03",50,5.2,12.7102,3.34769,7.657,14.675,51.68337282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.38,4.86,1.53,2.93,0.8,NA,NA,NA,NA,NA,0.0463273082143238,NA,NA,NA,NA,NA,NA,77.7544144732738,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844,33.05001221,27.0191716508333,26.15499268,0.0267744,85.98991192,64.4693101558333,63.795913825,771.0650024,231.388083410208,3.564393499,2.57303091408333,2.819441114,35,19,46
"2014-09-15",50,5.2,14.1838,0.17904,3.1541,0.8778,67.71567503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.12,5.58,0.39,4.95,1.53,NA,NA,NA,NA,NA,0.0415554157020126,NA,NA,NA,NA,NA,NA,86.3744305686271,19.4267708333333,20.19,18.63,0.0435410982365784,0.0394643720079464,0.0417775886246348,27.66002808,21.3641754158333,21.09002075,0,88.59111776,70.2381009741667,76.00857098,767.2789917,226.113334022083,3.289756873,2.08292415033333,2.044636947,36,20,47
"2014-09-22",50,5.2,14.9235,0.30822,3.8285,3.2277,70.90622823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.79,7.06,0,8.44,0,NA,NA,NA,NA,NA,0.0284912771498036,NA,NA,NA,NA,NA,NA,126.082552756442,18.0533333333333,19.38,17.25,0.0306640703229447,0.0265493080186143,0.0285819985718644,23.45998535,17.4275032045833,16.78000793,0,74.74317117,56.2236840491667,59.481683545,777.8309937,240.335876625833,7.252806214,5.31405692291667,5.4110067645,37,21,48
"2014-09-29",50,5.2,14.8916,1.35281,6.0185,4.218,65.41528111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.37375,6.45,0,7.545,0,NA,NA,NA,NA,NA,0.0237231089974947,NA,NA,NA,NA,NA,NA,151.310819652682,18.13625,18.69,17.75,0.0245672288112439,0.0221628338211657,0.0235955790054464,24.80999146,19.9108406070833,19.26499329,0.013968,92.77398512,72.5850187741667,70.05174937,486.3340149,130.337834239125,3.375203592,2.3568186305,2.3930776525,38,22,49
"2014-10-04",50,5.2,15.4328,0.22624,7.0262,5.3761,67.42101181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.9575,5.84,0,6.65,0,-0.69372737,NA,NA,NA,NA,0.0229127835266602,NA,NA,NA,NA,NA,NA,156.967231157928,16.0615053763441,18.75,13.88,0.0255518614760849,0.0202996512356173,0.0231146773464087,18.7499939,13.918340301875,14.670007325,0,92.23537641,58.3237380508333,53.17675094,715.526001,196.920751892083,8.376407369,7.18587726966667,7.674417698,39,23,50
"2014-10-10",50,5.2,15.3677,1.248945,10.29925,5.25865,59.8171327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.54125,5.23,0,5.755,0,NA,NA,NA,NA,NA,0.0247277746955109,NA,NA,NA,NA,NA,NA,145.184135151805,16.2240625,16.5,15.88,0.0265493080186143,0.0231146773464087,0.0245672288112431,25.4500061,19.9112564079167,20.13001404,0.195144001,87.16395447,67.58926997,66.784057475,465.4289856,131.160998980833,4.879846406,2.60855804533333,2.493398611,40,24,51
"2014-10-15",50,5.2,15.3026,2.27165,13.5723,5.1412,52.21325358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.125,4.62,0,4.86,0,NA,NA,NA,NA,NA,0.0540536618122633,NA,NA,NA,NA,NA,NA,67.5727830237589,16.5773958333333,17.69,16,0.0741390742050086,0.041195173649817,0.0520849055434737,22.22002563,18.9054211933333,18.404992675,0.60174239,100,86.588239365,86.82495616,562.3150024,137.9584585825,7.348503171,4.17696629616667,4.1515416565,41,25,52
"2014-10-23",50,5.2,14.2183,8.7751,11.8148,3.9998,38.21671258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.70875,4.01,0,3.965,0,NA,NA,NA,NA,NA,0.0269925834834281,NA,NA,NA,NA,NA,NA,135.128696324669,12.18375,13.13,11.56,0.0355234757597263,0.0193887113723248,0.0270527854571274,19.08001099,11.9562571204583,11.249993895,0,90.10282618,67.1420892904167,68.964087285,640.2999878,180.820038792917,7.856417668,6.20255481783333,6.1038166395,42,26,53
"2014-10-30",50,5.2,12.25265,9.40913,13.5882,3.38715,37.83833301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2925,3.4,0,3.07,0,NA,NA,NA,NA,NA,0.00586089470378328,NA,NA,NA,NA,NA,NA,616.344174570354,11.4784375,12.38,10.44,0.00691038961739269,0.00479334413033993,0.00597167368493185,15.40004883,9.70876083395833,9.125024414,0.0019872,81.43909221,61.7884129095833,60.779322925,621.25,170.475711342083,3.837186542,2.942215635875,3.2520754165,43,27,54
"2015-05-05",50,5.2,9.0231,6.27405,5.5503,6.8201,33.3978723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.43,7.265,0.21,9.28,0.675,NA,NA,NA,NA,NA,0.0793713170318312,NA,NA,NA,NA,NA,NA,45.2457600704766,17.6367708333333,19.25,16.31,0.0842508679117992,0.0713300175093225,0.0791411245074759,26.77001343,21.1920944220833,21.184991455,0,72.67356758,60.4509768954167,60.606015995,906.7919922,309.247709573667,3.977851071,2.73585190204167,2.7163473525,17,1,55
"2015-05-11",50,5.2,8.4163,6.47687,9.7875,5.3095,33.82340434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.84,7.8925,0.105,10.835,1.0075,-1.185702203,NA,NA,NA,NA,0.0600398455444453,NA,NA,NA,NA,NA,NA,59.819125185054,21.0454166666667,22.31,19.81,0.0637942769849108,0.0558998436028463,0.0598036266899801,29.39998779,23.1325075775,23.434991455,0.0065664,94.13039981,77.96219978625,78.66227569,902.5349731,312.857876298292,3.824682983,2.31865352729167,2.538191259,18,2,56
"2015-05-18",50,5.2,8.6726,6.95268,8.4902,7.7471,34.01606861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.25,8.52,0,12.39,1.34,-0.877117754,NA,NA,NA,NA,0.0505759818408548,NA,NA,NA,NA,NA,NA,72.7268570499213,20.8859375,22.06,20.25,0.100987122404191,0.044730201578801,0.0465337621546413,28.42000732,23.8366701758333,23.52001343,0.145574396,84.8331757,74.837934265,77.31391051,828.8040161,246.210750421667,4.079338061,2.96966914583333,3.257318727,19,3,57
"2015-05-25",50,5.2,9.0298,7.44036,7.4428,5.773,35.42098514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2,7.77,0.01,9.09,1.33,-0.839805523,NA,NA,NA,NA,0.0387801435365657,NA,NA,NA,NA,NA,NA,92.6055792128297,19.1726041666667,20.31,18,0.041195173649817,0.0360779664545534,0.0388929629640163,27.61998901,21.2983362841667,21.225,0,84.75550001,71.1811661108333,75.79416728,925.5419922,328.627624753333,5.717569211,4.18890903166667,3.973710846,20,4,58
"2015-05-28",50,5.2,12.1347,4.35642,4.1102,1.2926,27.70377618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,6.005,1.965,5.705,1.825,-1.234068106,NA,NA,NA,NA,0.035355644655063,NA,NA,NA,NA,NA,NA,101.565699871855,21.1655208333333,22.06,20.25,0.0377585128825374,0.0333343660077466,0.0355234757597263,28.58999023,23.9191731770833,24.12999878,0.021215999,80.94940981,71.1502867279167,75.245295785,914.7319946,295.8560408725,3.166322701,1.83987517325,1.804196078,21,5,59
"2015-06-08",50,5.2,12.725,5.29597,4.8561,5.6013,37.82773636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,4.24,3.92,2.32,2.32,-0.931404092,NA,NA,NA,NA,0.0604514128532949,NA,NA,NA,NA,NA,NA,65.7423816975185,21.1401219512195,22.38,19.75,0.184879548057233,0.0447302015787999,0.0471402106178069,29.82000122,24.3975120541667,23.980004885,0.36015361,96.69969496,81.0888792920833,87.20988145,908.2579956,307.14816761375,7.706601014,5.45747280125,4.7398981765,22,6,60
"2015-06-15",50,5.2,12.0011,2.35414,5.8955,9.2749,40.22905253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.22,6.41,10.58,19.51,5.71,-0.950839445,NA,NA,NA,NA,0.0452420438423139,NA,NA,NA,NA,NA,NA,79.4458748710944,24.2290625,25.19,23.31,0.0495920121405451,0.041195173649816,0.0453287461141535,31.79000244,26.60417455,26.609994505,0,83.46401448,72.0488419966667,73.81361998,889.4370117,277.77037174875,5.02493787,4.162538405625,4.078283478,23,7,61
"2015-06-22",50,5.2,11.8454,1.32413,8.9742,10.7169,40.4003867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.69,0.58,2.94,29.02,5.16,-1.109134899,NA,NA,NA,NA,0.0412104819887425,NA,NA,NA,NA,NA,NA,87.1832136356699,24.2623958333333,25.25,23.25,0.0435410982365784,0.0377585128825374,0.0414863811372259,31.81005249,26.6875040691667,26.61499939,0,83.63304543,69.5728403283333,72.169965825,894.1420288,303.3417083425,4.294182228,2.85474267658333,2.806810398,24,8,62
"2015-06-29",50,5.2,17.6583,3.49782,13.727,7.7128,39.38018422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.06,0,0.55,33.51,5,-0.718449537,NA,NA,NA,NA,0.0281448459309265,NA,NA,NA,NA,NA,NA,127.663467400945,20.8651041666667,21.88,19.56,0.0296169352202114,0.0231146773464087,0.0285819985718644,25.80999146,20.202086385,20.729989625,0,81.5696772,68.3743436816667,72.963346045,908.1790161,303.681625525417,4.743416262,3.15237225054167,3.4925850765,25,9,63
"2015-07-02",50,5.2,16.9657,0.67342,4.0586,7.7471,40.26486629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8,0,0,47.27,10.53,-0.893042822,NA,NA,NA,NA,0.0263062792425563,NA,NA,NA,NA,NA,NA,136.463941579172,21.7601041666667,22.19,21.13,0.0280691499357314,0.0245672288112431,0.0265493080186143,25.67998657,22.6391782120833,22.219995115,0.0116064,85.70385548,76.76609219125,78.594349355,515.0380859,181.237084069583,3.605010307,2.53584039104167,3.0881100805,26,10,64
"2015-07-13",50,5.2,15.9877,0.12109,1.1307,2.5114,64.04093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.69,2.2,0.94,1.88,0.66,NA,NA,NA,NA,NA,0.0733470650836086,NA,NA,NA,NA,NA,NA,50.2311795967034,22.8191666666667,24.63,21.19,0.112964201786517,0.0459299368382844,0.0730817241384313,30.50002441,25.6279248554167,25.05500183,0.796809597,92.49369581,79.63446424125,80.67996939,688.8610229,235.817502335,3.396998715,2.35914433066667,2.375604843,27,11,65
"2015-07-16",50,5.2,16.0068,0.10079,1.0038,2.6315,68.77037931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49,1.9,1.06,1.91,0.62,-0.874264932,NA,NA,NA,NA,0.0474328754796483,NA,NA,NA,NA,NA,NA,75.8381708956997,23.3446875,24.06,22.81,0.0520849055434748,0.0429505634092423,0.0477492709302511,29.2499939,23.4237508133333,22.95499573,0,92.22802493,80.5518292795833,83.46479786,899.8909912,316.6256244975,3.854062694,3.253704759,3.3195975525,28,12,66
"2015-07-23",50,5.2,13.9968,1.70986,2.9121,5.8588,33.25814627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.575,6.3,1.5,4.14,4.635,NA,NA,NA,NA,NA,0.0256395265133406,NA,NA,NA,NA,NA,NA,140.10530975597,22.8771875,23.69,22.13,0.0275594058891763,0.0235955790054456,0.0255518614760858,29.35,24.7908391320833,23.91500244,0.0003072,83.16869681,69.7788230729167,69.970223135,771.867981,244.036704064583,3.173168659,1.914388998375,2.000495771,29,13,67
"2015-08-03",50,5.2,14.6899,2.61656,2.6304,21.4116,47.75923318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.42,12.72,2.63,5.17,5.89,-0.963636392,NA,NA,NA,NA,0.0163686299524753,NA,NA,NA,NA,NA,NA,220.298685654436,21.6954444444444,23.44,20.38,0.0184918205447863,0.0142263351074863,0.016741091490136,31.77999268,25.0270846045833,24.779992675,0,68.5360818,57.6077326595833,57.98858739,954.973999,328.630580579167,4.177140132,2.36800976875,2.8751553815,30,14,68
"2015-08-08",50,5.2,14.8553,3.00068,2.9687,15.3457,51.08911566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.24,13.77,3.33,2.85,5.3,NA,NA,NA,NA,NA,0.0129245922176786,NA,NA,NA,NA,NA,NA,278.429176814173,21.2711458333333,22.13,20.56,0.0146359344793013,0.0114703647093252,0.01302105268443,28.64998779,22.8070910133333,22.24501953,0.0200448,100,81.5903016191667,82.54257773,888.5739746,265.925830723333,4.009638407,2.80499005525,2.7140206265,31,15,69
"2015-08-15",50,5.2,15.5913,2.0536,3.080266667,18.80263333,56.34244727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.43,12.88,2.773333333,2.433333333,4.35,NA,NA,NA,NA,NA,0.0191952170274786,NA,NA,NA,NA,NA,NA,187.417010911946,22.1501041666667,23.44,20.88,0.0216919387116459,0.0176092023684709,0.0189384961013892,30.32000122,25.1866711933333,24.939996335,0.019689601,77.28535365,66.7172591208333,70.220792235,870.1220093,295.790915806375,3.115541626,1.84848878966667,1.9611813435,32,16,70
"2015-08-22",50,5.2,16.3273,1.10652,3.191833333,22.25956667,61.59577889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.62,11.99,2.216666667,2.016666667,3.4,NA,NA,NA,NA,NA,0.0129347070727672,NA,NA,NA,NA,NA,NA,277.942307059508,20.7739583333333,21.81,19.88,0.014226335107487,0.0114703647093252,0.01302105268443,28.28005371,23.03291727625,23.18500671,0,76.17672472,63.0193496816667,64.16246319,838.8640137,269.799626506667,3.236309587,2.13500692516667,2.1721006955,33,17,71
"2015-08-31",50,5.2,17.0633,0.15944,3.3034,25.7165,66.84911051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.81,11.1,1.66,1.6,2.45,-0.595076502,NA,NA,NA,NA,0.00963021298010886,NA,NA,NA,NA,NA,NA,374.27783354933,20.2428125,21.38,19.25,0.0110930403721045,0.00823105450091129,0.00962654343645429,28.39000854,24.5354248058333,24.16500244,0.0013248,75.82186756,64.5248809820833,67.252484365,574.539978,174.256792425333,2.109241494,1.349934587875,1.2636060725,34,18,72
"2015-09-07",50,5.2,17.8624,0.11936,3.6185,30.3968,64.78589599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.55,10.65,2.09,1.42,2.39,NA,NA,NA,NA,NA,0.0144242608372641,NA,NA,NA,NA,NA,NA,249.841629766811,20.8823958333333,22.25,19.56,0.0163125528597479,0.0126272600237984,0.014226335107487,31.2499939,24.3970898945833,23.86499939,0,86.15329053,69.694105645,73.467547305,802.1380005,257.777541062333,3.848792072,2.26298170245833,2.0077724345,35,19,73
"2015-09-14",50,5.2,18.0986,0.21511,14.3731,18.1931,68.55513086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.855,8.775,1.8475,1.3325,1.9,-0.560677915,NA,NA,NA,NA,0.00730477828984668,NA,NA,NA,NA,NA,NA,498.202532641992,15.3682291666667,17.13,13.69,0.00891969849972844,0.00597167368493185,0.00723330828613375,24.27999268,16.465420024,17.155007935,0,77.38398795,52.83914042,47.13625589,818.3740234,258.4996687475,3.98874659,2.841754836625,3.0241330705,36,20,74
"2015-09-21",50,5.2,18.8432,0.10771,7.2649,8.1529,67.54474634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.465,5.025,1.3625,1.1575,0.92,-0.822866031,NA,NA,NA,NA,0.0170496585076351,NA,NA,NA,NA,NA,NA,413.674376812587,16.820625,18.06,15.88,0.0429505634092434,0.00295183099968175,0.0176092023684709,19.99004517,17.2625048316667,17.12000427,0.848908793,99.73333552,94.6017902008333,94.570793505,380.7980042,110.571249325833,5.105389498,4.21137888570833,4.3264723435,37,21,75
"2015-09-28",50,5.2,18.4426,3.20017,2.7935,6.9919,42.15581219,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.77,3.15,1.12,1.07,0.43,-0.716756427,NA,NA,NA,NA,0.0666404865134865,NA,NA,NA,NA,NA,NA,53.8575837983059,18.6292708333333,18.94,18.25,0.0699391100599034,0.0631232161942424,0.0665020510423933,24.54000244,20.5079208379167,19.855004885,0.1269888,100,92.86164434875,96.579958065,519.190979,124.582457113625,5.401564683,4.490544153625,4.7326072215,38,22,76
"2015-10-02",50,5.2,18.7389,7.2602,3.602,4.0209,29.87230232,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.18,3.665,1.115,1.68,0.715,NA,NA,NA,NA,NA,0.0867986522809385,NA,NA,NA,NA,NA,NA,41.5791444335337,16.8729166666667,17.69,15.94,0.100987122404191,0.0748469712069483,0.0864731693262228,12.42998657,11.1129254665417,11.340005495,0.649747194,98.96048525,97.50973314125,97.580778435,252.529007,59.4131250425,8.930022518,7.94730681283333,8.000911114,39,23,77
"2015-10-12",50,5.2,15.53175,6.91185,2.7986,4.53255,36.21161611,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.41,3.655,1.81,1.145,0.795,NA,NA,NA,NA,NA,0.0758408041214781,NA,NA,NA,NA,NA,NA,47.3165662201763,16.8934375,17.69,16.19,0.0784198988106969,0.0734334231284466,0.0759132908363289,22.49001465,16.1941747029167,15.54500732,0,88.06754513,76.0265186529167,79.366654165,686.0349731,200.820750231667,3.951265553,2.83610372495833,2.8368927825,40,24,78
"2015-10-19",50,5.2,14.6585,7.28945,1.4875,3.9863,35.78983008,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23,3.13,2.51,0,0.59,-0.991926672,NA,NA,NA,NA,0.0777279827708578,NA,NA,NA,NA,NA,NA,46.2036292149245,13.2733333333333,14.19,12.5,0.0827800843904094,0.0741390742050073,0.077342472236194,13.00002441,5.90250676429167,5.6900268555,0,69.44774464,60.9360848579167,63.792172575,671.1380005,192.169166563333,3.655571017,2.52973738304167,2.580136179,41,25,79
"2015-10-23",50,5.2,14.2296,7.72504,4.2551,3.7205,31.11150381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4075,4.1725,2.0925,0.475,0.6675,-1.055956773,NA,NA,NA,NA,0.0528813282967034,NA,NA,NA,NA,NA,NA,68.1257514049776,15.36375,16.31,14.56,0.0578407562620057,0.0465337621546413,0.0533465521606578,24.33999023,18.0475021358333,16.82000122,0,89.42730788,69.6479083758333,72.71363252,629.1030273,176.994416869167,3.955452013,3.30326225945833,3.6888489515,42,26,80
"2015-10-30",50,5.2,10.8863,8.910915,4.70085,4.67055,32.39191257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.585,5.215,1.675,0.95,0.745,NA,NA,NA,NA,NA,0.0767961709509018,NA,NA,NA,NA,NA,NA,46.7959597478647,12.8684375,13.5,12.31,0.0857302603565357,0.0699391100599022,0.0762694746415,13.73000488,9.68208719854167,8.915002441,0,80.48063351,66.8079466091667,67.367505285,618.0219727,169.684498632917,5.571086008,3.85297843729167,4.2209240305,43,27,81
"2016-05-12",50,5.2,9.9357,12.38975,4.3832,1.8099,32.69101165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.94,7.3,0.84,1.9,0.9,-1.475012526,NA,NA,NA,NA,0.085739735865699,NA,NA,NA,NA,NA,NA,41.8973675402659,18.4710416666667,19.5,17.81,0.0955527929721967,0.0798645477784424,0.0857302603565371,25.92998657,20.9916765858333,21.010003665,0.316492808,98.85270203,87.79687669875,89.6533614,876.9329834,268.179542545417,3.791318994,2.533047713,2.66488242,18,2,83
"2016-05-19",50,5.2,10.2817,12.81754,5.2133,2.4439,33.08639752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.41,7.6,1.39,4.19,1.24,-1.264900708,NA,NA,NA,NA,0.0740033444793254,NA,NA,NA,NA,NA,NA,48.5293312938549,15.670625,16.25,15.25,0.0784198988106969,0.0671848366638063,0.074139074205008,18.12005005,14.6637524916667,14.1,4.8e-05,100,90.5369303254167,89.94100793,486.8080139,153.216042521667,3.158243071,2.49158630295833,2.4810425245,19,3,84
"2016-05-26",50,5.2,10.5407,13.6687,5.158,2.8043,33.2480934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.32,5.72,1.37,1.92,1.31,-1.11796292,NA,NA,NA,NA,0.079717851962685,NA,NA,NA,NA,NA,NA,45.0480518971289,19.6797916666667,20.56,18.81,0.0879653820324385,0.0748469712069483,0.0798645477784424,27.49004517,23.3554257708333,23.00499878,0.0335808,79.16489471,68.51268425375,67.34796318,755.9349976,250.920168802917,3.549380229,1.96411632045833,1.7115531655,20,4,85
"2016-05-30",50,5.2,13.5946,8.99012,3.4041,2.5243,33.67386051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.99,4.78,1.64,1.41,1.17,-1.120517688,NA,NA,NA,NA,0.0777985144013953,NA,NA,NA,NA,NA,NA,46.2210529766575,20.866875,22.19,19.63,0.094784671619937,0.0713300175093212,0.0769840670677599,26.7000061,22.6758387245833,22.639993285,0.0243648,95.87730104,85.3132454054167,87.08391729,870.1550293,254.161919279167,3.520056799,1.91857547691667,1.854014846,21,5,86
"2016-06-06",50,5.2,13.4551,6.71405,3.0285,3.064,35.37622387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.97,4.89,4.96,0.5,2.63,-0.932858925,NA,NA,NA,NA,0.0607654514708872,NA,NA,NA,NA,NA,NA,59.2068685889249,22.2815625,23,21.56,0.0665020510423921,0.0539811399931477,0.0604627541158788,27.67000732,22.9066698708333,22.719995115,0.0005952,89.50074109,76.3929462895833,80.09657117,882.723999,308.86142078875,4.540308453,3.87036240841667,3.902258608,22,6,87
"2016-06-13",50,5.2,13.3475,6.70621,4.1023,2.8166,37.04997156,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.61,3.98,10.58,0,4.05,-1.25691578,NA,NA,NA,NA,0.0376381013561509,NA,NA,NA,NA,NA,NA,95.5722680902703,20.6175824175824,21.81,19.25,0.0423627227370104,0.0322573390763716,0.0377585128825374,26.02001343,20.6383377075,20.185006715,0,72.71828771,61.18467360125,62.532500715,944.5349731,337.2503329875,4.361765751,3.26788942666667,3.164053095,23,7,88
"2016-06-23",50,5.2,13.8899,5.6664,8.9241,2.4976,38.54215938,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.36,7.5,0.97,5.07,5.81,NA,NA,NA,NA,NA,0.0566869004929542,NA,NA,NA,NA,NA,NA,68.6997637846706,21.6390374331551,22.06,20.38,0.121193931955346,0.0371954994602586,0.048975182633419,28.89000854,25.3650006604167,25.55500183,1.106563189,95.63039518,83.8984941254167,84.338915545,575.6069946,200.82937422375,7.007089062,3.46272475366667,3.2126854765,24,8,89
"2016-06-27",50,5.2,16.6717,7.1504,5.7616,3.0944,39.73609582,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.08,4.04,1.71,4.43,6.9,NA,NA,NA,NA,NA,0.0588118722118933,NA,NA,NA,NA,NA,NA,61.0904083888338,22.7982080924855,23.88,21.81,0.063794276984912,0.0533465521606578,0.0591469119580127,29.21999512,24.3500063570833,25.00002441,0.1796736,90.25632768,81.3440541545833,86.08684832,797.6719971,257.241456826667,3.508275971,2.74354941375,2.766828495,25,9,90
"2016-07-07",50,5.2,16.653,2.37683,5.3604,1.4429,40.81107003,31.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.87,2.29,1.25,3.96,3.37,-0.841681326,NA,NA,NA,NA,0.0514782110228858,NA,NA,NA,NA,NA,NA,69.8952972869877,23.2465363128492,23.63,22.69,0.0571913333907661,0.0417775886246348,0.051457866834927,29.43999634,25.4679199220833,25.29999695,0.043103999,89.91722777,77.6948158066667,78.867090495,670.9829712,244.989416911667,4.748262612,4.04369120183333,3.9983809355,26,10,91
