Date,Depth,Temp_interp,DO_mgL_interp,Chla_interp,Turb_NTU_interp,SpCond_uScm_interp,TP_interp,TN_interp,NH4_interp,NO3NO2_interp,SRP_interp,DOC_interp,TPinf_interp,TNinf_interp,NH4inf_interp,NO3NO2inf_interp,DOCinf_interp,SRPinf_interp,kd_interp
2016-07-18,9,13.8249,6.84843,3.6076,4.3857,44.51041788,30.25,194.4,9,16,8,1.8,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974
2016-07-18,9.3,13.3082,9.62002,2.4255,4.4295,44.09496587,20.4,NA,NA,NA,NA,NA,25,481,12,59.61538462,1.446153846,11.38461538,-0.904824974
2016-07-21,0.1,26.8576,6.26923,1.2416,1.366,34.3173509,18.53333333,175.7333333,3,2.333333333,11.33333333,1.833333333,26.06666667,402,12.42857143,60.57142857,1.442857143,11.28571429,-0.847677786
2016-07-21,1,26.8642,6.98554,1.0511,1.4048,34.37273291,NA,NA,NA,NA,NA,NA,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786
2016-07-21,1.6,26.7765,6.2929,1.5601,1.434,34.44892728,25.5,182.8666667,5.666666667,1,12,2.133333333,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786
2016-07-21,2.8,23.9255,10.4048,3.637,1.7656,37.3512192,NA,NA,NA,NA,NA,NA,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786
2016-07-21,3.8,20.3867,5.38553,5.6164,1.4541,38.55666954,26.8,195.4666667,4,0.666666667,10.33333333,1.733333333,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786
2016-07-21,5,17.0964,0.36494,4.4691,2.9666,46.66102674,NA,190.7333333,8.333333333,4,8.666666667,1.733333333,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786
2016-07-21,5.2,16.4271,0.26473,4.871,3.6464,49.27389181,32.8,NA,NA,NA,NA,NA,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786
2016-07-21,5.5,15.5687,0.23459,9.2194,5.3141,51.84812223,30.2,212,4,1,8,1.4,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786
2016-07-21,5.8,14.704,2.33903,5.6112,5.3816,45.9380947,NA,NA,NA,NA,NA,NA,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786
2016-07-21,6,14.1832,5.99934,4.5433,6.3521,44.87760334,NA,NA,NA,NA,NA,NA,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786
2016-07-21,6.2,13.8184,8.08135,5.0177,8.7195,44.58243302,NA,231.6666667,35,3.333333333,6.333333333,2.1,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786
2016-07-21,8,13.4522,9.09665,3.8876,5.3925,44.63372037,NA,230.9,6.333333333,10.33333333,4,1.333333333,26.06666667,402,12.42857143,60.57142857,1.442857143,11.28571429,-0.847677786
2016-07-21,9,13.431,9.1204,3.6084,5.1419,44.52641554,27.6,200.0666667,8.333333333,12,8.333333333,1.766666667,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786
2016-07-21,9.3,13.428,9.12301,3.9073,5.1572,44.59806915,21.3,NA,NA,NA,NA,NA,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786
2016-07-24,0.1,28.6465,8.41279,1.3501,0.4738,34.84730283,16.9,173.0666667,3,2.666666667,10.66666667,1.766666667,27.13333333,323,13.35714286,62.64285714,1.435714286,11.07142857,-0.894088056
2016-07-24,1,28.2234,8.53273,1.7004,0.5467,34.59848326,NA,NA,NA,NA,NA,NA,27.13333333,323,14,64.07692308,1.430769231,10.92307692,-0.894088056
2016-07-24,1.6,29.0237,4.68281,2.8416,1.4225,35.04954861,26.025,187.7333333,6.333333333,2,12,2.166666667,27.13333333,323,14,64.07692308,1.430769231,10.92307692,-0.894088056
2016-07-24,2.8,24.3478,13.48292,3.2045,1.0657,36.4692279,NA,NA,NA,NA,NA,NA,27.13333333,323,14,64.07692308,1.430769231,10.92307692,-0.894088056
2016-07-24,3.8,20.519,5.18777,4.8979,1.9778,38.98749569,27.225,188.7333333,4,1.333333333,11.66666667,1.866666667,27.13333333,323,14,64.07692308,1.430769231,10.92307692,-0.894088056
2016-07-24,5,17.0891,0.45558,6.2513,2.8367,46.2494938,NA,187.0666667,8.666666667,3,8.333333333,1.766666667,27.13333333,323,14,64.07692308,1.430769231,10.92307692,-0.894088056
2016-07-24,5.2,16.4215,0.22683,5.6309,2.7892,47.6256677,31.375,NA,NA,NA,NA,NA,27.13333333,323,14,64.07692308,1.430769231,10.92307692,-0.894088056
2016-07-24,5.5,15.2714,0.05296,23.477,3.3312,49.42903674,30.125,209.85,5,0.5,8.5,1.5,27.13333333,323,14,64.07692308,1.430769231,10.92307692,-0.894088056
2016-07-24,5.8,14.1852,5.85746,5.3901,6.2018,44.54491881,NA,NA,NA,NA,NA,NA,27.13333333,323,14,64.07692308,1.430769231,10.92307692,-0.894088056
2016-07-24,6,13.6992,8.51713,9.2649,7.6625,44.53758437,NA,NA,NA,NA,NA,NA,27.13333333,323,14,64.07692308,1.430769231,10.92307692,-0.894088056
2016-07-24,6.2,13.5784,8.88788,9.2131,6.785,44.9261329,NA,249.3333333,62,3.666666667,6.666666667,2.3,27.13333333,323,14,64.07692308,1.430769231,10.92307692,-0.894088056
2016-07-24,8,13.5336,8.92018,8.8869,5.8577,45.01229053,NA,237,5.666666667,6.666666667,3,1.266666667,27.13333333,323,13.35714286,62.64285714,1.435714286,11.07142857,-0.894088056
2016-07-24,9,13.5182,8.88192,8.8239,6.2787,45.10363692,30.475,205.7333333,7.666666667,8,8.666666667,1.733333333,27.13333333,323,14,64.07692308,1.430769231,10.92307692,-0.894088056
2016-07-24,9.3,13.5059,8.92554,5.2921,5.0865,44.72990118,20.9,NA,NA,NA,NA,NA,27.13333333,323,14,64.07692308,1.430769231,10.92307692,-0.894088056
2016-07-25,0.1,28.9999,7.97406,1.004,1.0999,35.22416414,17.9,170.4,3,3,10,1.7,28.2,244,14.28571429,64.71428571,1.428571429,10.85714286,-1.008334028
2016-07-25,0.1,28.9999,7.97406,1.004,1.0999,35.22416414,NA,160.4,4,3,10,3.7,28.2,244,15.21428571,66.78571429,1.421428571,10.64285714,-1.008334028
2016-07-25,1,29.1429,5.59948,1.524,1.18,34.33569815,26.55,NA,NA,NA,NA,NA,28.2,244,15,66.30769231,1.423076923,10.69230769,-1.008334028
2016-07-25,1.6,27.4827,10.06979,2.7716,1.9374,35.70418872,NA,192.6,7,3,12,2.2,28.2,244,15,66.30769231,1.423076923,10.69230769,-1.008334028
2016-07-25,2.8,24.3673,13.01149,3.1692,1.6828,36.88392032,27.65,NA,NA,NA,NA,NA,28.2,244,15,66.30769231,1.423076923,10.69230769,-1.008334028
2016-07-25,3.8,20.8587,5.94415,5.0103,2.1057,38.76352009,NA,182,4,2,13,2,28.2,244,15,66.30769231,1.423076923,10.69230769,-1.008334028
2016-07-25,5,17.0657,0.10117,3.762,4.1297,49.31740919,29.95,183.4,9,2,8,1.8,28.2,244,15,66.30769231,1.423076923,10.69230769,-1.008334028
2016-07-25,5.2,17.4052,0.40054,5.5246,2.8735,47.2791028,30.05,194.4,3,4,13,1.5,28.2,244,15,66.30769231,1.423076923,10.69230769,-1.008334028
2016-07-25,5.5,15.2106,0.14127,9.4782,4.3235,47.46590765,NA,207.7,6,0,9,1.6,28.2,244,15,66.30769231,1.423076923,10.69230769,-1.008334028
2016-07-25,5.8,15.0113,0.66188,12.3157,4.7181,46.20231663,NA,NA,NA,NA,NA,NA,28.2,244,15,66.30769231,1.423076923,10.69230769,-1.008334028
2016-07-25,6,13.8509,7.18535,5.9589,9.3636,44.95644819,NA,NA,NA,NA,NA,NA,28.2,244,15,66.30769231,1.423076923,10.69230769,-1.008334028
2016-07-25,6.2,13.6656,8.55543,6.6213,6.4718,45.0008421,NA,267,89,4,7,2.5,28.2,244,15,66.30769231,1.423076923,10.69230769,-1.008334028
2016-07-25,8,13.5301,8.63056,9.9608,6.6217,45.11569749,33.35,243.1,5,3,2,1.2,28.2,244,14.28571429,64.71428571,1.428571429,10.85714286,-1.008334028
2016-07-25,8,13.5301,8.63056,9.9608,6.6217,45.11569749,20.5,179.9,4,3,3,1.6,28.2,244,15.21428571,66.78571429,1.421428571,10.64285714,-1.008334028
2016-07-25,9,13.5724,8.64377,5.7095,5.69,45.09621087,18.9,211.4,7,4,9,1.7,28.2,244,15,66.30769231,1.423076923,10.69230769,-1.008334028
2016-07-25,9.3,13.5189,8.82728,8.919,6.8958,45.22533492,NA,NA,NA,NA,NA,NA,28.2,244,15,66.30769231,1.423076923,10.69230769,-1.008334028
2016-07-26,0.1,29.1758,7.66584,1.0385,1.2805,35.354457,27.075,157.0666667,4.666666667,3.333333333,10.66666667,3.166666667,27.26666667,235.3333333,16.14285714,68.85714286,1.414285714,10.42857143,NA
2016-07-26,1,28.1886,7.61587,1.6522,1.5247,35.68143214,NA,NA,NA,NA,NA,NA,27.26666667,235.3333333,16,68.53846154,1.415384615,10.46153846,NA
2016-07-26,1.6,27.7838,7.71243,1.7999,1.5508,35.93735974,28.075,187.7333333,7.666666667,3.333333333,10.33333333,2.166666667,27.26666667,235.3333333,16,68.53846154,1.415384615,10.46153846,NA
2016-07-26,2.8,24.3481,11.79532,6.6012,2.6511,37.12276127,NA,NA,NA,NA,NA,NA,27.26666667,235.3333333,16,68.53846154,1.415384615,10.46153846,NA
2016-07-26,3.8,21.3719,5.59714,5.6536,2.6113,39.55796589,28.525,184.6666667,6.333333333,2.666666667,12.33333333,2.133333333,27.26666667,235.3333333,16,68.53846154,1.415384615,10.46153846,NA
2016-07-26,5,18.8559,2.58171,4.479,3.2503,42.5894991,29.975,180.0666667,8.666666667,2.333333333,10,1.833333333,27.26666667,235.3333333,16,68.53846154,1.415384615,10.46153846,NA
2016-07-26,5.2,18.5781,1.947,3.8812,3.2978,42.9497191,NA,NA,NA,NA,NA,NA,27.26666667,235.3333333,16,68.53846154,1.415384615,10.46153846,NA
2016-07-26,5.5,17.9596,1.16864,3.7919,4.0037,44.25730313,NA,205.65,8.5,0.5,8.666666667,1.666666667,27.26666667,235.3333333,16,68.53846154,1.415384615,10.46153846,NA
2016-07-26,5.8,16.3728,0.18723,6.359,4.104,48.84013979,NA,NA,NA,NA,NA,NA,27.26666667,235.3333333,16,68.53846154,1.415384615,10.46153846,NA
2016-07-26,6,14.8657,2.86103,20.386,4.7003,46.74654259,NA,NA,NA,NA,NA,NA,27.26666667,235.3333333,16,68.53846154,1.415384615,10.46153846,NA
2016-07-26,6.2,14.2933,6.63567,21.2111,5.2112,45.48916236,36.225,233.5,50,7,6,2,27.26666667,235.3333333,16,68.53846154,1.415384615,10.46153846,NA
2016-07-26,8,13.6515,8.7477,6.7998,5.9463,45.37719776,20.1,188.7666667,8,2.666666667,4.666666667,1.6,27.26666667,235.3333333,16.14285714,68.85714286,1.414285714,10.42857143,NA
2016-07-26,9,13.6314,8.78852,6.7829,5.9763,45.43237592,19.9,207.0666667,11.33333333,4.666666667,9,1.7,27.26666667,235.3333333,16,68.53846154,1.415384615,10.46153846,NA
2016-07-26,9.3,13.6266,8.78773,6.7627,5.9423,45.37810344,NA,NA,NA,NA,NA,NA,27.26666667,235.3333333,16,68.53846154,1.415384615,10.46153846,NA
2016-07-28,0.1,27.132,5.36272,2.4069,1.9269,36.54016945,27.6,153.7333333,5.333333333,3.666666667,11.33333333,2.633333333,26.33333333,226.6666667,17.07142857,70.92857143,1.407142857,10.21428571,-0.814012565
2016-07-28,1,26.836,6.26562,2.4712,2.1782,36.4932986,NA,NA,NA,NA,NA,NA,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565
2016-07-28,1.6,26.3713,7.05533,2.5082,2.1048,36.72104854,28.5,182.8666667,8.333333333,3.666666667,8.666666667,2.133333333,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565
2016-07-28,2.8,25.4637,6.24982,3.3983,2.5144,37.69487295,NA,NA,NA,NA,NA,NA,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565
2016-07-28,3.8,24.1905,5.87962,4.203,2.7646,38.31954066,27.1,187.3333333,8.666666667,3.333333333,11.66666667,2.266666667,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565
2016-07-28,5,22.921,4.79879,3.5893,2.9546,39.10929196,29.9,176.7333333,8.333333333,2.666666667,12,1.866666667,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565
2016-07-28,5.2,22.5652,4.67623,3.527,3.0011,39.45985178,NA,NA,NA,NA,NA,NA,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565
2016-07-28,5.5,21.9244,4.44657,3.4306,3.0347,39.76211935,NA,203.6,11,1,8.333333333,1.733333333,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565
2016-07-28,5.8,20.8642,3.16106,2.7455,3.2464,40.20826265,NA,NA,NA,NA,NA,NA,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565
2016-07-28,6,19.3854,2.05638,2.4249,3.2326,41.11222404,NA,NA,NA,NA,NA,NA,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565
2016-07-28,6.2,17.5702,1.09468,2.3194,3.809,43.72889923,39.1,200,11,10,5,1.5,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565
2016-07-28,8,13.8702,9.3529,6.2152,5.3739,45.83345282,19.7,197.6333333,12,2.333333333,6.333333333,1.6,26.33333333,226.6666667,17.07142857,70.92857143,1.407142857,10.21428571,-0.814012565
2016-07-28,9,13.8391,9.37684,5.5566,5.3494,45.90948166,20.9,202.7333333,15.66666667,5.333333333,9,1.7,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565
2016-07-28,9.3,13.8341,9.36215,5.9016,5.1545,45.96533853,NA,NA,NA,NA,NA,NA,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565
2016-08-01,0.1,28.3071,6.03585,1.0246,0.891,36.20183971,28.1,150.4,6,4,12,2.1,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,1,28.542,6.0004,1.2149,1.1511,36.2959801,NA,NA,NA,NA,NA,NA,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,1.6,27.8707,5.88436,1.9479,1.1124,36.68586353,27.9,178,9,4,7,2.1,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,2.8,25.6687,7.06929,3.5831,1.8557,38.03510122,NA,NA,NA,NA,NA,NA,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,3.8,24.3711,4.72532,2.0988,1.9786,38.82922324,26.83333333,190,11,4,11,2.4,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,5,22.2148,1.29403,1.3744,3.7663,40.18969401,26.3,173.4,8,3,14,1.9,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,5.2,21.8715,0.80615,1.3687,4.2926,40.52534037,NA,NA,NA,NA,NA,NA,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,5.5,21.2771,0.2585,1.2376,4.7147,41.14398542,NA,201.55,13.5,1.5,8,1.8,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,5.8,20.6101,0.13123,1.9032,6.972,41.8167214,NA,153.4,9,2,8,1.7,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,6,19.9832,0.12709,4.3145,8.0469,43.33973229,NA,NA,NA,NA,NA,NA,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,6.2,17.7503,0.06666,25.8573,8.2763,46.52425573,35.16666667,381,5,0,13,2.1,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,8,14.2961,11.34211,2.8279,4.8504,47.65196711,22.66666667,206.5,16,2,8,1.6,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,9,14.258,11.23278,1.8805,4.5289,47.62984636,27.8,198.4,20,6,9,1.7,25.4,218,18,73,1.4,10,-0.881871503
2016-08-01,9.3,14.2584,11.23788,1.9535,4.5589,47.68487424,NA,NA,NA,NA,NA,NA,25.4,218,18,73,1.4,10,-0.881871503
2016-08-08,0.1,25.2482,6.22643,2.9908,1.0997,35.70986112,27.75,199.4,8,3,11,2.1,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,1,25.348,6.22969,2.8487,1.1112,35.55957263,NA,NA,NA,NA,NA,NA,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,1.6,25.4318,6.65308,2.9359,1.3583,35.65579015,27.3,254.8,21,6,10,3,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,2.8,25.1682,6.78353,3.1998,1.7963,35.97101181,NA,NA,NA,NA,NA,NA,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,3.8,23.8197,1.78167,3.4101,1.9782,39.71756609,26.56666667,279,26,4,8,4.1,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,5,21.8763,0.17295,15.3114,4.5587,43.26063074,26.85,390.4,12,4,13,2.5,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,5.2,21.5413,0.15182,8.6212,4.5696,45.18675704,NA,NA,NA,NA,NA,NA,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,5.5,20.5575,0.12817,3.933,4.8042,52.90038964,NA,199.5,16,2,7.666666667,1.866666667,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,5.8,19.0816,0.13995,2.6248,4.2485,57.70517509,NA,NA,NA,NA,NA,NA,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,6,18.0063,0.23166,2.1581,3.4516,59.65536381,NA,NA,NA,NA,NA,NA,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,6.2,16.6778,2.78548,1.6744,2.4604,54.01530128,31.23333333,211,7,4,6,2,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,8,14.8287,13.53556,0.8773,7.8072,49.98807476,25.63333333,340,17,0,6,1.6,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,9,14.8091,13.5456,0.7952,7.7918,50.1658445,28.75,233.4,34,6,7,2,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-08,9.3,14.8031,13.52194,0.776,7.6246,50.11992896,NA,NA,NA,NA,NA,NA,26.5,222,16.33333333,82.33333333,1.466666667,11,-1.181541182
2016-08-11,0.1,26.1496,5.78295,1.5385,0.8161,36.34179904,27.4,184.4,8.5,2.5,12,2.15,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,1,26.0168,6.10832,1.7917,0.6788,36.28986685,NA,NA,NA,NA,NA,NA,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,1.6,25.8052,6.51208,2.1611,0.814,36.43037855,26.7,214.9,15,4,8.5,2.5,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,2.8,24.3867,4.92505,4.6183,1.2681,38.30477326,NA,NA,NA,NA,NA,NA,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,3.8,23.5073,0.91168,2.5892,1.6866,39.88363929,26.3,235,21.5,4.5,10.5,2.9,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,5,21.8453,0.09307,17.4979,3.7928,56.42164419,27.4,381.9,39.5,4.5,10,2.15,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,5.2,21.3277,0.08302,21.6786,4.8839,61.45749377,NA,NA,NA,NA,NA,NA,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,5.5,20.2943,0.09018,6.1604,2.7092,63.55820241,NA,197.45,18.5,2.5,7.333333333,1.933333333,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,5.8,18.8471,0.0869,2.0525,1.7287,64.02599602,NA,NA,NA,NA,NA,NA,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,6,17.8911,0.08657,1.4488,1.4117,62.49706715,NA,NA,NA,NA,NA,NA,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,6.2,16.8554,2.62193,1.5229,1.46,56.54461912,27.3,211.9,12.5,3,5,2.1,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,8,15.0119,14.50654,1.3675,8.3564,50.68093045,28.6,301,58,5.5,5.5,2.45,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,9,14.9862,14.51338,1.3375,8.4013,50.85862462,29.7,265.4,95,12.5,8,1.85,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-11,9.3,14.9801,14.45055,1.1522,8.9812,50.73931954,NA,NA,NA,NA,NA,NA,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808
2016-08-15,0.1,27.3341,6.05773,1.5004,0.5752,37.0846057,27.3,169.4,9,2,13,2.2,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,1,27.2964,5.86018,1.5275,0.6172,36.90571747,NA,NA,NA,NA,NA,NA,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,1.6,27.2739,6.25848,1.6909,0.5815,36.87288755,28.3,175,9,2,7,2,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,2.8,25.1552,6.71564,3.7392,1.0846,37.91617532,NA,NA,NA,NA,NA,NA,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,3.8,23.8068,1.25487,6.8655,1.4,39.60604246,25.75,191,17,5,13,1.7,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,5,21.6172,0.09303,11.7049,2.9693,61.07512737,27.7,373.4,67,5,7,1.8,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,5.2,20.8075,0.09156,9.9166,3.298,68.97994262,NA,NA,NA,NA,NA,NA,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,5.5,19.8559,0.0897,4.1693,1.8398,74.12779621,NA,195.4,21,3,7,2,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,5.8,18.908,0.08792,2.6113,1.4525,71.2228414,NA,NA,NA,NA,NA,NA,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,6,18.3497,0.23489,2.2212,1.2569,69.69910752,NA,NA,NA,NA,NA,NA,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,6.2,16.6118,7.88495,1.8209,1.1622,59.80789639,26.55,212.8,18,2,4,2.2,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,8,15.2502,15.10651,1.1562,9.4812,51.30777058,27.4,262,99,11,5,3.3,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,9,15.2258,15.18697,1.1164,9.4708,51.44686648,27.1,297.4,156,19,9,1.7,24.3,227,13,101,1.6,13,-1.012359976
2016-08-15,9.3,15.2166,15.12377,1.1391,9.4568,51.32754495,NA,NA,NA,NA,NA,NA,24.3,227,13,101,1.6,13,-1.012359976
2016-08-18,0.1,26.7375,6.33596,2.6939,1.4796,36.17263199,27.2,162.2333333,8.333333333,2.666666667,14,2.2,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,1,26.8328,6.75812,2.7516,1.6826,36.18598214,NA,NA,NA,NA,NA,NA,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,1.6,26.8032,6.34802,2.8443,1.4888,36.23897898,29.9,181.3333333,9.666666667,3,9.333333333,2.066666667,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,2.8,26.1706,7.38629,4.2688,1.7798,36.67945879,NA,NA,NA,NA,NA,NA,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,3.8,23.759,1.18164,8.4217,2.2601,40.24895296,25.2,210.3333333,16.66666667,4.333333333,12,2.1,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,5,21.1061,0.13261,7.6332,2.8084,72.0332621,28,333.0666667,65.33333333,7,6.666666667,2.333333333,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,5.2,20.6538,0.1073,2.7088,1.971,74.74606145,NA,NA,NA,NA,NA,NA,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,5.5,19.7575,0.14433,2.2766,1.9393,75.5442744,NA,NA,NA,NA,NA,NA,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,5.8,18.4145,0.11292,1.3594,2.0492,76.8658432,NA,NA,NA,NA,NA,NA,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,6,17.6377,2.10845,1.1141,2.7581,67.55898121,NA,NA,NA,NA,NA,NA,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,6.2,16.2002,12.99152,0.9766,2.5457,54.07112637,25.8,224.2,21.66666667,4.333333333,5.333333333,6.4,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,8,15.3962,15.72234,0.547,10.0925,52.11591469,26.2,333.9333333,160.3333333,19,5.333333333,3.7,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,9,15.3801,15.59594,0.5446,10.1523,52.17591906,24.5,340.7333333,167.5,23,8.25,3.3,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-18,9.3,15.3734,15.55698,0.5455,9.9944,52.17468881,NA,NA,NA,NA,NA,NA,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619
2016-08-23,0.1,25.8025,5.05633,3.9763,1.8138,36.63725433,25.6,155.0666667,7.666666667,3.333333333,15,2.2,18.5,172.8666667,9,91.5,1.55,12,-0.9733532
2016-08-23,1,25.8082,6.37563,4.1844,1.9387,36.62340541,NA,NA,NA,NA,NA,NA,18.5,172.8666667,9,91.5,1.55,12,-0.9733532
2016-08-23,1.6,25.7083,6.43569,4.5856,1.9718,36.78578047,25.3,187.6666667,10.33333333,4,11.66666667,2.133333333,18.5,172.8666667,9,91.5,1.55,12,-0.9733532
2016-08-23,2.8,25.163,7.58507,6.2762,2.1643,37.57415538,NA,NA,NA,NA,NA,NA,18.5,172.8666667,9,91.5,1.55,12,-0.9733532
2016-08-23,3.8,23.934,0.66673,10.768,3.0383,40.27591479,20.8,229.6666667,16.33333333,3.666666667,11,2.5,18.5,172.8666667,9,91.5,1.55,12,-0.9733532
2016-08-23,5,21.6187,0.10426,6.0726,9.5531,69.66263405,23.8,292.7333333,63.66666667,9,6.333333333,2.866666667,18.5,172.8666667,9,91.5,1.55,12,-0.9733532
2016-08-23,5.2,20.8307,0.09878,3.5516,6.5288,77.08879563,NA,NA,NA,NA,NA,NA,18.5,172.8666667,9,91.5,1.55,12,-0.9733532
2016-08-23,5.5,19.5378,0.09132,3.2986,5.4286,79.00846915,NA,NA,NA,NA,NA,NA,18.5,172.8666667,9,91.5,1.55,12,-0.9733532
2016-08-23,5.8,18.135,0.18181,1.8752,2.4911,74.7089196,NA,NA,NA,NA,NA,NA,18.5,172.8666667,9,91.5,1.55,12,-0.9733532
2016-08-23,6,17.1483,3.99328,1.7738,2.5662,57.83776534,NA,NA,NA,NA,NA,NA,18.5,172.8666667,9,91.5,1.55,12,-0.9733532
2016-08-23,6.2,16.3838,10.97733,1.4076,4.5599,52.68525004,18.8,235.6,25.33333333,6.666666667,6.666666667,10.6,18.5,172.8666667,9,91.5,1.55,12,-0.9733532
