"Date","Depth","TPinf_interp"
2016-11-04,9,18.5666666666667
2016-11-04,9.3,18.5666666666667
2016-11-11,0.1,17.9333333333333
2016-11-11,1,17.9333333333333
2016-11-11,1.6,17.9333333333333
2016-11-11,2.8,17.9333333333333
2016-11-11,3.8,17.9333333333333
2016-11-11,5,17.9333333333333
2016-11-11,5.2,17.9333333333333
2016-11-11,5.5,17.9333333333333
2016-11-11,5.8,17.9333333333333
2016-11-11,6,17.9333333333333
2016-11-11,6.2,17.9333333333333
2016-11-11,8,17.9333333333333
2016-11-11,9,17.9333333333333
2016-11-11,9.3,17.9333333333333
2016-12-02,0.1,17.3
2016-12-02,1,17.3
2016-12-02,1.6,17.3
2016-12-02,2.8,17.3
2016-12-02,3.8,17.3
2016-12-02,5,17.3
2016-12-02,5.2,17.3
2016-12-02,5.5,17.3
2016-12-02,5.8,17.3
2016-12-02,6,17.3
2016-12-02,6.2,17.3
2016-12-02,8,17.3
2016-12-02,9,17.3
2016-12-02,9.3,17.3
2017-03-12,0.1,18.0333333333333
2017-03-12,1,18.0333333333333
2017-03-12,1.6,18.0333333333333
2017-03-12,2.8,18.0333333333333
2017-03-12,3.8,18.0333333333333
2017-03-12,5,18.0333333333333
2017-03-12,5.2,18.0333333333333
2017-03-12,5.5,18.0333333333333
2017-03-12,5.8,18.0333333333333
2017-03-12,6,18.0333333333333
2017-03-12,6.2,18.0333333333333
2017-03-12,8,18.0333333333333
2017-03-12,9,18.0333333333333
2017-03-12,9.3,18.0333333333333
2017-03-26,0.1,18.7666666666667
2017-03-26,1,18.7666666666667
2017-03-26,1.6,18.7666666666667
2017-03-26,2.8,18.7666666666667
2017-03-26,3.8,18.7666666666667
2017-03-26,5,18.7666666666667
2017-03-26,5.2,18.7666666666667
2017-03-26,5.5,18.7666666666667
2017-03-26,5.8,18.7666666666667
2017-03-26,6,18.7666666666667
2017-03-26,6.2,18.7666666666667
2017-03-26,8,18.7666666666667
2017-03-26,9,18.7666666666667
2017-03-26,9.3,18.7666666666667
2017-04-09,0.1,19.5
2017-04-09,1,19.5
2017-04-09,1.6,19.5
2017-04-09,2.8,19.5
2017-04-09,3.8,19.5
2017-04-09,5,19.5
2017-04-09,5.2,19.5
2017-04-09,5.5,19.5
2017-04-09,5.8,19.5
2017-04-09,6,19.5
2017-04-09,6.2,19.5
2017-04-09,8,19.5
2017-04-09,9,19.5
2017-04-09,9.3,19.5
2017-04-16,0.1,20.2333333333333
2017-04-16,1,20.2333333333333
2017-04-16,1.6,20.2333333333333
2017-04-16,2.8,20.2333333333333
2017-04-16,3.8,20.2333333333333
2017-04-16,5,20.2333333333333
2017-04-16,5.2,20.2333333333333
2017-04-16,5.5,20.2333333333333
2017-04-16,5.8,20.2333333333333
2017-04-16,6,20.2333333333333
2017-04-16,6.2,20.2333333333333
2017-04-16,8,20.2333333333333
2017-04-16,9,20.2333333333333
2017-04-16,9.3,20.2333333333333
2017-04-23,0.1,20.9666666666667
2017-04-23,1,20.9666666666667
2017-04-23,1.6,20.9666666666667
2017-04-23,2.8,20.9666666666667
2017-04-23,3.8,20.9666666666667
2017-04-23,5,20.9666666666667
2017-04-23,5.2,20.9666666666667
2017-04-23,5.5,20.9666666666667
2017-04-23,5.8,20.9666666666667
2017-04-23,6,20.9666666666667
2017-04-23,6.2,20.9666666666667
2017-04-23,8,20.9666666666667
2017-04-23,9,20.9666666666667
2017-04-23,9.3,20.9666666666667
2017-04-30,0.1,21.7
2017-04-30,1,21.7
2017-04-30,1.6,21.7
2017-04-30,2.8,21.7
2017-04-30,3.8,21.7
2017-04-30,5,21.7
2017-04-30,5.2,21.7
2017-04-30,5.5,21.7
2017-04-30,5.8,21.7
2017-04-30,6,21.7
2017-04-30,6.2,21.7
2017-04-30,8,21.7
2017-04-30,9,21.7
2017-04-30,9.3,21.7
2017-05-04,0.1,22.4333333333333
2017-05-04,1,22.4333333333333
2017-05-04,1.6,22.4333333333333
2017-05-04,2.8,22.4333333333333
2017-05-04,3.8,22.4333333333333
2017-05-04,5,22.4333333333333
2017-05-04,5.2,22.4333333333333
2017-05-04,5.5,22.4333333333333
2017-05-04,5.8,22.4333333333333
2017-05-04,6,22.4333333333333
2017-05-04,6.2,22.4333333333333
2017-05-04,8,22.4333333333333
2017-05-04,9,22.4333333333333
2017-05-04,9.3,22.4333333333333
2017-05-07,0.1,23.1666666666667
2017-05-07,1,23.1666666666667
2017-05-07,1.6,23.1666666666667
2017-05-07,2.8,23.1666666666667
2017-05-07,3.8,23.1666666666667
2017-05-07,5,23.1666666666667
2017-05-07,5.2,23.1666666666667
2017-05-07,5.5,23.1666666666667
2017-05-07,5.8,23.1666666666667
2017-05-07,6,23.1666666666667
2017-05-07,6.2,23.1666666666667
2017-05-07,8,23.1666666666667
2017-05-07,9,23.1666666666667
2017-05-07,9.3,23.1666666666667
2017-05-09,0.1,23.9
2017-05-09,1,23.9
2017-05-09,1.6,23.9
2017-05-09,2.8,23.9
2017-05-09,3.8,23.9
2017-05-09,5,23.9
2017-05-09,5.2,23.9
2017-05-09,5.5,23.9
2017-05-09,5.8,23.9
2017-05-09,6,23.9
2017-05-09,6.2,23.9
2017-05-09,8,23.9
2017-05-09,9,23.9
2017-05-09,9.3,23.9
2017-05-14,0.1,24.6333333333333
2017-05-14,1,24.6333333333333
2017-05-14,1.6,24.6333333333333
2017-05-14,2.8,24.6333333333333
2017-05-14,3.8,24.6333333333333
2017-05-14,5,24.6333333333333
2017-05-14,5.2,24.6333333333333
2017-05-14,5.5,24.6333333333333
2017-05-14,5.8,24.6333333333333
2017-05-14,6,24.6333333333333
2017-05-14,6.2,24.6333333333333
2017-05-14,8,24.6333333333333
2017-05-14,9,24.6333333333333
2017-05-14,9.3,24.6333333333333
2017-06-28,0.1,25.3666666666667
2017-06-28,1,25.3666666666667
2017-06-28,1.6,25.3666666666667
2017-06-28,2.8,25.3666666666667
2017-06-28,3.8,25.3666666666667
2017-06-28,5,25.3666666666667
2017-06-28,5.2,25.3666666666667
2017-06-28,5.5,25.3666666666667
2017-06-28,5.8,25.3666666666667
2017-06-28,6,25.3666666666667
2017-06-28,6.2,25.3666666666667
2017-06-28,8,25.3666666666667
2017-06-28,9,25.3666666666667
2017-06-28,9.3,25.3666666666667
2017-07-04,0.1,26.1
2017-07-04,1,26.1
2017-07-04,1.6,26.1
2017-07-04,2.8,26.1
2017-07-04,3.8,26.1
2017-07-04,5,26.1
2017-07-04,5.2,26.1
2017-07-04,5.5,26.1
2017-07-04,5.8,26.1
2017-07-04,6,26.1
2017-07-04,6.2,26.1
2017-07-04,8,26.1
2017-07-04,9,26.1
2017-07-04,9.3,26.1
2017-07-06,0.1,26.8333333333333
2017-07-06,1,26.8333333333333
2017-07-06,1.6,26.8333333333333
2017-07-06,2.8,26.8333333333333
2017-07-06,3.8,26.8333333333333
2017-07-06,5,26.8333333333333
2017-07-06,5.2,26.8333333333333
2017-07-06,5.5,26.8333333333333
2017-07-06,5.8,26.8333333333333
2017-07-06,6,26.8333333333333
2017-07-06,6.2,26.8333333333333
2017-07-06,8,26.8333333333333
2017-07-06,9,26.8333333333333
2017-07-06,9.3,26.8333333333333
2017-07-09,0.1,27.5666666666667
2017-07-09,1,27.5666666666667
2017-07-09,1.6,27.5666666666667
2017-07-09,2.8,27.5666666666667
2017-07-09,3.8,27.5666666666667
2017-07-09,5,27.5666666666667
2017-07-09,5.2,27.5666666666667
2017-07-09,5.5,27.5666666666667
2017-07-09,5.8,27.5666666666667
2017-07-09,6,27.5666666666667
2017-07-09,6.2,27.5666666666667
2017-07-09,8,27.5666666666667
2017-07-09,9,27.5666666666667
2017-07-09,9.3,27.5666666666667
2017-07-10,0.1,28.3
2017-07-10,1,28.3
2017-07-10,1.6,28.3
2017-07-10,2.8,28.3
2017-07-10,3.8,28.3
2017-07-10,5,28.3
2017-07-10,5.2,28.3
2017-07-10,5.5,28.3
2017-07-10,5.8,28.3
2017-07-10,6,28.3
2017-07-10,6.2,28.3
2017-07-10,8,28.3
2017-07-10,9,28.3
2017-07-10,9.3,28.3
2017-07-11,0.1,28.8083333333333
2017-07-11,1,28.8083333333333
2017-07-11,1.6,28.8083333333333
2017-07-11,2.8,28.8083333333333
2017-07-11,3.8,28.8083333333333
2017-07-11,5,28.8083333333333
2017-07-11,5.2,28.8083333333333
2017-07-11,5.5,28.8083333333333
2017-07-11,5.8,28.8083333333333
2017-07-11,6,28.8083333333333
2017-07-11,6.2,28.8083333333333
2017-07-11,8,28.8083333333333
2017-07-11,9,28.8083333333333
2017-07-11,9.3,28.8083333333333
2017-07-12,0.1,29.3166666666667
2017-07-12,1,29.3166666666667
2017-07-12,1.6,29.3166666666667
2017-07-12,2.8,29.3166666666667
2017-07-12,3.8,29.3166666666667
2017-07-12,5,29.3166666666667
2017-07-12,5.2,29.3166666666667
2017-07-12,5.5,29.3166666666667
2017-07-12,5.8,29.3166666666667
2017-07-12,6,29.3166666666667
2017-07-12,6.2,29.3166666666667
2017-07-12,8,29.3166666666667
2017-07-12,9,29.3166666666667
2017-07-12,9.3,29.3166666666667
2017-08-06,0.1,29.825
2017-08-06,1,29.825
2017-08-06,1.6,29.825
2017-08-06,2.8,29.825
2017-08-06,3.8,29.825
2017-08-06,5,29.825
2017-08-06,5.2,29.825
2017-08-06,5.5,29.825
2017-08-06,5.8,29.825
2017-08-06,6,29.825
2017-08-06,6.2,29.825
2017-08-06,8,29.825
2017-08-06,9,29.825
2017-08-06,9.3,29.825
2017-08-09,0.1,30.3333333333333
2017-08-09,1,30.3333333333333
2017-08-09,1.6,30.3333333333333
2017-08-09,2.8,30.3333333333333
2017-08-09,3.8,30.3333333333333
2017-08-09,5,30.3333333333333
2017-08-09,5.2,30.3333333333333
2017-08-09,5.5,30.3333333333333
2017-08-09,5.8,30.3333333333333
2017-08-09,6,30.3333333333333
2017-08-09,6.2,30.3333333333333
2017-08-09,8,30.3333333333333
2017-08-09,9,30.3333333333333
2017-08-09,9.3,30.3333333333333
2017-08-13,0.1,30.8416666666667
2017-08-13,1,30.8416666666667
2017-08-13,1.6,30.8416666666667
2017-08-13,2.8,30.8416666666667
2017-08-13,3.8,30.8416666666667
2017-08-13,5,30.8416666666667
2017-08-13,5.2,30.8416666666667
2017-08-13,5.5,30.8416666666667
2017-08-13,5.8,30.8416666666667
2017-08-13,6,30.8416666666667
2017-08-13,6.2,30.8416666666667
2017-08-13,8,30.8416666666667
2017-08-13,9,30.8416666666667
2017-08-13,9.3,30.8416666666667
2017-08-16,0.1,31.35
2017-08-16,1,31.35
2017-08-16,1.6,31.35
2017-08-16,2.8,31.35
2017-08-16,3.8,31.35
2017-08-16,5,31.35
2017-08-16,5.2,31.35
2017-08-16,5.5,31.35
2017-08-16,5.8,31.35
2017-08-16,6,31.35
2017-08-16,6.2,31.35
2017-08-16,8,31.35
2017-08-16,9,31.35
2017-08-16,9.3,31.35
2017-08-20,0.1,31.8583333333333
2017-08-20,1,31.8583333333333
2017-08-20,1.6,31.8583333333333
2017-08-20,2.8,31.8583333333333
2017-08-20,3.8,31.8583333333333
2017-08-20,5,31.8583333333333
2017-08-20,5.2,31.8583333333333
2017-08-20,5.5,31.8583333333333
2017-08-20,5.8,31.8583333333333
2017-08-20,6,31.8583333333333
2017-08-20,6.2,31.8583333333333
2017-08-20,8,31.8583333333333
2017-08-20,9,31.8583333333333
2017-08-20,9.3,31.8583333333333
2017-08-27,0.1,32.3666666666667
2017-08-27,1,32.3666666666667
2017-08-27,1.6,32.3666666666667
2017-08-27,2.8,32.3666666666667
2017-08-27,3.8,32.3666666666667
2017-08-27,5,32.3666666666667
2017-08-27,5.2,32.3666666666667
2017-08-27,5.5,32.3666666666667
2017-08-27,5.8,32.3666666666667
2017-08-27,6,32.3666666666667
2017-08-27,6.2,32.3666666666667
2017-08-27,8,32.3666666666667
2017-08-27,9,32.3666666666667
2017-08-27,9.3,32.3666666666667
2017-09-03,0.1,32.875
2017-09-03,1,32.875
2017-09-03,1.6,32.875
2017-09-03,2.8,32.875
2017-09-03,3.8,32.875
2017-09-03,5,32.875
2017-09-03,5.2,32.875
2017-09-03,5.5,32.875
2017-09-03,5.8,32.875
2017-09-03,6,32.875
2017-09-03,6.2,32.875
2017-09-03,8,32.875
2017-09-03,9,32.875
2017-09-03,9.3,32.875
2017-09-10,0.1,33.3833333333333
2017-09-10,1,33.3833333333333
2017-09-10,1.6,33.3833333333333
2017-09-10,2.8,33.3833333333333
2017-09-10,3.8,33.3833333333333
2017-09-10,5,33.3833333333333
2017-09-10,5.2,33.3833333333333
2017-09-10,5.5,33.3833333333333
2017-09-10,5.8,33.3833333333333
2017-09-10,6,33.3833333333333
2017-09-10,6.2,33.3833333333333
2017-09-10,8,33.3833333333333
2017-09-10,9,33.3833333333333
2017-09-10,9.3,33.3833333333333
2017-09-17,0.1,33.8916666666667
2017-09-17,1,33.8916666666667
2017-09-17,1.6,33.8916666666667
2017-09-17,2.8,33.8916666666667
2017-09-17,3.8,33.8916666666667
2017-09-17,5,33.8916666666667
2017-09-17,5.2,33.8916666666667
2017-09-17,5.5,33.8916666666667
2017-09-17,5.8,33.8916666666667
2017-09-17,6,33.8916666666667
2017-09-17,6.2,33.8916666666667
2017-09-17,8,33.8916666666667
2017-09-17,9,33.8916666666667
2017-09-17,9.3,33.8916666666667
2017-09-18,0.1,34.4
2017-09-18,1,34.4
2017-09-18,1.6,34.4
2017-09-18,2.8,34.4
2017-09-18,3.8,34.4
2017-09-18,5,34.4
2017-09-18,5.2,34.4
2017-09-18,5.5,34.4
2017-09-18,5.8,34.4
2017-09-18,6,34.4
2017-09-18,6.2,34.4
2017-09-18,8,34.4
2017-09-18,9,34.4
2017-09-18,9.3,34.4
2017-09-24,0.1,34.125
2017-09-24,1,34.125
2017-09-24,1.6,34.125
2017-09-24,2.8,34.125
2017-09-24,3.8,34.125
2017-09-24,5,34.125
2017-09-24,5.2,34.125
2017-09-24,5.5,34.125
2017-09-24,5.8,34.125
2017-09-24,6,34.125
2017-09-24,6.2,34.125
2017-09-24,8,34.125
2017-09-24,9,34.125
2017-09-24,9.3,34.125
2017-10-08,0.1,33.85
2017-10-08,1,33.85
2017-10-08,1.6,33.85
2017-10-08,2.8,33.85
2017-10-08,3.8,33.85
2017-10-08,5,33.85
2017-10-08,5.2,33.85
2017-10-08,5.5,33.85
2017-10-08,5.8,33.85
2017-10-08,6,33.85
2017-10-08,6.2,33.85
2017-10-08,8,33.85
2017-10-08,9,33.85
2017-10-08,9.3,33.85
2017-10-15,0.1,33.575
2017-10-15,1,33.575
2017-10-15,1.6,33.575
2017-10-15,2.8,33.575
2017-10-15,3.8,33.575
2017-10-15,5,33.575
2017-10-15,5.2,33.575
2017-10-15,5.5,33.575
2017-10-15,5.8,33.575
2017-10-15,6,33.575
2017-10-15,6.2,33.575
2017-10-15,8,33.575
2017-10-15,9,33.575
2017-10-15,9.3,33.575
2017-10-16,0.1,33.3
2017-10-16,1,33.3
2017-10-16,1.6,33.3
2017-10-16,2.8,33.3
2017-10-16,3.8,33.3
2017-10-16,5,33.3
2017-10-16,5.2,33.3
2017-10-16,5.5,33.3
2017-10-16,5.8,33.3
2017-10-16,6,33.3
2017-10-16,6.2,33.3
2017-10-16,8,33.3
2017-10-16,9,33.3
2017-10-16,9.3,33.3
