"Date","mean_wrt","mean_flow","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median"
2014-06-02,36.0763086228125,0.0994863108708914,18.2266666666667,19.13,17.38,0.103346618494695,0.094784671619937,0.0994242467499543
2014-06-03,35.8892852935361,0.0999876658889865,18.6297752808989,19.13,18.06,0.102558102395753,0.096322978102235,0.100204668910019
2014-06-04,35.0795373364163,0.102569440102488,19.0195833333333,19.5,18.69,0.133894722551558,0.0963229781022364,0.100987122404191
2014-06-05,35.4667487537951,0.101206421149249,19.0382291666667,19.56,18.5,0.107319255600019,0.096322978102235,0.101771601972531
2014-06-06,36.2440630900178,0.0990136624752493,18.9666666666667,19.69,18.25,0.101771601972532,0.096322978102235,0.0994242467499536
2014-06-07,36.809877863179,0.0974936580921201,19.3865625,20.06,18.81,0.100987122404191,0.0940186196053601,0.0970952214947295
2014-06-08,36.9872915216548,0.0970262245198155,19.6675,20.06,19.13,0.100987122404191,0.0932546425335454,0.0970952214947282
2014-06-09,37.0913963768157,0.0967619255364423,19.9798958333333,20.56,19.44,0.100987122404191,0.093254642533544,0.0967090997984823
2014-06-10,36.8182982038993,0.0975972024706428,20.3854166666667,21.13,19.81,0.121193931955346,0.0924927460553685,0.0970952214947282
2014-06-11,35.6481651459022,0.101039351915736,20.380625,21.13,19.63,0.119532591223681,0.0940186196053601,0.0986458612251129
2014-06-12,35.8509856362494,0.100151593014602,20.2892708333333,20.94,19.63,0.110533133452191,0.0924927460553685,0.10020466891002
2014-06-13,36.7123613749514,0.0977613840059172,20.5460416666667,21.38,19.94,0.100987122404191,0.0924927460553685,0.0978695176783351
2014-06-14,36.8694115488097,0.0973412706020197,20.51,21.25,19.88,0.100987122404191,0.0940186196053601,0.0970952214947295
2014-06-15,37.8135009202979,0.0949178687864978,20.8290625,21.63,20,0.0986458612251129,0.0887146736353469,0.0947846716199384
2014-06-16,37.543524365952,0.0956266297942159,21.5202083333333,22.38,20.88,0.10020466891002,0.0902195973915888,0.0955527929721967
2014-06-17,37.1510039566201,0.0969981886902026,21.785625,22.63,21.19,0.139964605949677,0.0902195973915901,0.096322978102235
2014-06-18,36.9515232172901,0.0971524238368682,22.0245833333333,22.88,21.38,0.102558102395753,0.0909752177161759,0.0970952214947295
2014-06-19,37.1319557240157,0.0966575855743609,22.1715625,22.69,21.75,0.100987122404191,0.093254642533544,0.0970952214947282
2014-06-20,36.9615646726322,0.0971287166958123,22.1376041666667,22.75,21.69,0.104137145129819,0.0924927460553685,0.0970952214947289
2014-06-21,37.1302485992742,0.0966761342491038,22.12875,23,21.69,0.105724209645527,0.0924927460553685,0.0963229781022357
2014-06-22,38.4275567316193,0.0934034058533575,22.195,22.69,21.88,0.0994242467499536,0.0894660807348132,0.0932546425335454
2014-06-23,39.166747394096,0.0916347747657748,22.2489583333333,22.75,21.69,0.0955527929721967,0.0879653820324372,0.091732935868125
2014-06-24,38.181299525607,0.0940565432445913,22.891875,23.69,22.06,0.10020466891002,0.0864731693262228,0.094784671619937
2014-06-25,37.2272526879361,0.0964369732757915,23.4425,23.94,22.88,0.104137145129819,0.091732935868125,0.096322978102235
2014-06-26,37.2755626034677,0.0962883723969197,23.48875,24.13,22.94,0.100987122404191,0.0924927460553671,0.096322978102235
2014-06-27,37.3064864515112,0.0962271804926911,23.6713541666667,24.19,22.94,0.101771601972532,0.0909752177161746,0.096322978102235
2014-06-28,37.1355771361555,0.0966497462228007,23.6363541666667,24,23.31,0.10020466891002,0.0909752177161759,0.0970952214947282
2014-06-29,37.1729401785056,0.0965437736993898,22.9189583333333,23.31,22.63,0.10020466891002,0.0924927460553671,0.0970952214947282
2014-06-30,37.1834044346548,0.0965202814666654,23.4110416666667,24.19,22.56,0.100204668910019,0.091732935868125,0.096322978102235
2014-07-01,37.1265597702715,0.0966740986953195,24.0598958333333,24.69,23.38,0.103346618494695,0.0924927460553671,0.096322978102235
2014-07-02,36.7418258239276,0.0976899377509092,24.4198958333333,25.06,23.88,0.100987122404191,0.094784671619937,0.0970952214947295
2014-07-03,33.0949526238731,0.112178954978762,23.5169791666667,24.75,21.81,0.216382373844521,0.0940186196053601,0.103346618494695
2014-07-04,35.2752685652431,0.101822754809142,22.7420833333333,23.31,22.31,0.10972670295883,0.096322978102235,0.100987122404191
2014-07-05,36.6435881818632,0.0979282368046488,22.486875,23.19,21.81,0.100987122404191,0.0955527929721953,0.0978695176783351
2014-07-06,37.1116360170813,0.0967049090702384,22.8523958333333,23.69,21.75,0.10020466891002,0.0940186196053601,0.096322978102235
2014-07-07,36.9680095587365,0.0970740840541477,23.4298958333333,24.19,22.69,0.10020466891002,0.0940186196053615,0.0970952214947295
2014-07-08,37.0193583297374,0.0969657419388607,23.71875,24.56,23,0.101771601972532,0.0924927460553685,0.0970952214947282
2014-07-09,36.6714907181263,0.0979145146287323,23.5197916666667,24,23.19,0.112964201786517,0.0940186196053601,0.0974823695865316
2014-07-10,36.9009324888463,0.0973208406294961,23.4784375,24,23,0.121193931955348,0.0932546425335454,0.0970952214947282
2014-07-11,36.7686760497177,0.0976269173053501,23.4807291666667,24.19,22.69,0.10892224325306,0.0940186196053601,0.0970952214947295
2014-07-12,37.3350383567177,0.096126311871645,23.9452083333333,24.56,23.13,0.0994242467499536,0.0932546425335454,0.0955527929721967
2014-07-13,37.4487522073214,0.0958380531920604,24.1351041666667,24.75,23.38,0.100987122404191,0.0924927460553685,0.0955527929721967
2014-07-14,37.3941075012409,0.0959833015022117,24.3572916666667,25.31,23.88,0.099424246749955,0.091732935868125,0.0955527929721967
2014-07-15,37.3750471861865,0.0961590183789994,23.8721875,24.31,23.13,0.121193931955348,0.091732935868125,0.095552792972196
2014-07-16,38.0079710374753,0.0944207566842058,23.0546875,23.69,22.44,0.0994242467499536,0.0894660807348132,0.094784671619937
2014-07-17,38.1097699607948,0.094164890418272,22.746875,23.56,22.06,0.0970952214947295,0.0909752177161759,0.0940186196053601
2014-07-18,38.7039800804665,0.0927266807292463,22.8926041666667,23.38,22.38,0.0955527929721967,0.0887146736353482,0.0924927460553685
2014-07-19,38.6658795476273,0.0928131333117858,22.8076041666667,23.06,22.56,0.096322978102235,0.0894660807348132,0.0924927460553685
2014-07-20,38.340257010059,0.0935994618245439,22.831875,23.25,22.44,0.0970952214947282,0.0894660807348145,0.0940186196053601
2014-07-21,38.2183209915639,0.0938932357852772,23.081875,23.44,22.81,0.0970952214947295,0.0909752177161759,0.0940186196053601
2014-07-22,39.8424531191411,0.0901772256393358,23.6660416666667,24.5,23,0.0955527929721967,0.0820479367811033,0.0902195973915888
2014-07-23,40.8192185618382,0.0879695976249528,24.39125,25.06,23.56,0.0970952214947282,0.0835143968885665,0.0872182119157758
2014-07-24,39.1742049780558,0.0932122583013942,23.8520833333333,24.75,22.44,0.193572180178401,0.0849894911521232,0.0887146736353482
2014-07-25,36.8009381116499,0.0987366751423212,23.18625,24.31,21.75,0.140839031554776,0.0864731693262228,0.0947846716199377
2014-07-26,40.2957355114236,0.0890811936085103,24.4505208333333,25.44,23.44,0.0932546425335454,0.0842508679118005,0.0887146736353482
2014-07-27,40.4728010374271,0.0886710843697107,24.4802083333333,24.88,24.06,0.091732935868125,0.0849894911521245,0.0887146736353482
2014-07-28,40.9541600305555,0.0876440651887801,23.2076041666667,24.31,22.31,0.093254642533544,0.0842508679117992,0.0872182119157772
2014-07-29,41.2432272692655,0.0870111075919536,22.2395833333333,22.94,21.63,0.0902195973915888,0.0842508679117992,0.0872182119157758
2014-07-30,41.16851062761,0.0871752820246486,22.0233333333333,23,20.94,0.0902195973915888,0.0842508679117992,0.0872182119157758
2014-07-31,40.974201539806,0.0875965745151643,22.5263541666667,23.5,21.56,0.091732935868125,0.0842508679117992,0.0872182119157772
2014-08-01,40.4697839187162,0.0886791708230946,22.1123958333333,22.56,21.56,0.0924927460553671,0.0864731693262228,0.0887146736353482
2014-08-02,40.6708228295244,0.0882326991159491,21.73625,22.06,21.38,0.091732935868125,0.0857302603565371,0.0879653820324385
2014-08-03,40.6930463373186,0.0881955282503688,22.1280208333333,23.19,21.25,0.0924927460553671,0.0842508679117992,0.0879653820324385
2014-08-04,41.2560604130489,0.0869967119103992,22.6192134831461,23.81,21.44,0.0902195973915901,0.0827800843904082,0.0872182119157758
2014-08-05,41.2660096122666,0.0869834366662233,23.4534375,24.5,22.44,0.0909752177161759,0.0827800843904082,0.0872182119157758
2014-08-06,41.1958307712978,0.0871309292363224,23.60125,24.31,22.69,0.091732935868125,0.0835143968885652,0.0868456906209993
2014-08-07,41.4350419114988,0.0866167324096249,23.7626041666667,24.63,22.94,0.0902195973915901,0.0827800843904082,0.0864731693262228
2014-08-08,41.131309515401,0.0872714637481209,23.335,24.13,22.63,0.091732935868125,0.0835143968885665,0.0872182119157765
2014-08-09,36.7586908376266,0.0983347152849249,21.5925,22.63,21.13,0.125380572940542,0.0777008774046294,0.0959378855372159
2014-08-10,38.522228568682,0.093182232415466,21.2203125,21.44,21.06,0.0978695176783351,0.0894660807348132,0.0932546425335454
2014-08-11,36.5889295849906,0.0993047519999292,20.9296875,21.25,20.06,0.143473174040568,0.0887146736353482,0.0955527929721967
2014-08-12,30.3332508627509,0.119197129673529,20.3336458333333,21.06,19.69,0.145238286590976,0.104137145129819,0.116643943084902
2014-08-13,36.5292648539589,0.0983810697768036,20.591875,21.19,20.06,0.10892224325306,0.0909752177161759,0.0994242467499536
2014-08-14,39.0906406490493,0.091817244646302,20.6033333333333,21.31,19.81,0.0955527929721967,0.0879653820324372,0.091732935868125
2014-08-15,39.4552871366799,0.0909544014107205,21.2145833333333,22.38,20.31,0.0940186196053601,0.0879653820324385,0.0909752177161759
2014-08-16,39.7542651248201,0.0902788363187982,21.3911458333333,22.5,20.13,0.0932546425335454,0.0864731693262228,0.0902195973915901
2014-08-17,39.6108228289575,0.0906005127588714,21.9186458333333,22.63,21.31,0.0940186196053601,0.0879653820324372,0.0902195973915901
2014-08-18,39.256359271862,0.091525806299636,22.0561458333333,22.19,21.81,0.104929677200697,0.0835143968885665,0.0909752177161759
2014-08-19,39.7025973992249,0.0904063069217558,22.2090625,22.81,21.75,0.0955527929721967,0.0842508679117992,0.0909752177161746
2014-08-20,40.955927645022,0.0876354660381054,22.7220833333333,23.56,22.06,0.091732935868125,0.0842508679117992,0.0875917969741072
2014-08-21,41.2187438495203,0.0871032469585805,23.3060416666667,24.19,22.56,0.091732935868125,0.0813179604810465,0.0872182119157758
2014-08-22,42.7177395327342,0.0840169085720334,23.1263541666667,23.56,22.69,0.0887146736353482,0.0805901619680966,0.0842508679117992
2014-08-23,48.7982581554159,0.0786441094657868,22.9547916666667,23.38,21.69,0.18872650047855,0.0539811399931488,0.0762694746415
2014-08-24,35.4996509654621,0.101394985251855,21.7464583333333,22,21.44,0.123700231441669,0.093254642533544,0.100204668910019
2014-08-25,39.0719438411705,0.0918937808754357,21.603125,22.5,20.75,0.096322978102235,0.0864731693262228,0.0924927460553671
2014-08-26,40.9944392569402,0.0875584667595886,21.8314583333333,23.06,20.75,0.0909752177161759,0.0827800843904094,0.0879653820324385
2014-08-27,42.236666345092,0.0849790893435679,22.3444791666667,23.69,21.13,0.0887146736353482,0.0813179604810465,0.0849894911521232
2014-08-28,47.6851723061411,0.0762241341457557,23.1965625,24.19,22.44,0.0842508679117992,0.0552577954024048,0.0798645477784424
2014-08-29,67.3338102877839,0.0533901645485587,22.1491666666667,22.81,21.38,0.0578407562620057,0.0483609319391689,0.0539811399931477
2014-08-30,71.2802169119652,0.0503805377652543,23.1355208333333,23.88,22.56,0.0546182243219901,0.0465337621546402,0.0502114097238969
2014-08-31,75.2856066287141,0.0477217227253755,23.6165625,24.5,22.81,0.051457866834927,0.0435410982365794,0.0477492709302511
2014-09-01,79.4130267241797,0.0452308874016005,23.87875,24.56,23.38,0.0502114097238958,0.0423627227370094,0.0453287461141535
2014-09-02,80.439871568057,0.0447584547321914,23.9710416666667,25,23.19,0.0617882119474524,0.041195173649816,0.044134314983274
2014-09-03,77.7544144732738,0.0463273082143238,23.5520833333333,24.25,22.94,0.0624545250393525,0.0423627227370094,0.0459299368382844
2014-09-04,77.5501700319825,0.0472068483043904,23.5696875,24.25,22.81,0.103346618494695,0.0423627227370104,0.044730201578801
2014-09-05,76.4599381077294,0.0469703957134214,23.4988541666667,24.44,22.94,0.0495920121405451,0.0429505634092434,0.0471402106178069
2014-09-06,76.1650315107675,0.0472469275173979,23.5947916666667,24.44,23.06,0.0578407562620057,0.0423627227370094,0.0465337621546413
2014-09-07,76.1949600666098,0.0471048369454203,22.633125,23.06,22.06,0.0495920121405462,0.0453287461141535,0.0471402106178069
2014-09-08,78.2577679292595,0.0458634708314704,21.4242708333333,22,21,0.0477492709302522,0.0429505634092423,0.0459299368382844
2014-09-09,79.667128534287,0.045057507722805,21.1458333333333,21.88,20.5,0.0471402106178069,0.0423627227370104,0.045328746114153
2014-09-10,81.310625687912,0.0441432768507856,21.3807291666667,21.75,21.06,0.0459299368382844,0.0417775886246348,0.044134314983275
2014-09-11,81.9458536050718,0.0438257868783415,21.7805208333333,22.75,20.81,0.04836093193917,0.0406154905672528,0.0435410982365784
2014-09-12,80.518597134613,0.0447054303270487,21.4609375,22.13,20.69,0.0527144706847638,0.041195173649816,0.044134314983274
2014-09-13,79.6568531434478,0.0450713041396184,20.3444791666667,20.88,19.5,0.0477492709302522,0.0423627227370094,0.0453287461141535
2014-09-14,86.1429017096287,0.0416715356316158,19.0378125,19.5,18.75,0.044134314983274,0.0388929629640163,0.0417775886246348
2014-09-15,86.3744305686271,0.0415554157020126,19.4267708333333,20.19,18.63,0.0435410982365784,0.0394643720079464,0.0417775886246348
2014-09-16,88.737716756806,0.0404496502819258,19.8286458333333,20.44,19.38,0.0423627227370104,0.0383243386870641,0.0406154905672518
2014-09-17,92.2028407269473,0.0389315479035142,18.9927083333333,19.63,18.19,0.0406154905672528,0.0366353125395499,0.0388929629640163
2014-09-18,101.023088571243,0.0356146386182805,19.1122916666667,19.94,18.38,0.0388929629640163,0.031723263396705,0.0360779664545534
2014-09-19,103.376856694983,0.034791425617656,18.8952083333333,19.56,18.31,0.040038552312828,0.0322573390763726,0.0344231198944425
2014-09-20,106.875736669791,0.0336257165856927,18.9521875,19.94,18.13,0.0360779664545534,0.0306640703229447,0.034423119894442
2014-09-21,113.891138644277,0.0315475979832204,19.3430208333333,20.63,18.25,0.0333343660077476,0.0285819985718644,0.0317232633967041
2014-09-22,126.082552756442,0.0284912771498036,18.0533333333333,19.38,17.25,0.0306640703229447,0.0265493080186143,0.0285819985718644
2014-09-23,133.514506066157,0.026886894223838,16.6183333333333,17.19,16,0.0285819985718653,0.0255518614760849,0.0270527854571265
2014-09-24,134.6940509168,0.0266508642607551,16.6104166666667,17.38,15.75,0.0280691499357305,0.0245672288112439,0.0265493080186143
2014-09-25,138.196598453541,0.025991491830401,17.640625,18.69,16.88,0.0285819985718644,0.024079770226754,0.0260489933178985
2014-09-26,142.632938349484,0.0251616399716361,18.0295833333333,18.63,17.69,0.0260489933178985,0.024079770226754,0.025057933003273
2014-09-27,145.214190088318,0.0247348831086168,17.6215625,18.63,16.75,0.0265493080186152,0.0226370879074601,0.0245672288112431
2014-09-28,150.305851905378,0.023891045957909,17.631875,18.56,16.75,0.0255518614760858,0.0221628338211649,0.0240797702267548
2014-09-29,151.310819652682,0.0237231089974947,18.13625,18.69,17.75,0.0245672288112439,0.0221628338211657,0.0235955790054464
2014-09-30,149.183650867699,0.0240795543927899,18.3153125,19.31,17.38,0.0260489933178985,0.0226370879074601,0.0240797702267548
2014-10-01,155.278075823124,0.0231282502912569,18.4257291666667,19.19,17.69,0.0245672288112439,0.0216919387116459,0.0231146773464087
2014-10-02,158.107178968305,0.0227211538505915,18.6723958333333,19.63,17.81,0.0245672288112431,0.0212244267122472,0.0226370879074609
2014-10-03,155.467917640594,0.0231281347731152,18.8626041666667,19.13,18.63,0.0260489933178994,0.0216919387116459,0.0226370879074609
2014-10-04,156.967231157928,0.0229127835266602,16.0615053763441,18.75,13.88,0.0255518614760849,0.0202996512356173,0.0231146773464087
2014-10-05,165.826732472549,0.0216619056179586,13.779375,14.81,12.88,0.0231146773464095,0.0198424387431003,0.0216919387116459
2014-10-06,171.756588552235,0.0209195928696884,14.4751041666667,15.75,13.06,0.0226370879074609,0.0189384961013892,0.0207603224840946
2014-10-07,152.631464694143,0.0243486296154178,15.504375,16.44,14.75,0.0453287461141535,0.0202996512356173,0.0221628338211649
2014-10-08,126.100984977883,0.0285756948315547,16.1710416666667,17,15.44,0.0327943787029815,0.0250579330032721,0.0285819985718653
2014-10-09,140.725194024872,0.0256056077406418,15.6482291666667,16.94,14.5,0.0280691499357314,0.0216919387116459,0.0260489933178985
2014-10-10,145.184135151805,0.0247277746955109,16.2240625,16.5,15.88,0.0265493080186143,0.0231146773464087,0.0245672288112431
2014-10-11,142.829659602482,0.0251377603700927,16.4053125,16.88,15.94,0.0270527854571274,0.0235955790054456,0.025057933003273
2014-10-12,118.652312958056,0.0307610544619918,15.028125,15.88,14.63,0.0383243386870631,0.0250579330032721,0.031723263396705
2014-10-13,113.034346853848,0.0317796236852921,15.4701041666667,16,14.88,0.0371954994602586,0.0301389868594017,0.0317232633967041
2014-10-14,104.270827343016,0.0345727191033191,17.1189583333333,17.81,16,0.0459299368382844,0.0311921682051478,0.034423119894442
2014-10-15,67.5727830237589,0.0540536618122633,16.5773958333333,17.69,16,0.0741390742050086,0.041195173649817,0.0520849055434737
2014-10-16,82.6873664691096,0.0435190926230553,15.5772916666667,16.06,15.06,0.048975182633419,0.0394643720079464,0.0435410982365784
2014-10-17,90.6198703656143,0.0396104825803779,15.5608333333333,16.5,14.88,0.0417775886246348,0.0377585128825374,0.0394643720079474
2014-10-18,95.5134936277997,0.0375997904242108,15.364375,16,14.31,0.0400385523128269,0.034423119894442,0.0377585128825374
2014-10-19,97.7696126758493,0.0367555997997534,13.7067708333333,14.31,13.13,0.0406154905672528,0.0338772849868744,0.0366353125395499
2014-10-20,101.729401453746,0.0353324389559316,13.7930208333333,15,12.69,0.0383243386870631,0.031723263396705,0.0349718552355526
2014-10-21,113.770210410312,0.031614092899365,14.0240625,14.63,13.06,0.0349718552355516,0.0275594058891763,0.0317232633967045
2014-10-22,117.838659320588,0.030490325499704,12.783125,13.44,12.25,0.0338772849868744,0.0285819985718644,0.0306640703229438
2014-10-23,135.128696324669,0.0269925834834281,12.18375,13.13,11.56,0.0355234757597263,0.0193887113723248,0.0270527854571274
2014-10-24,171.621660667029,0.0209743992686502,12.1863541666667,13.38,11.38,0.0235955790054464,0.0189384961013892,0.0207603224840946
2014-10-25,177.444704794007,0.0202410166768215,12.4135416666667,13.63,11.19,0.0216919387116459,0.0189384961013892,0.0202996512356173
2014-10-26,242.0515294135,0.0159299945186772,12.9008333333333,13.5,11.63,0.0202996512356182,0.00927087523964406,0.0176092023684717
2014-10-27,400.950331553368,0.00899698465840837,12.4089583333333,14.13,11,0.0107199466828131,0.00789371076278026,0.00891969849972906
2014-10-28,438.189004654677,0.00822693376888535,13.8734375,15.38,12.69,0.00927087523964406,0.00691038961739269,0.0082310545009119
2014-10-29,557.881260128713,0.00655463243302544,13.83625,14.38,12.44,0.00857307141360553,0.00507979286112275,0.00627949197825056
2014-10-30,616.344174570354,0.00586089470378328,11.4784375,12.38,10.44,0.00691038961739269,0.00479334413033993,0.00597167368493185
2014-10-31,591.713560674625,0.00614488498658667,10.1345833333333,11.13,9.06,0.00756110585621849,0.00479334413034044,0.00627949197825056
2014-11-01,391.737288677628,0.00962637776150273,9.59416666666667,10.19,8.5,0.0171733183958222,0.00627949197825056,0.00857307141360614
2014-11-02,618.07206423247,0.0060599206451194,7.48927083333333,8.38,6.56,0.0103511321698828,0.0037046880837468,0.00597167368493185
2014-11-03,723.070072350297,0.00512146231252726,7.9390625,9.69,6.5,0.00927087523964344,0.00396803865503673,0.00479334413034044
2014-11-04,729.22367980537,0.00494988042374916,9.94010416666667,11.5,8.63,0.00627949197825056,0.00423734958459438,0.00479334413034044
2014-11-05,771.312701685777,0.00469101926788047,11.1430208333333,12,10.25,0.00566905626303187,0.00396803865503673,0.00479334413033993
2014-11-06,707.866407522515,0.00513730390025915,11.6860416666667,13.25,10.19,0.0075611058562179,0.00396803865503721,0.00507979286112326
2014-11-07,731.88640236435,0.00495966190485117,9.29416666666667,10.25,7.94,0.00659242470965407,0.00295183099968175,0.00507979286112275
2014-11-08,666.347683964099,0.00543939484712858,7.6971875,8.81,6.5,0.00659242470965407,0.00451249176427546,0.00537173068247352
2014-11-09,656.430641735718,0.00548591005493791,8.73,10.06,7.63,0.00627949197825056,0.00479334413033993,0.00537173068247404
2014-11-10,661.673827764753,0.00548000926981627,8.99083333333333,10.75,7.75,0.00659242470965463,0.00451249176427546,0.00537173068247352
2014-11-11,657.312572884172,0.00549107062960317,9.38635416666667,11.13,7.88,0.00627949197825111,0.00451249176427546,0.00537173068247352
2014-11-12,674.25793619321,0.00537435969487255,10.1226041666667,11.75,8.94,0.00659242470965407,0.00396803865503673,0.00537173068247352
2014-11-13,737.458770504876,0.00492512373404015,8.49479166666667,9.19,6.94,0.00691038961739269,0.0037046880837468,0.00479334413034044
2014-11-14,634.780099082492,0.00571349939587054,5.2659375,6.94,3.63,0.00691038961739269,0.00451249176427546,0.00566905626303187
2014-11-15,672.4950292362,0.00548081375344195,3.79072916666667,5.19,2.69,0.00691038961739212,0.00344743595586596,0.00566905626303134
2014-11-16,708.726273478581,0.00509411133700401,5.31833333333333,6.5,4.06,0.00597167368493185,0.00423734958459438,0.00507979286112326
2014-11-17,449.054076312519,0.00921528978820176,6.330625,7.38,4.94,0.0193887113723248,0.00479334413033993,0.00857307141360553
2014-11-18,481.234363665497,0.00761533856892475,2.66010416666667,4.88,1.44,0.0110930403721039,0.00507979286112326,0.0075611058562179
2014-11-19,573.737947799734,0.00640905396311322,1.70885416666667,2.94,0.81,0.0082310545009119,0.00479334413033993,0.00627949197825056
2014-11-20,614.682085503025,0.00591857971132099,3.34322916666667,5.13,2,0.00756110585621849,0.0042373495845939,0.00582036497398159
2014-11-21,566.497482478507,0.00639290697069983,2.80322916666667,3.88,2.13,0.0075611058562179,0.00507979286112326,0.00659242470965407
2014-11-22,573.245692533069,0.00639567872959476,2.82239583333333,4.44,1.63,0.00756110585621849,0.00479334413033993,0.00659242470965463
2014-11-23,514.673903579269,0.00819007499603104,4.743125,6.94,3.19,0.0265493080186143,0.00479334413033993,0.00659242470965463
2014-11-24,317.87636786973,0.0124585563744612,8.75895833333333,10.44,6.94,0.031723263396705,0.00857307141360553,0.0107199466828131
2014-11-25,460.786361565439,0.00785658101967847,8.37916666666667,9.06,7.63,0.00962654343645429,0.00659242470965407,0.00756110585621849
2014-11-26,210.322073181908,0.0220202378323651,6.57479166666667,7.63,5.63,0.0417775886246348,0.00597167368493131,0.0221628338211657
2014-11-27,240.336822052591,0.0150638943676306,5.93739583333333,6.75,4.63,0.0189384961013892,0.0126272600237984,0.0146359344793006
2014-11-28,324.67472158619,0.0112011956694862,4.23104166666667,5,3.69,0.014226335107487,0.00927087523964406,0.0107199466828131
2014-11-29,401.343986479692,0.00905133916097629,4.38572916666667,5.63,3.31,0.0110930403721045,0.0075611058562179,0.00891969849972844
2014-11-30,461.847264839085,0.00782666129348836,5.88895833333333,7.88,4.19,0.00891969849972906,0.00627949197825056,0.00756110585621849
2014-12-01,504.737249338138,0.00714068949996595,8.055625,9.94,6.5,0.00891969849972844,0.00627949197825056,0.00723330828613375
2014-12-02,275.683800212594,0.0135011123666957,7.26375,9.25,6.25,0.0193887113723248,0.00789371076278085,0.01302105268443
2014-12-03,309.183117770895,0.011662230796579,7.238125,8.75,6.19,0.0146359344793013,0.00962654343645429,0.0116611187449717
2014-12-04,342.327136127046,0.0105179858625573,6.81114583333333,7.38,6.19,0.0114703647093252,0.00891969849972844,0.0107199466828131
2014-12-05,324.602414595359,0.0110681313708229,6.44864583333333,6.81,6.06,0.0118518727806183,0.00998664707111392,0.0110930403721039
2014-12-06,316.852923394735,0.0113579486797476,7.4625,8.25,6.63,0.014226335107487,0.00998664707111327,0.0110930403721045
2014-12-07,309.180437790495,0.0117055056794928,6.20572916666667,7.88,4.69,0.0146359344793006,0.00998664707111327,0.0114703647093252
2014-12-08,317.032843784382,0.0113494499174331,4.62302083333333,5.31,3.81,0.0126272600237991,0.00998664707111392,0.0114703647093252
2014-12-09,299.812882002922,0.0120115339631633,5.43114583333333,6.63,4.56,0.0146359344793013,0.0103511321698821,0.0118518727806183
2014-12-10,307.766883819224,0.0117327091349902,4.77161290322581,5.69,3.81,0.0154666693585706,0.00927087523964406,0.0114703647093252
2014-12-11,299.001654617139,0.0121595377166276,3.10385416666667,3.81,2.31,0.0163125528597471,0.00998664707111327,0.0122375191991045
2014-12-12,310.644719313791,0.0116017599065093,3.70447916666667,4.88,2.88,0.0134188559116226,0.00998664707111327,0.0114703647093252
2014-12-13,319.203312306811,0.0113317484938482,4.1665625,5.5,3.19,0.0134188559116233,0.00891969849972844,0.0112817025407145
2014-12-14,298.381856624882,0.0123269765989891,4.37583333333333,5.63,3.44,0.0189384961013892,0.00927087523964406,0.0118518727806183
2014-12-15,326.980635044981,0.0110418068848238,4.61166666666667,5.94,3.63,0.0126272600237984,0.00927087523964406,0.0112817025407145
2014-12-16,339.152034226917,0.010618460223207,5.81822916666667,7.25,4.56,0.011851872780619,0.00927087523964344,0.0107199466828131
2014-12-17,NA,NA,6.19847826086956,7.31,5.88,NA,NA,NA
2014-12-18,NA,NA,4.33206896551724,4.94,1.06,NA,NA,NA
2014-12-19,235.73787729887,0.0152861155381416,3.81916666666667,4.63,3.13,0.0176092023684709,0.0138206296719582,0.0150493911148346
2014-12-20,239.707460395716,0.0149826347947695,3.66395833333333,4.38,3.13,0.0163125528597471,0.013820629671959,0.0150493911148346
2014-12-21,247.795529287284,0.0145078766330221,4.56958333333333,5.63,3.94,0.0154666693585706,0.0126272600237991,0.0146359344793006
2014-12-22,231.320149098341,0.0155312292993468,4.4721875,4.69,4.25,0.0167410914901367,0.014226335107487,0.0154666693585706
2014-12-23,221.36792138033,0.0162698241572307,5.31916666666667,5.94,4.5,0.0193887113723248,0.0146359344793013,0.0158877345258808
2014-12-24,161.796956313558,0.0227751817134426,6.6328125,7.5,5.81,0.0301389868594027,0.0158877345258808,0.0235955790054464
2014-12-25,160.124034053948,0.0224573003523202,6.15885416666667,7.44,4.69,0.0250579330032721,0.0198424387431003,0.0223999608643129
2014-12-26,171.487498228191,0.0209767654381837,4.89083333333333,6.06,3.81,0.0226370879074609,0.0189384961013892,0.0207603224840946
2014-12-27,178.146355851511,0.0201825585483719,5.74510416666667,6.94,4.5,0.0226370879074609,0.0184918205447863,0.0198424387431003
2014-12-28,183.934569804767,0.019517818559548,6.9703125,7.63,6.25,0.0212244267122472,0.0184918205447863,0.0193887113723248
2014-12-29,167.160432287842,0.0214972748008213,6.43947916666667,7.06,5.31,0.0231146773464087,0.019388711372324,0.0216919387116459
2014-12-30,142.333471058627,0.0319981047817301,4.8253125,5.31,4.19,0.0940186196053601,0.0212244267122472,0.0226370879074609
2014-12-31,39.515314787637,0.0908591164880569,3.80302083333333,4.31,3.38,0.096322978102235,0.0864731693262228,0.0909752177161759
2015-01-01,39.7474898584958,0.0903229053057831,3.64614583333333,4.5,3,0.094784671619937,0.0857302603565357,0.0905974075538823
2015-01-02,40.3889997892415,0.0888594594756871,4.266875,4.63,3.88,0.093254642533544,0.0849894911521245,0.0887146736353482
2015-01-03,40.0911811638521,0.0895167142859388,4.431875,4.56,4.25,0.0924927460553685,0.0864731693262228,0.0894660807348145
