"Date","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median"
2017-04-17,NA,NA,NA,NA,NA,NA,NA,NA,15.3738541666667,16.69,14.13,NA,NA,NA
2017-04-24,0.0390899368036227,4.84715216364921,0.426080311159487,0.234539620821736,1.32905785132317,0.42998930483985,0.144632766173404,100.752029983048,11.2897916666667,11.69,10.88,0.0520849055434748,0.00998664707111327,0.0406154905672518
2017-05-01,0.0351153906983705,7.30400126526107,0.962161705135352,0.421384688380446,0.772538595364151,0.421384688380446,0.0807653986062522,103.493993901157,19.1206153846154,19.63,18.31,0.044134314983274,0.0280691499357314,0.0349718552355516
2017-05-08,0.0829168955549113,18.9299272551862,2.32167307553752,0.414584477774556,1.24375343332367,0.746252059994202,0.182417170220805,43.4396979426764,14.3538541666667,15.38,13.5,0.0932546425335454,0.0720288875051937,0.0835143968885659
2017-05-15,0.0695585276840761,13.0074446769222,1.66940466441783,0.417351166104457,1.18249497062929,0.417351166104457,0.166940466441783,51.8450837022751,17.0705208333333,18.06,16.38,0.0827800843904082,0.0604627541158776,0.0692470875891085
2017-05-22,0.0287247230237469,9.33553498271775,0.970895638202646,0.201073061166229,0.919191136759902,0.37342139930871,0.0545769737451192,126.863712711958,18.2265625,19.25,17.38,0.0377585128825374,0.0207603224840946,0.0285819985718653
2017-05-29,0.0799928937136984,16.806506969248,2.26379889209766,0.799928937136984,1.67985076798767,0.879921830850682,0.191982944912876,45.0060941950986,20.0284375,20.75,19.25,0.0932546425335454,0.0671848366638075,0.0798645477784424
2017-06-05,0.0420450878729163,14.9470287388218,1.38328339101895,0.504541054474996,1.05112719682291,0.420450878729163,0.121930754831457,87.9095059146866,20.2025,20.94,19.31,0.0617882119474524,0.0301389868594027,0.0429505634092434
2017-06-12,0.0185054382593816,4.65226717840853,0.584771848996459,0.203559820853198,1.33239155467548,0.203559820853198,0.0407119641706395,198.478829975347,20.708125,21.88,19.56,0.0255518614760858,0.0134188559116226,0.0184918205447863
2017-06-19,0.0417285789820027,13.9373453799889,1.5189202749449,0.250371473892016,2.37852900197416,0.375557210838025,0.112667163251407,90.0012023605604,22.1407291666667,22.94,21.69,0.0741390742050086,0.0301389868594027,0.0369154059999043
2017-06-26,NA,NA,NA,NA,NA,NA,NA,NA,17.253125,18.44,16.13,NA,NA,NA
2017-07-05,NA,NA,NA,NA,NA,NA,NA,NA,18.6661458333333,19.19,18.31,NA,NA,NA
2017-07-10,NA,NA,NA,NA,NA,NA,NA,NA,19.0978723404255,20.63,17.81,NA,NA,NA
2017-07-17,NA,NA,NA,NA,NA,NA,NA,NA,19.5016666666667,20.94,18.19,NA,NA,NA
2017-07-24,0.002896880768705,0.877754872917616,0.152955304587624,0.026071926918345,0.321553765326255,0.0724220192176251,0.00666282576802151,6236.93237418762,20.8173404255319,22,20,0.0355234757597273,5.86911948248566e-05,0.00125012071760561
2017-07-31,NA,NA,NA,NA,NA,NA,NA,NA,17.8369473684211,19.69,16,NA,NA,NA
2017-08-07,NA,NA,NA,NA,NA,NA,NA,NA,18.7580208333333,19.5,18.25,NA,NA,NA
2017-08-14,NA,NA,NA,NA,NA,NA,NA,NA,19.0691666666667,19.44,18.88,NA,NA,NA
2017-08-21,NA,NA,NA,NA,NA,NA,NA,NA,20.621914893617,21.5,19.75,NA,NA,NA
2017-08-28,NA,NA,NA,NA,NA,NA,NA,NA,17.0603448275862,17.69,16.31,NA,NA,NA
2017-09-04,NA,NA,NA,NA,NA,NA,NA,NA,16.7655913978495,18.25,15.44,NA,NA,NA
2017-09-11,NA,NA,NA,NA,NA,NA,NA,NA,13.6620833333333,14.06,13.19,NA,NA,NA
2017-09-18,NA,NA,NA,NA,NA,NA,NA,NA,17.7365625,18.63,16.94,NA,NA,NA
2017-09-25,NA,NA,NA,NA,NA,NA,NA,NA,18.4338947368421,19.5,17.38,NA,NA,NA
2017-10-02,NA,NA,NA,NA,NA,NA,NA,NA,12.8915625,14.56,11.31,NA,NA,NA
2017-10-09,NA,NA,NA,NA,NA,NA,NA,NA,19.3392708333333,20.13,18.75,NA,NA,NA
2017-10-16,NA,NA,NA,NA,NA,NA,NA,NA,15.1366666666667,17.56,12.81,NA,NA,NA
2017-10-23,NA,NA,NA,NA,NA,NA,NA,NA,15.3339130434783,17,14.38,NA,NA,NA
2017-10-30,0.0943475045440259,9.52909795894662,2.07564509996857,0.754780036352207,0.188695009088052,1.88695009088052,0.29247726408648,38.0932217840388,9.69115384615385,11.25,5.13,0.10602649155036,0.0892472589475418,0.0937448544812724
2017-11-06,0.0460342272438375,3.21779248434424,1.06799407205703,0.3682738179507,0.092068454487675,1.28895836282745,0.14730952718028,82.9113691188111,13.6531632653061,19.75,10.13,0.0676729542558756,0.0270886998224971,0.0463798785306692
2017-12-11,0.000599625499181255,0.0298613498592265,0.0121723976333795,0.00419737849426879,0.00119925099836251,0.0113928844844439,0.00131917609819876,9001.83334852795,2.94940677966102,4.25,1.81,0.00125012071760561,5.86911948248566e-05,0.00060056959589545
