"Date","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","DOC_inf","SRP_inf","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf"
2015-05-14,3.8,13.6457,9.10125,4.3086,4.4512,26.52929636,16.7,138.25,14.5,3,6.5,2.1,20.95,171.5,13.25,55.75,1.7,7.25,-1.127458407,8.27844311377246,2.69230769230769,8.18615751789976,9.51724137931035
2015-05-14,5,11.408,5.28726,6.2843,4.64,26.9782972,25.8,174,10,2,3.75,2.4,20.95,171.5,13.25,55.75,1.7,7.25,-1.127458407,6.74418604651163,3.2,8.18615751789976,9.51724137931035
2015-05-14,5.2,11.004,4.76467,6.2248,4.5885,27.21686818,NA,NA,NA,NA,NA,NA,20.95,171.5,13.25,55.75,1.7,7.25,-1.127458407,NA,NA,8.18615751789976,9.51724137931035
2015-05-14,5.5,8.4892,6.37644,8.5417,7.73,34.39052651,NA,NA,NA,NA,NA,NA,20.95,171.5,13.25,55.75,1.7,7.25,-1.127458407,NA,NA,8.18615751789976,9.51724137931035
2015-05-14,5.8,8.4577,6.35256,8.5457,8.039,34.37940447,NA,NA,NA,NA,NA,NA,20.95,171.5,13.25,55.75,1.7,7.25,-1.127458407,NA,NA,8.18615751789976,9.51724137931035
2015-05-14,6,9.8812,3.56011,6.1335,4.228,27.23041344,NA,NA,NA,NA,NA,NA,20.95,171.5,13.25,55.75,1.7,7.25,-1.127458407,NA,NA,8.18615751789976,9.51724137931035
2015-05-14,6.2,9.6037,3.47844,6.6334,4.2967,27.45897554,20.7,161.5,14,3.5,4.5,3.05,20.95,171.5,13.25,55.75,1.7,7.25,-1.127458407,7.80193236714976,3.88888888888889,8.18615751789976,9.51724137931035
2015-05-14,8,7.9426,0.16422,2.2813,9.1891,30.66935887,21,296,25.5,4.75,6.75,2.05,20.95,171.5,13.25,55.75,1.7,7.25,-1.127458407,14.0952380952381,4.48148148148148,8.18615751789976,9.51724137931035
2015-05-14,9,8.383,6.23806,7.1849,8.348,34.22856622,35.2,203.25,32,5.75,6.5,2.65,20.95,171.5,13.25,55.75,1.7,7.25,-1.127458407,5.77414772727273,5.80769230769231,8.18615751789976,9.51724137931035
2015-05-14,9.3,8.3797,6.23307,7.4269,8.2793,34.59761258,NA,NA,NA,NA,NA,NA,20.95,171.5,13.25,55.75,1.7,7.25,-1.127458407,NA,NA,8.18615751789976,9.51724137931035
2015-05-18,0.1,23.4154,8.46905,0.6983,3.6615,32.4626098,12,129.5,12,2,6,2,20.4,174,13,65,1.6,7,-0.877117754,10.7916666666667,2.33333333333333,8.52941176470588,11.1428571428571
2015-05-18,1,23.1876,8.51929,1.0752,3.9534,32.64750029,NA,NA,NA,NA,NA,NA,20.4,174,13,65,1.6,7,-0.877117754,NA,NA,8.52941176470588,11.1428571428571
2015-05-18,1.6,20.5245,9.9739,1.821,4.0049,32.26910308,14.86666667,138,13,2,7,3.4,20.4,174,13,65,1.6,7,-0.877117754,9.28251120868105,2.14285714285714,8.52941176470588,11.1428571428571
2015-05-18,2.8,14.618,11.55233,1.825,4.1765,32.92477346,NA,NA,NA,NA,NA,NA,20.4,174,13,65,1.6,7,-0.877117754,NA,NA,8.52941176470588,11.1428571428571
2015-05-18,3.8,11.6916,9.18518,5.1496,4.8632,34.28771012,16.06666667,155,13,4,5,2.1,20.4,174,13,65,1.6,7,-0.877117754,9.6473029025628,3.4,8.52941176470588,11.1428571428571
2015-05-18,5,8.6815,6.95606,9.3511,7.2836,34.98798409,20.6,169,8,2,3.5,2.2,20.4,174,13,65,1.6,7,-0.877117754,8.20388349514563,2.85714285714286,8.52941176470588,11.1428571428571
2015-05-18,5.2,8.6726,6.95268,8.4902,7.7471,34.01606861,NA,NA,NA,NA,NA,NA,20.4,174,13,65,1.6,7,-0.877117754,NA,NA,8.52941176470588,11.1428571428571
2015-05-18,5.5,8.6528,6.94144,8.2521,8.2793,35.04387407,NA,NA,NA,NA,NA,NA,20.4,174,13,65,1.6,7,-0.877117754,NA,NA,8.52941176470588,11.1428571428571
2015-05-18,5.8,8.6431,6.92049,8.0656,8.245,34.14894759,NA,NA,NA,NA,NA,NA,20.4,174,13,65,1.6,7,-0.877117754,NA,NA,8.52941176470588,11.1428571428571
2015-05-18,6,8.6385,6.91301,8.2362,8.2106,35.09262717,NA,NA,NA,NA,NA,NA,20.4,174,13,65,1.6,7,-0.877117754,NA,NA,8.52941176470588,11.1428571428571
2015-05-18,6.2,8.631,6.92144,8.2283,8.2965,33.93132428,20.5,174,13,3,4,3.8,20.4,174,13,65,1.6,7,-0.877117754,8.48780487804878,4,8.52941176470588,11.1428571428571
2015-05-18,8,8.5913,6.89676,8.0696,8.2793,34.77381817,20.4,266,14,4,7,2.1,20.4,174,13,65,1.6,7,-0.877117754,13.0392156862745,2.57142857142857,8.52941176470588,11.1428571428571
2015-05-18,9,8.5828,6.88059,8.2997,8.5196,34.67431447,29.86666667,179,13,5,7,3.1,20.4,174,13,65,1.6,7,-0.877117754,5.99330357075968,2.57142857142857,8.52941176470588,11.1428571428571
2015-05-18,9.3,8.5785,6.87458,8.1331,8.3308,33.97302554,NA,NA,NA,NA,NA,NA,20.4,174,13,65,1.6,7,-0.877117754,NA,NA,8.52941176470588,11.1428571428571
2015-05-21,0.1,21.5489,8.28114,2.1464,4.537,32.58525392,12.8,117.75,8,2.5,5.5,2.15,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,9.19921875,1.90909090909091,8.45588235294118,9.76923076923077
2015-05-21,1,21.575,8.26192,2.2059,4.5198,32.66053666,NA,NA,NA,NA,NA,NA,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,NA,NA,8.45588235294118,9.76923076923077
2015-05-21,1.6,20.4725,10.86645,2.1464,4.5713,33.43257312,15.03333333,135.5,8.5,2.5,6,2.8,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,9.01330377139985,1.83333333333333,8.45588235294118,9.76923076923077
2015-05-21,2.8,18.559,9.74442,1.948,4.8632,27.31999554,NA,NA,NA,NA,NA,NA,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,NA,NA,8.45588235294118,9.76923076923077
2015-05-21,3.8,14.48,8.38458,2.4598,4.228,26.87424975,15.43333333,147.5,9.5,3.5,5.5,2,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,9.55723542323051,2.36363636363636,8.45588235294118,9.76923076923077
2015-05-21,5,8.9309,7.21092,9.6566,7.215,35.25270431,15.4,157.5,6,2,3.25,2.1,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,10.2272727272727,2.46153846153846,8.45588235294118,9.76923076923077
2015-05-21,5.2,8.8471,7.2106,9.7399,7.7471,35.2141591,NA,NA,NA,NA,NA,NA,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,NA,NA,8.45588235294118,9.76923076923077
2015-05-21,5.5,8.8273,7.20133,8.9583,9.1204,35.17181986,NA,NA,NA,NA,NA,NA,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,NA,NA,8.45588235294118,9.76923076923077
2015-05-21,5.8,10.3869,3.50241,6.5938,4.8117,27.89487697,NA,NA,NA,NA,NA,NA,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,NA,NA,8.45588235294118,9.76923076923077
2015-05-21,6,10.053,3.23978,7.296,5.052,27.84806364,NA,NA,NA,NA,NA,NA,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,NA,NA,8.45588235294118,9.76923076923077
2015-05-21,6.2,9.6226,2.95924,7.4348,5.0348,27.83519913,20.3,188,10,5,4.5,2.8,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,9.26108374384236,3.33333333333333,8.45588235294118,9.76923076923077
2015-05-21,8,8.7522,7.16262,7.6848,9.4294,35.26861122,19.8,245,11,4,6,2.05,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,12.3737373737374,2.5,8.45588235294118,9.76923076923077
2015-05-21,9,8.7436,7.14368,7.7324,9.4123,34.91369056,24.53333333,182.5,10,4.5,5,2.45,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,7.43885869666289,2.9,8.45588235294118,9.76923076923077
2015-05-21,9.3,8.7407,7.12899,8.0339,9.3608,35.15330402,NA,NA,NA,NA,NA,NA,20.4,172.5,9.5,54,1.5,6.5,-0.882383826,NA,NA,8.45588235294118,9.76923076923077
2015-05-25,0.1,20.5473,9.32915,1.2616,1.9449,32.94822339,13.6,106,4,3,5,2.3,20.4,171,6,43,1.4,6,-0.839805523,7.79411764705882,1.4,8.38235294117647,8.16666666666667
2015-05-25,1,20.1069,9.6345,1.4362,2.065,32.77501636,NA,NA,NA,NA,NA,NA,20.4,171,6,43,1.4,6,-0.839805523,NA,NA,8.38235294117647,8.16666666666667
2015-05-25,1.6,19.3592,10.47016,1.702,2.1509,32.93458777,15.2,133,4,3,5,2.2,20.4,171,6,43,1.4,6,-0.839805523,8.75,1.4,8.38235294117647,8.16666666666667
2015-05-25,2.8,16.1356,11.86294,2.1424,2.0994,33.06191518,NA,NA,NA,NA,NA,NA,20.4,171,6,43,1.4,6,-0.839805523,NA,NA,8.38235294117647,8.16666666666667
2015-05-25,3.8,12.8351,9.94595,3.6143,2.7002,34.99607458,14.8,140,6,3,6,1.9,20.4,171,6,43,1.4,6,-0.839805523,9.45945945945946,1.5,8.38235294117647,8.16666666666667
2015-05-25,5,9.0654,7.44773,7.6253,4.5027,35.38749146,10.2,146,4,2,3,2,20.4,171,6,43,1.4,6,-0.839805523,14.3137254901961,2,8.38235294117647,8.16666666666667
2015-05-25,5.2,9.0298,7.44036,7.4428,5.773,35.42098514,NA,NA,NA,NA,NA,NA,20.4,171,6,43,1.4,6,-0.839805523,NA,NA,8.38235294117647,8.16666666666667
2015-05-25,5.5,9.0197,7.4253,6.5065,6.9403,35.4457414,NA,NA,NA,NA,NA,NA,20.4,171,6,43,1.4,6,-0.839805523,NA,NA,8.38235294117647,8.16666666666667
2015-05-25,5.8,8.9849,7.42769,6.3676,6.9746,35.42951646,NA,NA,NA,NA,NA,NA,20.4,171,6,43,1.4,6,-0.839805523,NA,NA,8.38235294117647,8.16666666666667
2015-05-25,6,8.9715,7.41826,7.1968,6.9575,35.23482874,NA,NA,NA,NA,NA,NA,20.4,171,6,43,1.4,6,-0.839805523,NA,NA,8.38235294117647,8.16666666666667
2015-05-25,6.2,8.9667,7.41078,7.8673,6.9918,35.2877795,20.1,202,7,7,5,1.8,20.4,171,6,43,1.4,6,-0.839805523,10.0497512437811,2.8,8.38235294117647,8.16666666666667
2015-05-25,8,8.9469,7.38608,6.8754,6.9231,35.36689582,19.2,224,8,4,5,2,20.4,171,6,43,1.4,6,-0.839805523,11.6666666666667,2.4,8.38235294117647,8.16666666666667
2015-05-25,9,8.9375,7.38115,7.1413,6.9231,35.54370723,19.2,186,7,4,3,1.8,20.4,171,6,43,1.4,6,-0.839805523,9.6875,3.66666666666667,8.38235294117647,8.16666666666667
2015-05-25,9.3,8.9327,7.36676,7.3714,6.9231,35.23035449,NA,NA,NA,NA,NA,NA,20.4,171,6,43,1.4,6,-0.839805523,NA,NA,8.38235294117647,8.16666666666667
2015-05-28,0.1,25.3744,6.82375,0.9006,1.5844,33.63130718,13.6,128,8,3,6.5,2.3,17.8,173.5,10,59.5,1.5,7,-1.234068106,9.41176470588235,1.69230769230769,9.74719101123596,9.92857142857143
2015-05-28,1,23.6969,8.50384,0.5793,1.2411,27.46671688,NA,NA,NA,NA,NA,NA,17.8,173.5,10,59.5,1.5,7,-1.234068106,NA,NA,9.74719101123596,9.92857142857143
2015-05-28,1.6,23.6807,8.52508,0.8768,1.3441,27.50080357,14.65,152.5,7.5,2.5,5.5,2.25,17.8,173.5,10,59.5,1.5,7,-1.234068106,10.4095563139932,1.81818181818182,9.74719101123596,9.92857142857143
2015-05-28,2.8,16.8377,12.24319,2.2535,1.8419,33.36137977,NA,NA,NA,NA,NA,NA,17.8,173.5,10,59.5,1.5,7,-1.234068106,NA,NA,9.74719101123596,9.92857142857143
2015-05-28,3.8,12.7469,9.61398,3.3802,2.3397,34.8388353,17,187.5,6.25,2.75,6.75,2.05,17.8,173.5,10,59.5,1.5,7,-1.234068106,11.0294117647059,1.33333333333333,9.74719101123596,9.92857142857143
2015-05-28,5,9.2406,7.55844,7.6372,6.082,35.56821385,13.25,160.5,4.5,2,3.75,6.3,17.8,173.5,10,59.5,1.5,7,-1.234068106,12.1132075471698,1.73333333333333,9.74719101123596,9.92857142857143
2015-05-28,5.2,12.1347,4.35642,4.1102,1.2926,27.70377618,NA,NA,NA,NA,NA,NA,17.8,173.5,10,59.5,1.5,7,-1.234068106,NA,NA,9.74719101123596,9.92857142857143
2015-05-28,5.5,11.3608,3.44488,5.1576,1.3269,28.04868909,NA,NA,NA,NA,NA,NA,17.8,173.5,10,59.5,1.5,7,-1.234068106,NA,NA,9.74719101123596,9.92857142857143
2015-05-28,5.8,10.8348,3.15534,6.5779,1.8419,28.3042588,NA,NA,NA,NA,NA,NA,17.8,173.5,10,59.5,1.5,7,-1.234068106,NA,NA,9.74719101123596,9.92857142857143
2015-05-28,6,9.1861,7.45102,6.9111,6.8201,35.48106738,NA,NA,NA,NA,NA,NA,17.8,173.5,10,59.5,1.5,7,-1.234068106,NA,NA,9.74719101123596,9.92857142857143
2015-05-28,6.2,10.2413,2.55033,7.6967,2.168,28.01228471,19.9,189,10.5,5,5,2.1,17.8,173.5,10,59.5,1.5,7,-1.234068106,9.49748743718593,3.1,9.74719101123596,9.92857142857143
2015-05-28,8,9.1278,7.40866,6.5382,6.9231,35.41943099,15.9,219,41,4,5,2,17.8,173.5,10,59.5,1.5,7,-1.234068106,13.7735849056604,9,9.74719101123596,9.92857142857143
2015-05-28,9,8.0365,0.12035,3.8007,11.4894,45.81205853,16.5,206,6.75,3.75,3.5,2.05,17.8,173.5,10,59.5,1.5,7,-1.234068106,12.4848484848485,3,9.74719101123596,9.92857142857143
2015-05-28,9.3,7.9634,0.10756,3.3564,7.5068,49.05007692,NA,NA,NA,NA,NA,NA,17.8,173.5,10,59.5,1.5,7,-1.234068106,NA,NA,9.74719101123596,9.92857142857143
2015-06-08,0.1,23.1557,8.76291,1.3331,2.1509,33.64206267,13.6,150,12,3,8,2.3,15.2,176,14,76,1.6,8,-0.931404092,11.0294117647059,1.875,11.5789473684211,11.25
2015-06-08,1,22.6485,9.17435,2.1702,2.065,33.79240003,NA,NA,NA,NA,NA,NA,15.2,176,14,76,1.6,8,-0.931404092,NA,NA,11.5789473684211,11.25
2015-06-08,1.6,21.3493,9.49442,3.0668,2.5285,33.90174975,14.1,172,11,2,6,2.3,15.2,176,14,76,1.6,8,-0.931404092,12.1985815602837,2.16666666666667,11.5789473684211,11.25
2015-06-08,2.8,18.5467,10.53663,5.467,2.7002,34.18388195,NA,NA,NA,NA,NA,NA,15.2,176,14,76,1.6,8,-0.931404092,NA,NA,11.5789473684211,11.25
2015-06-08,3.8,15.5541,7.35331,11.065,3.1122,35.11297589,19.2,235,6.5,2.5,7.5,2.2,15.2,176,14,76,1.6,8,-0.931404092,12.2395833333333,1.2,11.5789473684211,11.25
2015-06-08,5,13.2461,5.61933,3.6381,4.8288,37.26410057,16.3,175,5,2,4.5,10.6,15.2,176,14,76,1.6,8,-0.931404092,10.7361963190184,1.55555555555556,11.5789473684211,11.25
2015-06-08,5.2,12.725,5.29597,4.8561,5.6013,37.82773636,NA,NA,NA,NA,NA,NA,15.2,176,14,76,1.6,8,-0.931404092,NA,NA,11.5789473684211,11.25
2015-06-08,5.5,11.4127,4.53996,3.6897,5.9275,37.90088401,NA,NA,NA,NA,NA,NA,15.2,176,14,76,1.6,8,-0.931404092,NA,NA,11.5789473684211,11.25
2015-06-08,5.8,10.8315,4.6828,2.3884,6.391,37.8805979,NA,NA,NA,NA,NA,NA,15.2,176,14,76,1.6,8,-0.931404092,NA,NA,11.5789473684211,11.25
2015-06-08,6,9.9414,3.07945,2.2971,6.6656,41.42341496,NA,NA,NA,NA,NA,NA,15.2,176,14,76,1.6,8,-0.931404092,NA,NA,11.5789473684211,11.25
2015-06-08,6.2,9.7183,2.8417,2.6145,7.5755,46.11683849,19.7,176,14,3,5,2.4,15.2,176,14,76,1.6,8,-0.931404092,8.93401015228426,3.4,11.5789473684211,11.25
2015-06-08,8,9.1505,4.40012,1.5037,5.773,39.9422982,12.6,214,74,4,5,2,15.2,176,14,76,1.6,8,-0.931404092,16.984126984127,15.6,11.5789473684211,11.25
2015-06-08,9,8.9974,0.78392,0.9363,11.0087,47.18552021,13.8,226,6.5,3.5,4,2.3,15.2,176,14,76,1.6,8,-0.931404092,16.3768115942029,2.5,11.5789473684211,11.25
2015-06-08,9.3,8.9959,0.16416,1.0276,14.854,67.08742888,NA,NA,NA,NA,NA,NA,15.2,176,14,76,1.6,8,-0.931404092,NA,NA,11.5789473684211,11.25
2015-06-11,0.1,24.7237,7.43713,0.4523,1.3441,27.75940755,16,152.5,10.5,2.5,7.5,2.25,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,9.53125,1.73333333333333,9.16666666666667,10.0588235294118
2015-06-11,1,24.5333,7.42471,0.5237,1.5157,27.71979139,NA,NA,NA,NA,NA,NA,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,NA,NA,9.16666666666667,10.0588235294118
2015-06-11,1.6,24.4719,7.4322,0.6943,1.4986,27.73365736,13.1,144,28.5,3.5,6,2.46,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,10.9923664122137,5.33333333333333,9.16666666666667,10.0588235294118
2015-06-11,2.8,18.7784,12.25482,4.4633,2.58,34.23694026,NA,NA,NA,NA,NA,NA,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,NA,NA,9.16666666666667,10.0588235294118
2015-06-11,3.8,15.8927,8.29796,8.5417,2.7517,35.14292593,15.5,200.5,6.75,2.25,8.25,2.24,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,12.9354838709677,1.09090909090909,9.16666666666667,10.0588235294118
2015-06-11,5,13.0911,4.30436,7.6332,4.434,38.12148059,13.9,180,5.5,2,5.25,6.3,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,12.9496402877698,1.42857142857143,9.16666666666667,10.0588235294118
2015-06-11,5.2,12.6714,3.46283,4.0507,1.8076,29.25058547,NA,NA,NA,NA,NA,NA,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,NA,NA,9.16666666666667,10.0588235294118
2015-06-11,5.5,11.9644,2.704,4.3641,2.065,29.57514689,NA,NA,NA,NA,NA,NA,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,NA,NA,9.16666666666667,10.0588235294118
2015-06-11,5.8,11.2509,1.92748,4.622,2.3569,29.94801586,NA,NA,NA,NA,NA,NA,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,NA,NA,9.16666666666667,10.0588235294118
2015-06-11,6,11.0079,1.63844,5.2885,2.8547,30.11186653,NA,NA,NA,NA,NA,NA,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,NA,NA,9.16666666666667,10.0588235294118
2015-06-11,6.2,10.7254,1.36154,6.4628,3.61,30.18493002,16,171.5,11.5,2.5,5.5,2.3,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,10.71875,2.54545454545455,9.16666666666667,10.0588235294118
2015-06-11,8,8.7142,0.1276,10.1168,12.8455,37.73749232,10.45,200.5,39.5,3,5.5,2.05,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,19.1866028708134,7.72727272727273,9.16666666666667,10.0588235294118
2015-06-11,9,9.5833,5.46634,2.7613,7.0948,38.76696724,11.35,249.25,6.25,3.25,4.5,2.25,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,21.9603524229075,2.11111111111111,9.16666666666667,10.0588235294118
2015-06-11,9.3,9.5778,5.45731,3.1501,7.0948,38.77086054,NA,NA,NA,NA,NA,NA,18.6,170.5,12.5,73,1.64,8.5,-0.94519359,NA,NA,9.16666666666667,10.0588235294118
2015-06-15,0.1,27.3688,7.63455,0.6467,2.8375,33.67246529,18.4,155,9,2,7,2.2,22,165,11,70,1.68,9,-0.950839445,8.42391304347826,1.57142857142857,7.5,9
2015-06-15,1,25.442,8.98756,1.5949,1.9621,34.5999741,NA,NA,NA,NA,NA,NA,22,165,11,70,1.68,9,-0.950839445,NA,NA,7.5,9
2015-06-15,1.6,24.2627,10.21886,3.2929,3.198,33.67239616,12.1,116,46,5,6,2.62,22,165,11,70,1.68,9,-0.950839445,9.58677685950413,8.5,7.5,9
2015-06-15,2.8,18.9118,12.74672,5.6614,2.6659,34.45182656,NA,NA,NA,NA,NA,NA,22,165,11,70,1.68,9,-0.950839445,NA,NA,7.5,9
2015-06-15,3.8,16.1172,10.28754,12.1639,3.4384,35.6061417,11.8,166,7,2,9,2.28,22,165,11,70,1.68,9,-0.950839445,14.0677966101695,1,7.5,9
2015-06-15,5,12.4846,2.50895,6.0304,9.4294,39.54061015,11.5,185,6,2,6,2,22,165,11,70,1.68,9,-0.950839445,16.0869565217391,1.33333333333333,7.5,9
2015-06-15,5.2,12.0011,2.35414,5.8955,9.2749,40.22905253,NA,NA,NA,NA,NA,NA,22,165,11,70,1.68,9,-0.950839445,NA,NA,7.5,9
2015-06-15,5.5,11.1507,3.00578,6.3994,9.8414,39.75083591,NA,NA,NA,NA,NA,NA,22,165,11,70,1.68,9,-0.950839445,NA,NA,7.5,9
2015-06-15,5.8,10.4353,4.91252,5.0981,8.8286,39.94546769,NA,NA,NA,NA,NA,NA,22,165,11,70,1.68,9,-0.950839445,NA,NA,7.5,9
2015-06-15,6,10.0578,5.36631,5.229,8.8286,39.92541855,NA,NA,NA,NA,NA,NA,22,165,11,70,1.68,9,-0.950839445,NA,NA,7.5,9
2015-06-15,6.2,10.0328,5.39369,4.987,8.5711,39.92091149,12.3,167,9,2,6,2.2,22,165,11,70,1.68,9,-0.950839445,13.5772357723577,1.83333333333333,7.5,9
2015-06-15,8,9.9481,5.444,4.9671,8.7771,39.91325945,8.3,187,5,2,6,2.1,22,165,11,70,1.68,9,-0.950839445,22.5301204819277,1.16666666666667,7.5,9
2015-06-15,9,9.9339,5.43963,3.8722,8.5711,40.03035701,8.9,272.5,6,3,5,2.2,22,165,11,70,1.68,9,-0.950839445,30.6179775280899,1.8,7.5,9
2015-06-15,9.3,9.9284,5.42546,4.2927,8.6054,39.97538857,NA,NA,NA,NA,NA,NA,22,165,11,70,1.68,9,-0.950839445,NA,NA,7.5,9
2015-06-18,0.1,28.4684,7.50185,20.3327,1092.9897,27.79135,17.15,156.6666667,10,3.666666667,7,2.433333333,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,9.135082606414,1.95238095242857,7.5975975990991,9.07692307661243
2015-06-18,1,27.6644,7.35504,1.4481,2.374,28.00908171,NA,NA,NA,NA,NA,NA,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,NA,NA,7.5975975990991,9.07692307661243
2015-06-18,1.6,27.1577,7.38753,20.3406,1093.0412,27.73958815,17.6,133.3333333,32.33333333,5.333333333,6.333333333,2.78,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,7.57575757386364,5.9473684207867,7.5975975990991,9.07692307661243
2015-06-18,2.8,21.0928,5.75432,4.7172,2.7002,29.79514908,NA,NA,NA,NA,NA,NA,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,NA,NA,7.5975975990991,9.07692307661243
2015-06-18,3.8,17.1299,4.59391,2.5391,2.0994,29.98620341,19.6,162,5.333333333,2.333333333,9,2.32,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,8.26530612244898,0.851851851777778,7.5975975990991,9.07692307661243
2015-06-18,5,12.949,2.46937,3.7412,2.3912,30.55289514,14.9,196.6666667,16.66666667,3,6.333333333,2.433333333,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,13.199105147651,3.10526315858449,7.5975975990991,9.07692307661243
2015-06-18,5.2,12.9551,2.19038,4.1538,1.8591,30.65283026,NA,NA,NA,NA,NA,NA,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,NA,NA,7.5975975990991,9.07692307661243
2015-06-18,5.5,12.5624,2.36268,4.3046,2.9405,30.64532896,NA,NA,NA,NA,NA,NA,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,NA,NA,7.5975975990991,9.07692307661243
2015-06-18,5.8,12.0353,2.12691,4.0269,2.8547,30.68134192,NA,NA,NA,NA,NA,NA,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,NA,NA,7.5975975990991,9.07692307661243
2015-06-18,6,10.5208,1.00686,3.9832,3.9534,30.56523483,NA,NA,NA,NA,NA,NA,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,NA,NA,7.5975975990991,9.07692307661243
2015-06-18,6.2,10.8569,1.03876,3.7333,3.2152,30.28882161,18.8,180.3333333,7.666666667,2,6.333333333,2.225,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,9.59219857978723,1.52631578960665,7.5975975990991,9.07692307661243
2015-06-18,8,8.4924,0.09914,9.0495,9.6698,57.78909931,12.45,182.3333333,6,2,5.666666667,2.133333333,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,14.6452476546185,1.41176470579931,7.5975975990991,9.07692307661243
2015-06-18,9,8.0173,0.0545,22.5147,1093.3159,75.92827339,12.7,285,7.333333333,2.666666667,5.666666667,2.166666667,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,22.4409448818898,1.76470588224913,7.5975975990991,9.07692307661243
2015-06-18,9.3,7.8563,0.07325,1.9678,5.0863,85.16276274,NA,NA,NA,NA,NA,NA,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,NA,NA,7.5975975990991,9.07692307661243
2015-06-19,0.1,27.1113,7.31937,0.8768,2.168,27.8759992,15.9,158.3333333,11,5.333333333,7,2.666666667,22.4,172.3333333,8.333333333,68,1.76,8.333333333,-0.876689951,9.95807127672956,2.33333333328571,7.69345237946429,9.1600000003264
2015-06-19,1,26.8839,7.25724,1.5235,2.2195,27.9282645,NA,NA,NA,NA,NA,NA,22.4,172.3333333,8.333333333,68,1.76,8.333333333,-0.876689951,NA,NA,7.69345237946429,9.1600000003264
2015-06-19,1.6,27.3994,7.30422,1.4521,2.5114,28.01525286,23.1,150.6666667,18.66666667,5.666666667,6.666666667,2.94,22.4,172.3333333,8.333333333,68,1.76,8.333333333,-0.876689951,6.52236652380952,3.6500000003675,7.69345237946429,9.1600000003264
2015-06-19,2.8,21.6618,6.06447,3.9079,2.7517,29.89044544,NA,NA,NA,NA,NA,NA,22.4,172.3333333,8.333333333,68,1.76,8.333333333,-0.876689951,NA,NA,7.69345237946429,9.1600000003264
2015-06-19,3.8,18.1103,4.9345,3.3524,2.7689,29.95937745,27.4,158,3.666666667,2.666666667,9,2.36,22.4,172.3333333,8.333333333,68,1.76,8.333333333,-0.876689951,5.76642335766423,0.703703703777778,7.69345237946429,9.1600000003264
2015-06-19,5,12.414,2.23934,4.6656,2.7002,30.84311448,18.3,208.3333333,27.33333333,4,6.666666667,2.866666667,22.4,172.3333333,8.333333333,68,1.76,8.333333333,-0.876689951,11.3843351530055,4.699999999265,7.69345237946429,9.1600000003264
2015-06-19,5.2,12.4479,2.06389,4.0071,2.4942,30.69298772,NA,NA,NA,NA,NA,NA,22.4,172.3333333,8.333333333,68,1.76,8.333333333,-0.876689951,NA,NA,7.69345237946429,9.1600000003264
