"Date","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","DOC_inf","SRP_inf","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median","week_julian","week_series","week_cum"
2015-06-15,2.8,18.9118,12.74672,5.6614,2.6659,34.45182656,NA,NA,NA,NA,NA,NA,22,165,11,70,1.68,9,-0.950839445,NA,NA,7.5,9,0.0452420438423139,7.46493723398179,0.995324964530905,0.497662482265452,3.16694306896197,0.407178394580825,0.0760066336550873,79.4458748710944,24.2290625,25.19,23.31,0.0495920121405451,0.041195173649816,0.0453287461141535,23,7,61
2015-06-18,2.8,21.0928,5.75432,4.7172,2.7002,29.79514908,NA,NA,NA,NA,NA,NA,22.2,168.6666667,9.666666667,69,1.72,8.666666667,-0.908693885,NA,NA,7.5975975990991,9.07692307661243,0.0541957435274154,9.14101541009725,1.20314550630862,0.523892187449747,3.73950630339166,0.469696443922332,0.0932166788671544,66.536231302917,23.9052083333333,25.25,22.56,0.0706334225427261,0.0495920121405451,0.0527144706847638,24,8,62
2015-06-29,2.8,22.4932,12.11308,5.106,3.4555,36.16091739,NA,NA,NA,NA,NA,NA,16,180,5,74,1.92,11,-0.718449537,NA,NA,11.25,7.18181818181818,0.0281448459309265,5.06607226756677,0.450317534894824,0.140724229654632,2.08271859888856,0.309593305240191,0.0540381041873789,127.663467400945,20.8651041666667,21.88,19.56,0.0296169352202114,0.0231146773464087,0.0285819985718644,25,9,63
2015-07-02,2.8,22.5422,12.24203,5.8995,3.1637,36.28732128,NA,NA,NA,NA,NA,NA,20.55,190,5.5,60,1.96,11,-0.893042822,NA,NA,9.24574209245742,5.95454545454545,0.0263062792425563,4.9981930560857,0.540594038434533,0.14468453583406,1.57837675455338,0.28936907166812,0.0515603073154104,136.463941579172,21.7601041666667,22.19,21.13,0.0280691499357314,0.0245672288112431,0.0265493080186143,26,10,64
2015-07-13,2.8,22.2104,9.76022,133.283,4.3482,37.46735144,NA,NA,NA,NA,NA,NA,25.7,223,7,31,3.2,12,NA,NA,NA,8.67704280155642,3.16666666666667,0.0733470650836086,16.3563955136447,1.88501957264874,0.51342945558526,2.27375901759186,0.880164781003303,0.234710608267547,50.2311795967034,22.8191666666667,24.63,21.19,0.112964201786517,0.0459299368382844,0.0730817241384313,27,11,65
2015-07-20,2.8,22.5952,10.17829,6.3954,2.4942,37.89031377,NA,NA,NA,NA,NA,NA,19.1,192,5,68,1.7,8,-1.133891576,NA,NA,10.0523560209424,9.125,0.0384393815491728,7.38036125744118,0.734192187589201,0.192196907745864,2.61387794534375,0.307515052393383,0.0653469486335938,93.5568660071409,25.028125,25.75,24.38,0.0417775886246358,0.034423119894442,0.0388929629640163,28,12,66
2015-07-27,2.8,24.4015,9.29082,3.8166,1.9277,37.22054002,NA,NA,NA,NA,NA,NA,20.7,305,5,105,1.6,10,NA,NA,NA,14.7342995169082,11,0.0206104876115763,6.28619872153076,0.426637093559629,0.103052438057881,2.16410119921551,0.206104876115763,0.032976780178522,174.291159925875,23.6628125,24.38,22.81,0.0221628338211657,0.019388711372324,0.0202996512356182,29,13,67
2015-07-30,2.8,27.496,7.51016,2.9874,2.7345,29.03712568,NA,NA,NA,NA,NA,NA,21.5375,262,6,107,1.55,10.5,-0.883350821,NA,NA,12.1648287869994,10.7619047619048,0.0246884394005522,6.46837112294468,0.531727263589394,0.148130636403313,2.64166301585909,0.259228613705798,0.038267081070856,145.469102963995,24.1916666666667,25.19,23.5,0.0270527854571265,0.0226370879074609,0.0245672288112431,30,14,68
2015-08-08,2.8,24.4773,10.64501,16.7803,3.3927,36.22827653,NA,NA,NA,NA,NA,NA,23.2125,216.5666667,5.5,107.25,1.5,10.75,NA,NA,NA,9.32974331502423,10.4883720930233,0.0129245922176786,2.79903585503942,0.300012096852865,0.0710852571972324,1.38616251534603,0.138939366340045,0.0193868883265179,278.429176814173,21.2711458333333,22.13,20.56,0.0146359344793013,0.0114703647093252,0.01302105268443,31,15,69
2015-08-15,2.8,24.26073333,9.666236667,15.20746667,3.6319,36.36257433,NA,NA,NA,NA,NA,NA,24.05,214.1333333,4,105.5,1.5,10.5,NA,NA,NA,8.9036729022869,10.4285714285714,0.0191952170274786,4.11033580551092,0.461644969510861,0.0767808681099146,2.025095396399,0.201549778788526,0.028792825541218,187.417010911946,22.1501041666667,23.44,20.88,0.0216919387116459,0.0176092023684709,0.0189384961013892,32,16,70
2015-08-22,2.8,24.04416667,8.687463333,13.63463333,3.8711,36.49687213,NA,NA,NA,NA,NA,NA,24.8875,211.7,2.5,103.75,1.5,10.25,NA,NA,NA,8.5062782521346,10.3658536585366,0.0129347070727672,2.73827748730482,0.321912522273495,0.0323367676819181,1.3419758587996,0.132580747495864,0.0194020606091509,277.942307059508,20.7739583333333,21.81,19.88,0.014226335107487,0.0114703647093252,0.01302105268443,33,17,71
2015-08-31,2.8,23.8276,7.70869,12.0618,4.1103,36.63116993,NA,NA,NA,NA,NA,NA,25.725,209.2666667,1,102,1.5,10,-0.595076502,NA,NA,8.13475866666667,10.3,0.00963021298010886,2.01528256995845,0.2477372289133,0.00963021298010886,0.982281723971104,0.0963021298010886,0.0144453194701633,374.27783354933,20.2428125,21.38,19.25,0.0110930403721045,0.00823105450091129,0.00962654343645429,34,18,72
2015-09-04,2.8,25.7272,6.15923,2.0544,1.5814,30.80148713,NA,NA,NA,NA,NA,NA,26.5625,206.8333333,2,101.3333333,1.5,11.66666667,-0.857889398,NA,NA,7.78666666541176,8.8571428517551,0.0138614433157938,2.86700852535464,0.368194588075773,0.0277228866315876,1.40462625553839,0.161716838730466,0.0207921649736907,380.40342618307,20.7429166666667,22.38,19.06,0.112964201786518,0.00659242470965407,0.0082310545009119,35,19,73
2015-09-14,2.8,22.3408,6.33307,10.0266,4.8185,37.98402287,NA,NA,NA,NA,NA,NA,13.4,181.2,4,100,1.5,15,-0.560677915,NA,NA,13.5223880597015,6.93333333333333,0.00730477828984668,1.32362582612022,0.0978840290839455,0.0292191131593867,0.730477828984668,0.1095716743477,0.01095716743477,498.202532641992,15.3682291666667,17.13,13.69,0.00891969849972844,0.00597167368493185,0.00723330828613375,36,20,74
2015-09-21,2.8,21.7969,7.39922,8.1051,3.9074,37.84316174,NA,NA,NA,NA,NA,NA,74.1,461.1,9,62,NA,15,-0.822866031,NA,NA,6.22267206477733,4.73333333333333,0.0170496585076351,7.86159753787053,1.26337969541576,0.153446926568716,1.05707882747337,0.255744877614526,NA,413.674376812587,16.820625,18.06,15.88,0.0429505634092434,0.00295183099968175,0.0176092023684709,37,21,75
2015-09-28,2.8,19.2847,6.75582,9.8346,3.747,37.86622563,17.6,NA,NA,NA,NA,NA,10.4,148.5,2,10,NA,4,-0.716756427,NA,NA,14.2788461538462,3,0.0666404865134865,9.89611224725274,0.69306105974026,0.133280973026973,0.666404865134865,0.266561946053946,NA,53.8575837983059,18.6292708333333,18.94,18.25,0.0699391100599034,0.0631232161942424,0.0665020510423933,38,22,76
2015-10-02,2.8,18.8857,7.7932,3.7871,4.4643,29.91731012,20.2,NA,NA,NA,NA,NA,12.35,164.25,2,9.5,NA,4.5,NA,NA,NA,13.2995951417004,2.55555555555556,0.0867986522809385,14.2566786371441,1.07196335566959,0.173597304561877,0.824587196668916,0.390593935264223,NA,41.5791444335337,16.8729166666667,17.69,15.94,0.100987122404191,0.0748469712069483,0.0864731693262228,39,23,77
2015-10-12,2.8,15.6636,6.90308,2.58025,4.5388,36.50047923,NA,NA,NA,NA,NA,NA,12.05,166,2.2,8.6,NA,5.214285714,NA,NA,NA,13.7759336099585,2.07123287682582,0.0758408041214781,12.5895734841654,0.913881689663811,0.166849769067252,0.652230915444712,0.395455621468896,NA,47.3165662201763,16.8934375,17.69,16.19,0.0784198988106969,0.0734334231284466,0.0759132908363289,40,24,78
2015-10-19,2.8,14.7079,7.05845,1.4191,4.0006,36.43709588,15.7,NA,NA,NA,NA,NA,9.8,152,2.4,8.2,NA,5.428571429,-0.991926672,NA,NA,15.5102040816327,1.95263157879321,0.0777279827708578,11.8146533811704,0.761734231154406,0.186547158650059,0.637369458721034,0.421951906503683,NA,46.2036292149245,13.2733333333333,14.19,12.5,0.0827800843904094,0.0741390742050073,0.077342472236194,41,25,79
2015-10-23,2.8,15.0221,8.99621,3.3333,3.168,30.85774986,19.7,NA,NA,NA,NA,NA,10.73333333,155.6666667,2.6,7.8,NA,5.642857143,-1.055956773,NA,NA,14.5031055976718,1.84303797463689,0.0528813282967034,8.23186010661621,0.567592923541679,0.137491453571429,0.412474360714287,0.298401781110381,NA,68.1257514049776,15.36375,16.31,14.56,0.0578407562620057,0.0465337621546413,0.0533465521606578,42,26,80
2015-10-30,2.8,11.52565,9.585755,3.5576,4.3103,32.321511,NA,NA,NA,NA,NA,NA,11.66666667,159.3333333,2.8,7.4,NA,5.857142857,NA,NA,NA,13.6571428503837,1.74146341467662,0.0767961709509018,12.2361899022838,0.895955328016508,0.215029278662525,0.568291665036673,0.449806144130025,NA,46.7959597478647,12.8684375,13.5,12.31,0.0857302603565357,0.0699391100599022,0.0762694746415,43,27,81
2016-05-12,2.8,16.0445,9.99044,2.805,2.7248,33.11532258,NA,NA,NA,NA,NA,NA,14.65,167.25,3.555555556,11.55555556,NA,6.285714286,-1.475012526,NA,NA,11.4163822525597,2.40404040470891,0.085739735865699,14.3399708235382,1.25608713043249,0.304852394227259,0.99077028149581,0.538935482608891,NA,41.8973675402659,18.4710416666667,19.5,17.81,0.0955527929721967,0.0798645477784424,0.0857302603565371,18,2,83
2016-05-16,2.8,16.75,9.27839,1.3965,1.6722,32.29378164,NA,NA,NA,NA,NA,NA,16.7,171.5,4.111111111,16.11111111,NA,6.5,-1.444077541,NA,NA,10.2694610778443,3.11111111092308,0.077838367694619,13.3492800596272,1.29990074050014,0.320002178291452,1.25406259054904,0.505949390015023,NA,46.1851411022813,15.396875,16.13,14.63,0.0849894911521232,0.0706334225427261,0.0777008774046282,19,3,84
2016-05-26,2.8,16.4388,10.06132,1.6051,1.9335,33.8411647,NA,NA,NA,NA,NA,NA,23.5,189.3333333,5.777777778,29.77777778,NA,7.142857143,-1.11796292,NA,NA,8.05673758723404,4.97777777802045,0.079717851962685,15.0932466356111,1.8733695211231,0.460592033579895,2.37382048084377,0.569413228316281,NA,45.0480518971289,19.6797916666667,20.56,18.81,0.0879653820324385,0.0748469712069483,0.0798645477784424,20,4,85
2016-05-30,2.8,17.1998,10.64772,1.7221,1.7338,33.61279688,NA,NA,NA,NA,NA,NA,28.9,208,7.444444444,43.44444444,NA,7.785714286,-1.120517688,NA,NA,7.19723183391003,6.53618756284271,0.0777985144013953,16.1820909954902,2.24837706620032,0.579166718286921,3.37991323642596,0.60571700500452,NA,46.2210529766575,20.866875,22.19,19.63,0.094784671619937,0.0713300175093212,0.0769840670677599,21,5,86
2016-06-03,2.8,18.1868,12.00132,2.662,1.9229,33.03349929,NA,NA,NA,NA,NA,NA,25.7,195.5,5.25,53.5,1.4,9.25,NA,NA,NA,7.60700389105058,6.35135135135135,0.0640571733127786,12.5231773826482,1.64626935413841,0.336300159892088,3.42705877223365,0.592528853143202,0.08968004263789,56.1428767835254,22.7040625,23.5,22.13,0.0706334225427273,0.0565443594028176,0.0644676990731061,22,6,87
2016-06-13,2.8,19.4158,13.34796,2.9363,2.0236,34.65023208,21.5,NA,NA,NA,NA,NA,19.4,176,5,50,1.45,11.5,-1.25691578,NA,NA,9.07216494845361,4.78260869565217,0.0376381013561509,6.62430583868255,0.730179166309326,0.188190506780754,1.88190506780754,0.432838165595735,0.0545752469664187,95.5722680902703,20.6175824175824,21.81,19.25,0.0423627227370104,0.0322573390763716,0.0377585128825374,23,7,88
2016-06-23,2.8,22.3511,9.31139,4.3474,1.5519,34.69860487,NA,NA,NA,NA,NA,NA,30,233,5,47,1.475,12.25,NA,NA,NA,7.76666666666667,4.24489795918367,0.0566869004929542,13.2080478148583,1.70060701478863,0.283434502464771,2.66428432316885,0.694414531038689,0.0836131782271074,68.6997637846706,21.6390374331551,22.06,20.38,0.121193931955346,0.0371954994602586,0.048975182633419,24,8,89
2016-06-27,2.8,22.7173,7.3513,5.4997,2.0044,34.59418666,NA,NA,NA,NA,NA,NA,27,191,5,44,1.5,13,NA,NA,NA,7.07407407407407,3.76923076923077,0.0588118722118933,11.2330675924716,1.58792054972112,0.294059361059467,2.5877223773233,0.764554338754613,0.0882178083178399,61.0904083888338,22.7982080924855,23.88,21.81,0.063794276984912,0.0533465521606578,0.0591469119580127,25,9,90
2016-07-05,2.8,21.4023,8.48934,7.0639,1.4867,36.23564835,NA,NA,NA,NA,NA,NA,20.3,179,8,50.69230769,1.476923077,12.30769231,-1.419280316,NA,NA,8.81773399014778,4.76874999891836,0.0690546042453372,12.3607741599154,1.40180846618034,0.552436833962697,3.50053724581581,0.84990282164043,0.101988338583041,52.111666159009,22.5953005464481,23.63,21.5,0.0813179604810465,0.0598036266899789,0.0692470875891085,26,10,91
2016-07-14,2.8,22.5409,9.86555,6.8115,1.8796,36.68893565,NA,NA,NA,NA,NA,NA,20.9,312.5,11,57.38461538,1.453846154,11.61538462,-0.843339312,NA,NA,14.9521531100478,5.88741721580632,0.049123883010353,15.3512134407353,1.02668915491638,0.540362713113884,2.81895513252123,0.570592795193134,0.0714185683841477,73.4148088236414,24.026797752809,24.94,23.25,0.0571913333907661,0.040038552312828,0.0495920121405451,27,11,92
2016-07-21,2.8,23.9255,10.4048,3.637,1.7656,37.3512192,NA,NA,NA,NA,NA,NA,26.06666667,402,13,61.84615385,1.438461538,11.15384615,-0.847677786,NA,NA,15.4219948829384,6.71034483024495,0.0294718849435903,11.8476977473233,0.768233800961161,0.383134504266674,1.82272273047079,0.328724870411308,0.042394172943716,122.138279028171,24.1844943820225,25.38,22.94,0.0333343660077466,0.0255518614760858,0.0296169352202114,28,12,93
2016-07-28,2.8,25.4637,6.24982,3.3983,2.5144,37.69487295,NA,NA,NA,NA,NA,NA,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565,NA,NA,8.60759493906425,8.57894736914127,0.0338073763473779,7.66300530653257,0.89026091036826,0.574725397905425,2.39252201845583,0.345875465681784,0.047590383637865,115.873821656372,25.3590607734807,26.63,23.31,0.123700231441668,0.0240797702267548,0.0296169352202114,29,13,94
2016-08-01,2.8,25.6687,7.06929,3.5831,1.8557,38.03510122,NA,NA,NA,NA,NA,NA,25.4,218,18,73,1.4,10,-0.881871503,NA,NA,8.58267716535433,9.1,0.0391017090079595,8.52417256373516,0.99318340880217,0.70383076214327,2.85442475758104,0.391017090079595,0.0547423926111432,92.1140377479432,25.2309289617486,26.31,24.5,0.0465337621546413,0.0333343660077476,0.0394643720079474,30,14,95
2016-08-11,2.8,24.3867,4.92505,4.6183,1.2681,38.30477326,NA,NA,NA,NA,NA,NA,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808,NA,NA,8.83858267716536,8.86111111166667,0.0403609650560129,9.0610366550749,1.02516851242273,0.591960820956059,3.69975513026905,0.484331580672155,0.0618868130724328,89.0388561248711,24.1633333333333,25.19,23.31,0.044134314983275,0.0360779664545534,0.0406154905672518,31,15,96
2016-08-18,2.8,26.1706,7.38629,4.2688,1.7798,36.67945879,NA,NA,NA,NA,NA,NA,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619,NA,NA,9.34267912616822,8.58,0.0278299824475904,5.56414115642725,0.595561624378436,0.306129806923495,2.67863581058058,0.347874780594881,0.043832222354955,129.417436108648,24.1444632768362,24.75,23.75,0.0322573390763726,0.0235955790054456,0.0280691499357305,32,16,97
2016-08-23,2.8,25.163,7.58507,6.2762,2.1643,37.57415538,NA,NA,NA,NA,NA,NA,18.5,172.8666667,9,91.5,1.55,12,-0.9733532,NA,NA,9.34414414594595,8.375,0.0202594106874681,3.50217679484896,0.374799097718159,0.182334696187213,1.85373607790333,0.243112928249617,0.0314020865655755,177.514857948255,21.7201657458564,23,20.5,0.0235955790054456,0.0180487129788194,0.0202996512356173,33,17,98
2016-08-26,2.8,28.3827,4.57002,12.2252,2.2765,36.42461245,NA,NA,NA,NA,NA,NA,15.6,145.8,7,86.75,1.525,11.5,-0.920353483,NA,NA,9.34615384615385,8.15217391304348,0.0188374681018877,2.74650284925523,0.293864502389448,0.131862276713214,1.63415035783876,0.216630883171709,0.0287271388553787,191.144683964815,24.0792777777778,25.31,23.25,0.0221628338211657,0.0158877345258808,0.0189384961013892,34,18,99
2016-09-06,2.8,24.3374,6.63055,5.9821,2.6585,37.76768498,NA,NA,NA,NA,NA,NA,35.65,305.5,4.5,93,1.45,11.5,-0.902378623,NA,NA,8.56942496493689,8.47826086956522,0.0116145639113867,3.54824927492863,0.414059203440935,0.05226553760124,1.08015444375896,0.133567484980947,0.0168411176715107,311.912262630024,21.3053038674033,22.69,20.19,0.0146359344793006,0.00857307141360614,0.0118518727806183,35,19,100
2016-09-09,2.8,24.1561,8.84622,7.6601,1.196,37.15667347,NA,NA,NA,NA,NA,NA,36.5,344,4,104,1.4,12,-0.709436179,NA,NA,9.42465753424658,9,0.00927052967880495,3.1890622095089,0.338374333276381,0.0370821187152198,0.964135086595715,0.111246356145659,0.0129787415503269,390.57253006905,22.5028488372093,23.81,21.44,0.0114703647093252,0.0075611058562179,0.00927087523964406,36,20,101
2016-09-22,2.8,23.0895,5.9265,6.58965,2.6287,37.78738642,NA,NA,NA,NA,NA,NA,32.6,317,5.8,51.8,2.48,11.4,NA,NA,NA,9.7239263803681,5.05263157894737,0.0232695189533891,7.37643750822435,0.758586317880485,0.134963209929657,1.20536108178556,0.265272516068636,0.057708407004405,154.781332618775,21.4167415730337,22,20.88,0.0265493080186152,0.0202996512356173,0.0235955790054456,37,21,102
2016-09-27,2.8,22.2833,5.62357,3.5108,2.9684,37.44796219,NA,NA,NA,NA,NA,NA,31.3,308,6.4,34.4,2.84,11.2,-1.138440873,NA,NA,9.84025559105431,3.64285714285714,0.0305796107284162,9.4185201043522,0.957141815799428,0.195709508661864,1.05193860905752,0.342491640158262,0.0868460944687021,119.977965277368,20.7094578313253,21.44,19.88,0.0471402106178069,0.0221628338211649,0.0301389868594027,38,22,103
2016-10-05,2.8,20.0917,7.807,2.1446,4.9288,35.3404293,NA,NA,NA,NA,NA,NA,30.63333333,275.6666667,6,13.66666667,3.066666667,10.33333333,NA,NA,NA,8.99891186278552,1.90322580738814,0.0758478186660113,20.9087153481254,2.32347151154932,0.455086911996068,1.03658685535498,0.783760792629291,0.232599977267717,47.3542094863257,19.3223626373626,19.69,18.88,0.0820479367811033,0.0678699431728182,0.0762694746414988,39,23,104
2016-10-11,2.8,17.0346,6.49343,2.3557,5.6088,34.05718599,NA,NA,NA,NA,NA,NA,26.5,205.9,4.5,10.5,2.55,6.5,NA,NA,NA,7.76981132075472,2.30769230769231,0.0816145345081562,16.8044326552294,2.16278516446614,0.367265405286703,0.85695261233564,0.530494474303015,0.208117062995798,44.0302247850384,16.0081111111111,16.81,15.31,0.0917329358681263,0.0741390742050073,0.0813179604810465,40,24,105
2016-10-20,2.8,16.29925,7.5160425,2.078725,3.4891,34.06593734,NA,NA,NA,NA,NA,NA,20.46666667,180.8333333,5.333333333,16.83333333,2.3,4.333333333,NA,NA,NA,8.83550488292581,5.11538461493195,0.0745712924788214,13.4849753874345,1.52622578631512,0.39771355986219,1.25528342314492,0.323142267383369,0.171513972701289,48.1653050765769,19.2488888888889,19.56,18.63,0.0791411245074759,0.0685573627335878,0.0748469712069483,41,25,106
2016-10-27,2.8,16.1694,7.879635,2.04885,2.9463,33.91474042,NA,NA,NA,NA,NA,NA,19.83333333,178.8666667,5.666666667,19.66666667,2.3,4.666666667,NA,NA,NA,9.01848739815437,5.42857142896939,0.0728151092335637,13.0241958740039,1.44416633288963,0.412618952347799,1.43203048183614,0.339803843114236,0.167474751237197,49.3836274426843,14.5343333333333,14.94,13.81,0.0791411245074759,0.065821594224593,0.0730817241384306,42,26,107
2016-10-31,2.8,16.03955,8.2432275,2.018975,2.4035,33.76354351,NA,NA,NA,NA,NA,NA,19.2,176.9,6,22.5,2.3,5,NA,NA,NA,9.21354166666667,5.7,0.0718651702449236,12.712948616327,1.37981126870253,0.431191021469542,1.61696633051078,0.359325851224618,0.165289891563324,49.9998911622992,15.2366666666667,15.31,15.13,0.0769840670677599,0.0671848366638063,0.0713300175093225,43,27,108
2013-05-02,3.8,10.1059,9.96922,2.4677,0.4414,34.91958864,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,1,1
2013-05-09,3.8,10.849,9.41018,2.0115,1.3142,34.91256118,21.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,2
2013-05-14,3.8,10.754,8.47597,2.4122,3.3955,35.39740959,32.06666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,3
2013-05-23,3.8,10.3334,6.82175,5.0782,2.4388,35.9855434,20.6,NA,NA,NA,NA,NA,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0196656945769741,NA,0.635201934836262,NA,NA,NA,NA,184.068491067677,15.6815625,16.44,15.13,0.0290979331161037,0.0171733183958222,0.0193887113723248,20,4,4
2013-05-30,3.8,11.3419,7.10113,6.562,1.7674,36.61007452,32.6,NA,NA,NA,NA,NA,36.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0131619857274519,NA,0.480412479051995,NA,NA,NA,NA,273.699374155366,16.7998958333333,18.44,15.44,0.0154666693585706,0.0110930403721045,0.01302105268443,21,5,5
2013-06-04,3.8,11.6552,7.7284,6.1137,1.0121,36.61101292,30,NA,NA,NA,NA,NA,36.03333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013281937065762,NA,0.478592465558684,NA,NA,NA,NA,271.201076558053,16.4354166666667,17.5,15.38,0.0146359344793013,0.0114703647093252,0.0134188559116226,22,6,6
2013-06-13,3.8,12.059,6.86968,8.8313,3.0095,37.41619886,22.5,NA,NA,NA,NA,NA,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0218824913718019,NA,0.768075447150247,NA,NA,NA,NA,166.599795284997,17.817037037037,19.06,16.81,0.0400385523128269,0.0189384961013892,0.0212244267122472,23,7,7
2013-06-20,3.8,13.2066,7.78074,5.0901,2.1367,38.21614272,38.3,NA,NA,NA,NA,NA,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0136732990922902,NA,0.508646726233196,NA,NA,NA,NA,262.847793869827,17.1284375,17.94,16.56,0.0146359344793013,0.0122375191991045,0.0138206296719582,24,8,8
2013-06-25,3.8,12.9219,7.40745,6.812,2.0695,38.2299221,39.73333333,NA,NA,NA,NA,NA,39.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0115166188901503,NA,0.452603122382906,NA,NA,NA,NA,312.626677649284,18.6259375,19.5,17.88,0.0134188559116226,0.00998664707111392,0.0114703647093252,25,9,9
2013-07-03,3.8,13.8823,7.56839,9.1091,3.0766,39.00086298,42.6,NA,16,42,2,NA,68.9,NA,12,30,NA,11,NA,NA,29,NA,3.81818181818182,0.0816473345356487,NA,5.6255013495062,0.979768014427784,2.44942003606946,0.898120679892136,NA,49.6140543986687,17.1885416666667,17.94,16.88,0.189692357814033,0.0483609319391689,0.0668457686987056,26,10,10
2013-07-15,3.8,16.6329,8.1352,8.0061,5.6447,41.78266258,21.1,NA,29.75,10.75,4.25,NA,35,NA,16,80,NA,10.5,NA,NA,9.52941176470588,NA,9.14285714285714,0.0347538252302326,NA,1.21638388305814,0.556061203683721,2.78030601841861,0.364915164917442,NA,103.650268500126,17.681875,18.69,16.94,0.0383243386870631,0.0296169352202114,0.0355234757597273,27,11,11
2013-07-22,3.8,15.7222,8.66494,7.4824,4.0669,43.31037919,41.5,NA,71.25,14.25,4.75,NA,51.53333333,NA,17,93.5,NA,11.5,NA,NA,18,NA,9.60869565217391,0.020941737309067,NA,1.07919752925745,0.356009534254139,1.95805243839777,0.240829979054271,NA,171.711875188281,18.580625,19.63,17.94,0.0235955790054456,0.0189384961013892,0.0207603224840946,28,12,12
2013-07-25,3.8,16.1911,8.87283,9.6129,4.2516,43.41693726,45.2,NA,92,16,5,NA,59.8,NA,13,58,NA,12,NA,NA,21.6,NA,5.91666666666667,0.0170936830420883,NA,1.02220224591688,0.222217879547148,0.991433616441122,0.20512419650506,NA,210.356214139772,17.8819791666667,18.56,17.19,0.01893849610139,0.0154666693585706,0.0171733183958222,29,13,13
2013-08-01,3.8,16.2438,9.28714,13.6675,3.3787,43.08744699,38.6,NA,255,14,4,NA,79.3,NA,7,56,NA,13,NA,NA,67.25,NA,4.84615384615385,0.0148626738978324,NA,1.17861004009811,0.104038717284827,0.832309738278617,0.193214760671822,NA,242.593358584211,17.3035416666667,18.44,16.5,0.0176092023684709,0.0122375191991045,0.0150493911148339,30,14,14
2013-08-08,3.8,16.8627,7.55209,19.1345,3.1437,43.28483055,56.8,NA,100,10,4,NA,61.7,NA,7,66,NA,16,NA,NA,27.5,NA,4.5625,0.0215065934410203,NA,1.32695681531095,0.150546154087142,1.41943516710734,0.344105495056325,NA,244.710482293748,18.2040625,19.31,17.69,0.198458636376905,0.0114703647093252,0.0126272600237991,31,15,15
2013-08-18,3.8,22.3255,4.42899,18.8264,4.335466667,41.23275321,25.05,NA,4.166666667,5,2.666666667,NA,37.3,NA,7,52.28571429,NA,14.28571429,NA,NA,3.43749999969531,NA,4.149999999055,0.019876396639082,NA,0.741389594637757,0.139134776473574,1.03925159578576,0.283948523500641,NA,191.807470885043,16.0686458333333,16.38,15.81,0.0349718552355526,0.014226335107487,0.0173912603821465,32,16,16
2013-08-23,3.8,18.8193,2.4505,18.3913,5.292233333,43.5350638,28,NA,4.333333333,5,2.333333333,NA,38,NA,7,45.42857143,NA,13.42857143,NA,NA,4.00000000042857,NA,3.90425531883997,0.0101779850331711,NA,0.386763431260501,0.0712458952321976,0.462371320092883,0.136675799031409,NA,354.476198300863,18.065,18.88,17.38,0.013820629671959,0.00857307141360553,0.00998664707111392,33,17,17
2013-08-28,3.8,15.3131,0.47201,17.9562,6.249,45.83737438,25.3,NA,4.5,5,2,NA,38.7,NA,7,38.57142857,NA,12.57142857,NA,NA,4.75,NA,3.6250000002983,0.00949447180293456,NA,0.367436058773567,0.0664613026205419,0.366215340956769,0.119359074080471,NA,382.301261993008,18.3145833333333,18.75,18,0.0146359344793006,0.00789371076278085,0.00927087523964406,34,18,18
2013-09-06,3.8,15.87916667,2.055233333,20.03246667,5.4601,45.75231356,21.7,NA,4.666666667,5,1.666666667,NA,39.4,NA,7,31.71428571,NA,11.71428571,NA,NA,5.79999999904,NA,3.30487804962374,0.00622312402143811,NA,0.245191086444661,0.0435618681500668,0.197361933224652,0.0728994527958902,NA,582.997124621432,17.1275,17.94,16.19,0.00756110585621849,0.00479334413034044,0.00627949197825056,35,19,19
