"Date","Depth","Chla_ugL","Chla_ARlag1","Temp_C","DO_mgL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","DOC_inf","SRP_inf","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median","AirTemp_max","AirTemp_mean","AirTemp_median","Rain_sum","RelHum_max","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean","WindSpeed_max","WindSpeed_mean","WindSpeed_median","week_julian","week_series","week_cum"
"2016-07-28",1,2.4712,1.0511,26.836,6.26562,2.1782,36.4932986,NA,NA,NA,NA,NA,NA,26.33333333,226.6666667,17,70.76923077,1.407692308,10.23076923,-0.814012565,NA,NA,8.60759493906425,8.57894736914127,0.0338073763473779,7.66300530653257,0.89026091036826,0.574725397905425,2.39252201845583,0.345875465681784,0.047590383637865,115.873821656372,25.3590607734807,26.63,23.31,0.123700231441668,0.0240797702267548,0.0296169352202114,32.05001221,27.50417226125,27.585015865,0.616953592,86.95413793,75.90800381875,78.935496185,860.4260254,278.48316788125,4.395383847,2.879330336375,2.8540246725,29,13,94
"2016-08-01",1,1.2149,2.4712,28.542,6.0004,1.1511,36.2959801,NA,NA,NA,NA,NA,NA,25.4,218,18,73,1.4,10,-0.881871503,NA,NA,8.58267716535433,9.1,0.0391017090079595,8.52417256373516,0.99318340880217,0.70383076214327,2.85442475758104,0.391017090079595,0.0547423926111432,92.1140377479432,25.2309289617486,26.31,24.5,0.0465337621546413,0.0333343660077476,0.0394643720079474,31.11000977,26.3937596641667,26.299996945,0.0376128,87.37257597,73.65013482625,73.46029384,919.6710205,315.970999479167,3.040411307,2.18722698958333,2.0865342385,30,14,95
"2016-08-11",1,1.7917,1.2149,26.0168,6.10832,0.6788,36.28986685,NA,NA,NA,NA,NA,NA,25.4,224.5,14.66666667,91.66666667,1.533333333,12,-0.761519808,NA,NA,8.83858267716536,8.86111111166667,0.0403609650560129,9.0610366550749,1.02516851242273,0.591960820956059,3.69975513026905,0.484331580672155,0.0618868130724328,89.0388561248711,24.1633333333333,25.19,23.31,0.044134314983275,0.0360779664545534,0.0406154905672518,31.85,27.0737561541667,26.665002445,0,90.71328961,79.2185132633333,82.670465335,869.289978,300.168332454583,3.897178381,3.21379992983333,3.161860613,31,15,96
"2016-08-18",1,2.7516,1.7917,26.8328,6.75812,1.6826,36.18598214,NA,NA,NA,NA,NA,NA,21.4,199.9333333,11,96.25,1.575,12.5,-0.975088619,NA,NA,9.34267912616822,8.58,0.0278299824475904,5.56414115642725,0.595561624378436,0.306129806923495,2.67863581058058,0.347874780594881,0.043832222354955,129.417436108648,24.1444632768362,24.75,23.75,0.0322573390763726,0.0235955790054456,0.0280691499357305,30.51000366,25.6262540175,24.88500366,0.006096,87.86121772,73.7874869508333,73.713167225,862.4400024,262.484581308292,3.35931541,2.75743779354167,2.7941786805,32,16,97
"2016-08-23",1,4.1844,2.7516,25.8082,6.37563,1.9387,36.62340541,NA,NA,NA,NA,NA,NA,18.5,172.8666667,9,91.5,1.55,12,-0.9733532,NA,NA,9.34414414594595,8.375,0.0202594106874681,3.50217679484896,0.374799097718159,0.182334696187213,1.85373607790333,0.243112928249617,0.0314020865655755,177.514857948255,21.7201657458564,23,20.5,0.0235955790054456,0.0180487129788194,0.0202996512356173,27.48000488,22.78583679125,22.965005495,0,77.55033543,65.4299341929167,66.578661185,842.197998,277.48596071625,2.599249927,1.74847968133333,1.79212414,33,17,98
"2016-08-26",1,4.4324,4.1844,28.4339,4.99914,1.4637,36.60321688,NA,NA,NA,NA,NA,NA,15.6,145.8,7,86.75,1.525,11.5,-0.920353483,NA,NA,9.34615384615385,8.15217391304348,0.0188374681018877,2.74650284925523,0.293864502389448,0.131862276713214,1.63415035783876,0.216630883171709,0.0287271388553787,191.144683964815,24.0792777777778,25.31,23.25,0.0221628338211657,0.0158877345258808,0.0189384961013892,33.48000488,28.2208407091667,28.310006715,0,88.29440981,72.3382236854167,71.22340939,888.4509888,291.586292190833,3.40530478,1.867982797375,1.6672695595,34,18,99
"2016-09-06",1,3.0359,4.4324,25.3522,6.30572,1.9619,37.53799218,NA,NA,NA,NA,NA,NA,35.65,305.5,4.5,93,1.45,11.5,-0.902378623,NA,NA,8.56942496493689,8.47826086956522,0.0116145639113867,3.54824927492863,0.414059203440935,0.05226553760124,1.08015444375896,0.133567484980947,0.0168411176715107,311.912262630024,21.3053038674033,22.69,20.19,0.0146359344793006,0.00857307141360614,0.0118518727806183,31.14998779,24.12583694375,23.89998779,0,80.19830489,68.49278818875,72.83781579,810.8330078,261.327878464,4.1330376,3.4047868065,3.6262826005,35,19,100
"2016-09-09",1,2.7449,3.0359,25.2095,8.94954,0.6394,36.99230215,NA,NA,NA,NA,NA,NA,36.5,344,4,104,1.4,12,-0.709436179,NA,NA,9.42465753424658,9,0.00927052967880495,3.1890622095089,0.338374333276381,0.0370821187152198,0.964135086595715,0.111246356145659,0.0129787415503269,390.57253006905,22.5028488372093,23.81,21.44,0.0114703647093252,0.0075611058562179,0.00927087523964406,31.08001099,25.8958399458333,25.57000122,0,81.56776652,70.1626762858333,71.8021686,787.0130005,244.186875347083,4.856850755,3.77799726979167,3.8848218475,36,20,101
"2016-09-22",1,5.8134,2.7449,23.2798,7.107995,2.73435,37.56307307,NA,NA,NA,NA,NA,NA,32.6,317,5.8,51.8,2.48,11.4,NA,NA,NA,9.7239263803681,5.05263157894737,0.0232695189533891,7.37643750822435,0.758586317880485,0.134963209929657,1.20536108178556,0.265272516068636,0.057708407004405,154.781332618775,21.4167415730337,22,20.88,0.0265493080186152,0.0202996512356173,0.0235955790054456,27.12999878,21.9295911158333,20.97501526,0,97.58485703,83.7724148520833,87.681136815,627.2800293,178.261125092083,4.863342534,3.802114611625,3.7513095565,37,21,102
"2016-09-27",1,4.2662,5.8134,22.4724,6.02319,3.2314,37.34483665,NA,NA,NA,NA,NA,NA,31.3,308,6.4,34.4,2.84,11.2,-1.138440873,NA,NA,9.84025559105431,3.64285714285714,0.0305796107284162,9.4185201043522,0.957141815799428,0.195709508661864,1.05193860905752,0.342491640158262,0.0868460944687021,119.977965277368,20.7094578313253,21.44,19.88,0.0471402106178069,0.0221628338211649,0.0301389868594027,26.07000122,21.4283386233333,20.404992675,0.271487997,100,81.64854078,83.01075037,739.7919922,211.7448756325,3.430976633,2.63359243325,2.676916594,38,22,103
"2016-09-30",1,4.8032,4.2662,21.6621,5.82399,4.5834,36.31387798,NA,NA,NA,NA,NA,NA,30,299,7,17,3.2,11,-0.684252945,NA,NA,9.96666666666667,2.18181818181818,0.137902409464855,41.2328204299917,4.13707228394566,0.965316866253987,2.34434096090254,1.51692650411341,0.441287710287537,27.7996640874095,19.1700540540541,19.5,18.44,0.235854112155824,0.091732935868125,0.125380572940542,17.9500061,15.0595845541667,14.75499878,0.674404811,100,95.6929551104167,96.027385315,546.2979736,136.128955583917,5.119570108,4.21947531908333,4.414462342,39,23,104
"2016-10-11",1,2.7095,4.8032,17.1992,6.58525,5.6701,33.84011548,NA,NA,NA,NA,NA,NA,26.5,205.9,4.5,10.5,2.55,6.5,NA,NA,NA,7.76981132075472,2.30769230769231,0.0816145345081562,16.8044326552294,2.16278516446614,0.367265405286703,0.85695261233564,0.530494474303015,0.208117062995798,44.0302247850384,16.0081111111111,16.81,15.31,0.0917329358681263,0.0741390742050073,0.0813179604810465,18.67000732,12.2979230242083,11.095010375,0,81.60415404,67.8704983633333,68.36775141,688.1430054,201.243541080833,3.582806134,2.17698501754167,1.8705169995,40,24,105
"2016-10-14",1,2.2491,2.7095,16.5207,7.03041,4.0136,34.39096382,NA,NA,NA,NA,NA,NA,21.1,182.8,5,14,2.3,4,NA,NA,NA,8.66350710900474,4.75,0.0777680628502791,14.216001889031,1.64090612614089,0.388840314251395,1.08875287990391,0.311072251401116,0.178866544555642,46.1929975389607,15.7965178571429,16.13,15.5,0.0857302603565371,0.0727300251484147,0.0777008774046282,18.33001099,14.27291514125,14.079995725,0,89.83668227,79.39633897875,83.685386315,657.1929932,184.0643323275,3.722539537,3.05309827929167,3.1259672205,41,25,106
"2016-10-27",1,2.05235,2.2491,16.2635,7.279595,2.91495,34.05550997,NA,NA,NA,NA,NA,NA,19.83333333,178.8666667,5.666666667,19.66666667,2.3,4.666666667,NA,NA,NA,9.01848739815437,5.42857142896939,0.0728151092335637,13.0241958740039,1.44416633288963,0.412618952347799,1.43203048183614,0.339803843114236,0.167474751237197,49.3836274426843,14.5343333333333,14.94,13.81,0.0791411245074759,0.065821594224593,0.0730817241384306,19.80999146,13.8991778065,16.01003418,0,94.76763609,82.9310446533333,86.153417085,428.6820068,108.72470728125,8.299445917,4.67757531575,3.753700797,42,26,107
"2016-10-31",1,1.953975,2.05235,16.1349,7.4041875,2.365625,33.88778304,NA,NA,NA,NA,NA,NA,19.2,176.9,6,22.5,2.3,5,NA,NA,NA,9.21354166666667,5.7,0.0718651702449236,12.712948616327,1.37981126870253,0.431191021469542,1.61696633051078,0.359325851224618,0.165289891563324,49.9998911622992,15.2366666666667,15.31,15.13,0.0769840670677599,0.0671848366638063,0.0713300175093225,19.92998657,16.2366691583333,15.934991455,0,89.86057717,77.8504948283333,79.349406305,596.7180176,160.927333677083,4.261748574,3.23053192354167,3.5245612855,43,27,108
