"Date","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","pH","ORP_mV","SpCond_calc","TN_ugL","TP_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TN_TP","NH4NO3_SRP","TN_inf","TP_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","TN_TP_inf","NH4NO3_SRP_inf","Kd","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median"
2014-05-12,1,17.685,9.56205,1.1387,2.7745,NA,NA,31.066136918818,154,14.8,7,2,2,NA,10.4054054054054,4.5,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,1.6,16.1946,9.9612,1.5116,1.6667,NA,NA,31.7771558513493,150,11.7,7,2,2,NA,12.8205128205128,4.5,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,2.8,13.5186,9.34216,2.5312,1.331,NA,NA,34.5407855968589,147,11.3,6,1,1,NA,13.0088495575221,7,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,3.8,11.5803,9.39527,3.1818,1.331,NA,NA,34.5113116835298,156,12.6,9,2,2,NA,12.3809523809524,5.5,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,5,9.1706,7.46264,4.7212,0.7771,NA,NA,34.6244407327907,153,12.5,12,1,1,NA,12.24,13,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,5.2,8.9042,7.62093,4.5823,0.8274,NA,NA,34.724087616704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,5.5,8.7734,7.68468,3.5468,1.0792,NA,NA,34.7426182841169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,5.8,8.7517,7.70049,3.1104,1.3813,NA,NA,34.867346539435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,6,8.747,7.69468,3.2334,1.1296,NA,NA,34.8486000721902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,6.2,8.7446,7.68802,3.1104,1.3142,NA,NA,34.8496420403553,164,9,11,2,1,NA,18.2222222222222,13,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,8,8.7095,7.68551,3.0271,1.3142,NA,NA,34.9207234738346,152,9.4,15,5,1,NA,16.1702127659574,20,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,9,8.6937,7.63628,3.0549,1.0456,NA,NA,34.9321407706143,221,16,10,3,1,1.8,13.8125,13,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-12,9.3,8.69,7.65205,2.797,1.3645,NA,NA,34.8835331215622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,1,2,NA,18,NA,0.0948296740351929,NA,NA,0.474148370175965,1.23278576245751,0.0948296740351929,0.189659348070386,37.8479038591196,15.5157291666667,16.88,14.63,0.0986458612251129,0.091732935868125,0.0944016456126485
2014-05-14,0.1,20.4878,9.52403,0.6665,1.0456,NA,NA,32.0358393865695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,1,18.1739,10.14673,1.1307,1.2974,NA,NA,31.2229531034243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,1.6,16.7552,10.34144,1.2537,1.3142,NA,NA,31.7615033355951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,2.8,14.2305,9.53767,2.9755,1.3142,NA,NA,34.1641733367216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,3.8,11.5572,9.27434,3.408,1.0288,NA,NA,34.3937601955281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,5,8.9744,7.42352,4.4474,1.1128,NA,NA,34.5581171327091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,5.2,8.924,7.42602,3.7214,1.2638,NA,NA,34.6805476425084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,5.5,8.9064,7.44258,3.1818,1.0121,NA,NA,34.6313963495649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,5.8,8.8951,7.4348,3.4358,1.2974,NA,NA,34.6582588433698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,6,8.8873,7.42576,3.166,1.2638,NA,NA,34.6000027764639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,6.2,8.877,7.41414,3.3683,1.1631,NA,NA,34.8160228723127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,8,8.8401,7.39806,3.6698,1.331,NA,NA,34.6579963133072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,9,8.8261,7.37119,3.3009,1.2135,NA,NA,34.7305243220484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-14,9.3,8.8243,7.37641,3.6024,1.2471,NA,NA,34.6327795303029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,0.1,20.4304,9.15429,2.793,1.6163,NA,NA,32.3565433997417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,1,18.1752,9.81022,2.6502,1.6499,NA,NA,30.9891784513042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,1.6,16.9623,10.24265,2.2019,1.3981,NA,NA,32.13017702617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,2.8,14.6514,9.82473,2.4082,1.5828,NA,NA,33.6000255950787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,3.8,11.6123,9.157,3.6817,1.2471,NA,NA,34.568687710932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,5,9.101,7.69054,4.0269,1.3981,NA,NA,34.8637763379414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,5.2,9.0083,7.72756,4.1538,1.4485,NA,NA,34.926352427059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,5.5,8.9698,7.74663,3.8047,1.3142,NA,NA,34.9567363834688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,5.8,8.9574,7.75969,3.8007,1.2974,NA,NA,34.9775732319065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,6,8.9439,7.75645,3.654,1.3645,NA,NA,34.8206317037397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,6.2,8.9406,7.75719,4.1618,1.3478,NA,NA,34.9692353056216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,8,8.9076,7.74332,3.7888,1.2303,NA,NA,34.9550360683394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,9,8.896,7.72492,3.6024,1.3142,NA,NA,34.9919585634944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-15,9.3,8.8883,7.72686,3.7333,1.2638,NA,NA,35.0251817027757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-19,0.1,17.4641,8.81669,0.8173,1.6331,NA,NA,32.1200599987634,181,11.2,4,2,3,2,16.1607142857143,2,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,1,16.8225,9.01439,1.2537,1.8681,NA,NA,31.8413054601467,212,15.5,4,1,3,NA,13.6774193548387,1.66666666666667,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,1.6,16.1757,8.79297,1.6663,2.1199,NA,NA,32.303981448829,157,14.5,7,2,3,NA,10.8275862068966,3,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,2.8,14.1695,9.0349,3.3564,3.6137,NA,NA,34.40088221783,179,17.6,6,12,3,NA,10.1704545454545,6,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,3.8,11.8406,8.14953,4.1776,1.3645,NA,NA,34.8740861383686,170,11,8,2,3,NA,15.4545454545455,3.33333333333333,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,5,9.4125,8.02575,4.6061,1.096,NA,NA,34.9067289875993,174,11.6,7,1,3,1.8,15,2.66666666666667,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,5.2,9.2661,8.25097,4.4474,1.2471,NA,NA,34.9447379320464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,5.5,9.2054,8.34727,3.5984,1.3142,NA,NA,35.0142170571635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,5.8,9.1892,8.36135,3.6183,1.3142,NA,NA,35.1301919967991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,6,9.1863,8.3512,3.3564,1.3478,NA,NA,34.9749088889017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,6.2,9.1834,8.34365,3.3485,1.3813,NA,NA,35.0468705576738,158,10.8,6,2,3,NA,14.6296296296296,2.66666666666667,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,8,9.1464,8.34089,3.7412,1.3142,NA,NA,35.0735095760126,151,10,6,2,3,NA,15.1,2.66666666666667,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,9,9.1357,8.32287,3.4675,1.331,NA,NA,35.1091842721207,168,10.6,9,3,4,1.8,15.8490566037736,3,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-19,9.3,9.135,8.32153,3.3326,1.331,NA,NA,35.0103008916344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,14,4,1.9,NA,6.25,NA,0.0959793518121853,NA,NA,1.05577286993404,1.34371092537059,0.383917407248741,0.182360768443152,37.3864128848321,15.476875,16.38,14.69,0.0986458612251129,0.0932546425335454,0.096322978102235
2014-05-22,0.1,20.0705,8.80407,0.9284,0.9281,NA,NA,32.3575367152417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,1,18.413,8.9868,1.702,0.9449,NA,NA,31.9718532037091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,1.6,17.1421,8.94092,2.1424,1.2974,NA,NA,31.8890528832378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,2.8,14.5335,8.66074,3.1699,2.3045,NA,NA,34.4389133295467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,3.8,11.8638,8.05579,3.7333,1.4988,NA,NA,34.7231188183536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,5,9.3961,8.71272,3.4159,1.2638,NA,NA,35.0532706371856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,5.2,9.381,8.71154,3.289,0.9449,NA,NA,34.9890840102948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,5.5,9.3684,8.71637,3.0351,1.3142,NA,NA,35.067066090835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,5.8,9.3627,8.69659,2.8962,1.2974,NA,NA,35.1086525801346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,6,9.3573,8.69954,3.0192,1.2303,NA,NA,35.0210673635544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,6.2,9.3558,8.72476,2.9557,1.2638,NA,NA,35.0538204893361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,8,9.3147,8.70105,2.8565,1.2974,NA,NA,35.0489613402147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,9,9.3057,8.73265,2.9002,1.2638,NA,NA,35.2197743607121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-22,9.3,9.3004,8.73042,2.8922,1.3478,NA,NA,35.1117460275382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-05-26,0.1,21.4702,8.51809,0.5713,1.2638,NA,NA,32.3174917965823,145,10.8,7,2,5,1.9,13.4259259259259,1.8,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,1,19.9368,9.10228,1.8925,1.1128,NA,NA,31.7574284433638,152,11.6,6,4,4,NA,13.1034482758621,2.5,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,1.6,17.9414,9.11632,2.1503,1.5995,NA,NA,31.5255596189069,NA,NA,7,2,3,NA,NA,3,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,2.8,14.8994,8.41436,3.5508,2.0695,NA,NA,35.1626683073496,163,14.1,7,1,2,NA,11.5602836879433,4,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,3.8,11.9499,7.44372,3.7373,1.5324,NA,NA,35.2269336238579,173,11.5,6,2,3,NA,15.0434782608696,2.66666666666667,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,5,9.5851,9.05674,3.4913,1.331,NA,NA,35.1913397888966,159,11.1,9,1,3,2.1,14.3243243243243,3.33333333333333,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,5.2,9.5771,9.04623,2.9081,1.3478,NA,NA,35.170895642259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,5.5,9.5602,9.07548,2.8565,1.2974,NA,NA,35.6293255045789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,5.8,9.5502,9.09548,2.8962,1.3142,NA,NA,35.7891634835836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,6,9.5509,9.0506,2.7891,1.3813,NA,NA,35.4750855551873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,6.2,9.5531,9.07992,2.8565,1.3478,NA,NA,35.2141550561836,157,10.5,11,2,3,NA,14.952380952381,4.33333333333333,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,8,9.5119,9.08668,2.8407,1.2638,NA,NA,35.7450493752788,142,10.5,7,2,2,NA,13.5238095238095,4.5,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,9,9.4783,9.07025,2.5233,1.2638,NA,NA,35.5102975396282,161,10.8,9,3,3,2,14.9074074074074,4,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-26,9.3,9.5098,9.10537,2.674,1.2303,NA,NA,35.8164583781814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,16,4,1.9,NA,6,NA,0.0954304705627502,NA,NA,0.763443764502002,1.526887529004,0.381721882251001,0.181317894069225,37.6114613221422,17.61875,18.56,16.81,0.099424246749955,0.091732935868125,0.0951687322960668
2014-05-28,0.1,23.4184,8.43827,0.7618,0.7603,NA,NA,32.5922138475464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
