Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent.Rate..m.s.,Density_mg_m3,Flag,Pressure..PSI.
2019-06-17T09:56:47Z,0.075,23.3827,0.9999,1.5984,34.204,33.092685,7.9311,93.119,8.541,285.9922,849.54,1.8549317642631584,1,997.4661,0,NA
2019-06-17T09:56:47Z,0.074,23.3834,1.0229,1.5971,34.472,33.352733,7.8684,92.386,8.541,286.6921,868.89,1.87029941103958,1,997.4659,0,NA
2019-06-17T09:56:47Z,0.073,23.3764,1.0208,1.6101,34.629,33.50339,7.8029,91.614,8.541,286.9757,743.26,1.879613562534485,1,997.4676,0,NA
2019-06-17T09:56:47Z,0.071,23.3679,1.0174,1.5906,34.582,33.454642,7.7315,90.768,8.541,287.0129,635.6,1.877263945616837,1,997.4696,0,NA
2019-06-17T09:56:47Z,0.069,23.368,0.9904,1.5254,34.394,33.271027,7.6561,89.879,8.54,287.0562,629.32,1.8664522919547204,1,997.4697,0,NA
2019-06-17T09:56:47Z,0.068,23.3731,0.9373,1.51,34.24,33.123709,7.5804,88.993,8.539,287.0684,644.9,1.857393323060036,1,997.4686,0,NA
2019-06-17T09:56:47Z,0.068,23.3704,0.9039,1.5362,34.181,33.069597,7.5046,88.11,8.537,287.0742,561.4,1.8541145463517186,1,997.4693,0,NA
2019-06-17T09:56:47Z,0.068,23.3633,0.9074,1.5467,34.169,33.061,7.4287,87.226,8.537,287.3851,412.11,1.8537158495635582,1,997.471,0,NA
2019-06-17T09:56:47Z,0.069,23.361,0.9281,1.5387,34.255,33.146686,7.354,86.356,8.536,287.9021,377.94,1.8587517384785384,1,997.4715,0,NA
2019-06-17T09:56:47Z,0.07,23.363,0.9458,1.5386,34.391,33.28063,7.28,85.492,8.534,288.4209,421.23,1.8664859533338556,1,997.4709,0,NA
2019-06-17T09:56:47Z,0.07,23.3677,0.9566,1.5781,34.393,33.284354,7.203,84.59,8.533,288.6675,451.88,1.8664071443245498,1,997.4697,0,NA
2019-06-17T09:56:47Z,0.07,23.3732,0.9722,1.6221,34.296,33.19171,7.12,83.62,8.532,288.217,440.86,1.860606547065071,1,997.4685,0,NA
2019-06-17T09:56:47Z,0.071,23.3773,0.9963,1.6454,34.277,33.17586,7.0327,82.602,8.53,287.5335,361.94,1.859346526760759,1,997.4675,0,NA
2019-06-17T09:56:47Z,0.071,23.3808,1.0218,1.6295,34.318,33.219646,6.9483,81.618,8.529,287.3721,288.47,1.8615581379392219,1,997.4667,0,NA
2019-06-17T09:56:47Z,0.071,23.3827,1.0302,1.5616,34.309,33.213441,6.8697,80.701,8.529,287.2983,250,1.8609630139731177,1,997.4663,0,NA
2019-06-17T09:56:47Z,0.072,23.3835,1.0281,1.5126,34.322,33.227766,6.7951,79.829,8.528,287.3292,230.28,1.8616769370977015,1,997.466,0,NA
2019-06-17T09:56:47Z,0.073,23.3881,1.0313,1.4958,34.425,33.329379,6.7253,79.013,8.527,287.7452,239.66,1.8674048967137413,1,997.4649,0,NA
2019-06-17T09:56:47Z,0.074,23.3948,1.0337,1.4896,34.458,33.363179,6.6607,78.258,8.524,287.5104,402.95,1.8690243957305865,1,997.4634,0,NA
2019-06-17T09:56:47Z,0.079,23.3986,1.0313,1.5035,34.344,33.255679,6.6016,77.569,8.52,286.5552,690.35,1.862319697001555,1,997.4624,0,NA
2019-06-17T09:56:47Z,0.086,23.4006,1.0278,1.5331,34.254,33.171916,6.5489,76.958,8.518,286.0902,856.24,1.8570693082365235,1,997.462,0,NA
2019-06-17T09:56:47Z,0.092,23.404,0.983,1.5848,34.319,33.238887,6.5016,76.409,8.516,286.1903,921.31,1.8606618247485522,1,997.4613,0,NA
2019-06-17T09:56:47Z,0.095,23.4059,0.8974,1.6047,34.382,33.303885,6.4601,75.931,8.513,286.5616,948.21,1.8642012907494703,1,997.4608,0,NA
2019-06-17T09:56:47Z,0.092,23.4091,0.8499,1.5436,34.333,33.259725,6.426,75.537,8.51,287.1387,930.64,1.8612561903627949,1,997.46,0,NA
2019-06-17T09:56:47Z,0.088,23.415,0.8427,1.5014,34.281,33.212645,6.3959,75.188,8.506,287.2306,941.37,1.8580288777444105,1,997.4586,0,NA
2019-06-17T09:56:47Z,0.086,23.4207,0.8457,1.5201,34.243,33.17888,6.3659,74.84,8.503,286.7256,984.75,1.8556142843839027,1,997.4572,0,NA
2019-06-17T09:56:47Z,0.087,23.428,0.8522,1.5403,34.297,33.232259,6.3369,74.503,8.502,286.3678,1026.7,1.8584140886737417,1,997.4555,0,NA
2019-06-17T09:56:47Z,0.09,23.4318,0.8513,1.5497,34.419,33.350347,6.3098,74.185,8.5,286.2596,1034.9,1.8652597009754845,1,997.4545,0,NA
2019-06-17T09:56:47Z,0.095,23.4353,0.8438,1.535,34.404,33.337426,6.2875,73.925,8.496,286.1921,1041,1.8642547012966293,1,997.4537,0,NA
2019-06-17T09:56:47Z,0.102,23.4395,0.8472,1.5262,34.327,33.266426,6.2705,73.733,8.494,286.3259,1052.4,1.8596635493584999,1,997.4527,0,NA
2019-06-17T09:56:47Z,0.112,23.4424,0.8748,1.5418,34.31,33.253445,6.2561,73.572,8.492,286.8459,1033.3,1.8585689867942978,1,997.452,0,NA
2019-06-17T09:56:47Z,0.119,23.4423,0.9011,1.5602,34.301,33.243936,6.2465,73.457,8.49,287.4029,1057.2,1.8580566236502947,1,997.4521,0,NA
2019-06-17T09:56:47Z,0.124,23.4407,0.9046,1.5847,34.274,33.214922,6.2398,73.372,8.489,287.381,1066.9,1.8565731806344954,1,997.4525,0,NA
2019-06-17T09:56:47Z,0.129,23.4503,0.8999,1.5759,34.281,33.219939,6.2304,73.256,8.488,286.926,1035.9,1.8565814262845175,1,997.4502,0,NA
2019-06-17T09:56:47Z,0.135,23.4585,0.8708,1.5518,34.305,33.24113,6.2173,73.1,8.487,286.4606,1053.7,1.857621928713908,1,997.4482,0,NA
2019-06-17T09:56:47Z,0.145,23.4544,0.8129,1.5557,34.281,33.2173,6.2041,72.944,8.485,286.2284,1035.2,1.856413271090973,1,997.4493,0,NA
2019-06-17T09:56:47Z,0.16,23.4484,0.7802,1.5573,34.248,33.185646,6.1941,72.827,8.483,286.7004,1013.8,1.8547659026521934,1,997.4507,0,NA
2019-06-17T09:56:47Z,0.175,23.4455,0.7795,1.5385,34.237,33.17572,6.1898,72.777,8.481,287.6929,1041.4,1.8542532957956368,1,997.4516,0,NA
2019-06-17T09:56:47Z,0.189,23.4441,0.795,1.5247,34.222,33.160752,6.1913,72.795,8.479,288.2474,994.85,1.8534499230884285,1,997.452,0,NA
2019-06-17T09:56:47Z,0.2,23.4421,0.8294,1.5543,34.192,33.131588,6.1973,72.865,8.475,288.1564,920.77,1.8518107784991262,1,997.4525,0,NA
2019-06-17T09:56:47Z,0.211,23.4426,0.8572,1.5691,34.2,33.140404,6.2076,72.987,8.469,287.9701,939.25,1.8522490016233393,1,997.4524,0,NA
2019-06-17T09:56:47Z,0.224,23.4447,0.8619,1.5399,34.199,33.140433,6.2202,73.137,8.459,287.9735,943.5,1.8521055855682755,1,997.452,0,NA
2019-06-17T09:56:47Z,0.238,23.4436,0.8691,1.5294,34.125,33.068463,6.2325,73.282,8.449,288.198,902.37,1.8479063265781717,1,997.4523,0,NA
2019-06-17T09:56:47Z,0.252,23.4434,0.8916,1.5396,34.152,33.095228,6.2452,73.432,8.443,288.7053,916.17,1.8494626473964428,1,997.4523,0,NA
2019-06-17T09:56:47Z,0.264,23.445,0.9093,1.5648,34.272,33.210198,6.2662,73.678,8.439,289.1173,957.22,1.8562796374269641,1,997.452,0,NA
2019-06-17T09:56:47Z,0.274,23.4463,0.918,1.6047,34.251,33.189313,6.3012,74.089,8.436,289.2211,1036.8,1.8550216880267234,1,997.4518,0,NA
2019-06-17T09:56:47Z,0.287,23.4456,0.9195,1.6294,34.151,33.096562,6.3449,74.61,8.435,289.1863,1069.4,1.8493148999861198,1,997.452,0,NA
2019-06-17T09:56:47Z,0.304,23.4482,0.9185,1.6343,34.154,33.104145,6.3964,75.224,8.432,289.1262,976.4,1.8493804753465612,1,997.4515,0,NA
2019-06-17T09:56:47Z,0.32,23.446,0.9232,1.6309,34.206,33.154083,6.4655,76.037,8.427,289.1823,876.86,1.8524520585473823,1,997.4521,0,NA
2019-06-17T09:56:47Z,0.332,23.4411,0.9246,1.6217,34.182,33.1292,6.5561,77.099,8.422,289.3489,832.48,1.851275546980029,1,997.4534,0,NA
2019-06-17T09:56:47Z,0.345,23.4519,0.9172,1.5886,34.174,33.120591,6.6702,78.44,8.415,289.5057,847.2,1.850375595735402,1,997.4507,0,NA
2019-06-17T09:56:47Z,0.36,23.4604,0.9296,1.5574,34.234,33.176921,6.8131,80.117,8.404,289.53,906.26,1.8534684183293062,1,997.4488,0,NA
2019-06-17T09:56:47Z,0.373,23.4582,0.9705,1.5727,34.236,33.175671,6.9699,81.952,8.396,289.5569,929.37,1.8536727821502295,1,997.4494,0,NA
2019-06-17T09:56:47Z,0.384,23.453,0.9865,1.6089,34.166,33.105465,7.1094,83.588,8.395,289.6581,886.55,1.849871206275596,1,997.4507,0,NA
2019-06-17T09:56:47Z,0.394,23.4533,0.9765,1.6345,34.151,33.089598,7.2125,84.798,8.397,289.7212,868.64,1.8489986723898928,1,997.4506,0,NA
2019-06-17T09:56:47Z,0.4,23.4533,0.9877,1.62,34.237,33.174212,7.2732,85.514,8.394,289.7177,883.96,1.853929954426963,1,997.4507,0,NA
2019-06-17T09:56:47Z,0.403,23.4462,1.0178,1.5647,34.234,33.176602,7.2916,85.742,8.386,289.6163,868.31,1.8540482888957701,1,997.4523,0,NA
2019-06-17T09:56:47Z,0.41,23.4426,1.0373000000000001,1.5231,34.1,33.055031,7.2768,85.588,8.383,289.5273,766.53,1.8465102829392765,1,997.4532,0,NA
2019-06-17T09:56:47Z,0.425,23.4415,1.0405,1.5108,34.075,33.03701,7.244,85.217,8.387,289.5878,640.18,1.8451211732928818,1,997.4536,0,NA
2019-06-17T09:56:47Z,0.445,23.4413,1.066,1.5141,34.125,33.085654,7.2165,84.893,8.391,289.831,594.66,1.847996091968429,1,997.4538,0,NA
2019-06-17T09:56:47Z,0.462,23.4467,1.1112,1.5302,34.112,33.072028,7.2106,84.821,8.392,290.2313,565.56,1.8470302799955696,1,997.4525,0,NA
2019-06-17T09:56:47Z,0.48,23.4642,1.1278,1.5091,34.102,33.062636,7.219,84.92,8.39,290.556,559.25,1.8457440505439935,1,997.4483,0,NA
2019-06-17T09:56:47Z,0.503,23.4773,1.1364,1.4879,34.074,33.035564,7.2301,85.05,8.388,290.7462,612.95,1.843606064906465,1,997.4453,0,NA
2019-06-17T09:56:47Z,0.527,23.4723,1.1547,1.5031,34.038,32.998534,7.2424,85.189,8.39,290.8102,621.51,1.8417460524895561,1,997.4466,0,NA
2019-06-17T09:56:47Z,0.546,23.468,1.1583,1.4964,34.038,32.995674,7.2538,85.317,8.392,290.5542,595.26,1.8419203233900283,1,997.4477,0,NA
2019-06-17T09:56:47Z,0.56,23.4722,1.1546,1.505,34.047,33.000987,7.2588,85.369,8.394,290.319,626.42,1.842265180289911,1,997.4468,0,NA
2019-06-17T09:56:47Z,0.571,23.471,1.1527,1.5421,34.113,33.062762,7.2518,85.281,8.397,290.634,663.27,1.8460959136702937,1,997.4471,0,NA
2019-06-17T09:56:47Z,0.586,23.4665,1.1521,1.552,34.163,33.107976,7.2323,85.045,8.398,291.2655,640.18,1.8491446928244204,1,997.4483,0,NA
2019-06-17T09:56:47Z,0.603,23.4624,1.1819,1.5257,34.092,33.039975,7.2049,84.725,8.398,291.6732,616.63,1.84524174676879,1,997.4493,0,NA
2019-06-17T09:56:47Z,0.624,23.4584,1.2355,1.5201,34.053,33.00211,7.1789,84.419,8.396,291.7771,620.8,1.8431686489817707,1,997.4504,0,NA
2019-06-17T09:56:47Z,0.647,23.4553,1.2629,1.5821,34.089,33.030917,7.1683,84.278,8.392,291.8335,609.58,1.8453578028416078,1,997.4513,0,NA
2019-06-17T09:56:47Z,0.667,23.4482,1.2614,1.62,34.073,33.0075,7.1935,84.557,8.391,291.8394,593.46,1.8447291459750286,1,997.4531,0,NA
2019-06-17T09:56:47Z,0.686,23.4513,1.2447,1.5846,34.04,32.972811,7.2667,85.411,8.391,291.7627,579.92,1.8427109057683695,1,997.4524,0,NA
2019-06-17T09:56:47Z,0.704,23.4585,1.2259,1.5806,34.062,32.992261,7.3688,86.606,8.389,291.9381,546.96,1.843678831146962,1,997.4507,0,NA
2019-06-17T09:56:47Z,0.718,23.4422,1.2159,1.6037,34.063,32.988817,7.4639,87.714,8.385,292.2393,540.28,1.8443989305757396,1,997.4547,0,NA
2019-06-17T09:56:47Z,0.728,23.4258,1.2187,1.6019,34.007,32.931165,7.5246,88.419,8.382,292.3069,576.71,1.84185431868874,1,997.4587,0,NA
2019-06-17T09:56:47Z,0.742,23.4277,1.3034,1.5922,34.006,32.929794,7.5431,88.635,8.381,292.326,596.71,1.8417194792863147,1,997.4582,0,NA
2019-06-17T09:56:47Z,0.761,23.4271,1.4506,1.5845,34.053,32.972239,7.529,88.461,8.381,292.1259,594.2,1.8444390956629955,1,997.4585,0,NA
2019-06-17T09:56:47Z,0.777,23.417,1.5168,1.5744,34.022,32.93667,7.4947,88.045,8.381,291.6074,587.17,1.843071494131733,1,997.4611,0,NA
2019-06-17T09:56:47Z,0.789,23.4105,1.5052,1.5351,33.968,32.880494,7.4524,87.54,8.382,291.3918,585.21,1.8402376568162775,1,997.4626,0,NA
2019-06-17T09:56:47Z,0.8,23.415,1.4574,1.5026,34.021,32.927626,7.4138,87.078,8.383,291.5833,570.05,1.8430950479155532,1,997.4616,0,NA
2019-06-17T09:56:47Z,0.808,23.4086,1.3804,1.5101,34.097,32.998851,7.3853,86.737,8.383,291.9449,540.65,1.8477162808060479,1,997.4632,0,NA
2019-06-17T09:56:47Z,0.816,23.3964,1.3375,1.5261,34.073,32.980124000000004,7.3731,86.603,8.382,292.3224,542.61,1.8468362500145148,1,997.4662,0,NA
2019-06-17T09:56:47Z,0.83,23.3957,1.3286,1.533,34.04,32.95505,7.3828,86.732,8.381,292.0182,557.56,1.844970385229055,1,997.4663,0,NA
2019-06-17T09:56:47Z,0.85,23.3889,1.3252,1.5605,34.034,32.949537,7.4049,86.992,8.38,291.1062,543.18,1.8449024869172856,1,997.4681,0,NA
2019-06-17T09:56:47Z,0.867,23.3789,1.3304,1.6292,34.002,32.91347,7.4186,87.142,8.379,290.673,525.48,1.8434722456380648,1,997.4707,0,NA
2019-06-17T09:56:47Z,0.878,23.3892,1.3404,1.6423,33.993,32.899719,7.4083,87.008,8.378,290.7385,515.53,1.842536305516805,1,997.4682,0,NA
2019-06-17T09:56:47Z,0.885,23.4051,1.3424,1.5562,34.007,32.910194,7.3694,86.544,8.377,291.1231,506.3,1.8426929061780137,1,997.4643,0,NA
2019-06-17T09:56:47Z,0.894,23.4036,1.3371,1.5055,34.013,32.91319,7.3084,85.823,8.376,291.7094,498.89,1.8430980729636062,1,997.4648,0,NA
2019-06-17T09:56:47Z,0.909,23.3931,1.354,1.5525,34.039,32.935945,7.2361,84.966,8.373,291.6329,479.32,1.8450173274460777,1,997.4673,0,NA
2019-06-17T09:56:47Z,0.927,23.385,1.3906,1.6015,34.039,32.931469,7.1592,84.055,8.368,291.0591,469.17,1.8453469356846237,1,997.4694,0,NA
2019-06-17T09:56:47Z,0.942,23.3816,1.4068,1.573,33.966,32.859071,7.0841,83.167,8.363,290.7938,456.44,1.8412943516837559,1,997.4703,0,NA
2019-06-17T09:56:47Z,0.957,23.3792,1.4022,1.5028,33.933,32.822112,7.0201,82.405,8.362,290.9206,419.96,1.8394972521669317,1,997.4709,0,NA
2019-06-17T09:56:47Z,0.972,23.3742,1.4128,1.507,33.994,32.865361,6.9782,81.877,8.362,291.2161,394.76,1.8432022489477438,1,997.4722,0,NA
2019-06-17T09:56:47Z,0.982,23.3672,1.449,1.5583,34.028,32.87428,6.9681,81.702,8.361,291.3555,378.68,1.845439625369612,1,997.474,0,NA
2019-06-17T09:56:47Z,0.992,23.3641,1.4759,1.5663,33.973,32.802985,6.9949,81.977,8.361,291.4005,360.19,1.8424071817256042,1,997.4747,0,NA
2019-06-17T09:56:47Z,1.012,23.3665,1.486,1.5705,33.944,32.764848,7.0567,82.678,8.362,291.589,348.84,1.8406438894452544,1,997.4742,0,NA
2019-06-17T09:56:47Z,1.042,23.3423,1.5284,1.5762,33.992,32.793914,7.1442,83.664,8.362,291.6559,338.86,1.8443852098843398,1,997.4802,0,NA
2019-06-17T09:56:47Z,1.07,23.2902,1.6061,1.5696,33.998,32.773632,7.2428,84.757,8.362,291.1767,331.26,1.8468549113879007,1,997.4928,0,NA
2019-06-17T09:56:47Z,1.089,23.2656,1.6543,1.5567,33.96,32.709959,7.3339,85.757,8.363,290.3551,329.69,1.845672530848641,1,997.4987,0,NA
2019-06-17T09:56:47Z,1.103,23.2631,1.6513,1.551,34.009,32.722083,7.4029,86.48,8.363,289.8089,328.12,1.8485946996909701,1,997.4993,0,NA
2019-06-17T09:56:47Z,1.114,23.2394,1.605,1.5657,34.07,32.729784,7.4427,86.821,8.361,289.5631,323.43,1.8530774041399107,1,997.5052,0,NA
2019-06-17T09:56:47Z,1.124,23.1926,1.5452,1.5712,34.004,32.61262,7.4512,86.79,8.361,289.4483,318.63,1.8511927863835655,1,997.5164,0,NA
2019-06-17T09:56:47Z,1.136,23.1545,1.5186,1.5837,33.951,32.511123,7.4355,86.485,8.365,289.4534,314.98,1.84969756684196,1,997.5254,0,NA
2019-06-17T09:56:47Z,1.151,23.1172,1.5173,1.6197,34.033,32.517884,7.4078,85.992,8.368,289.5387,310.68,1.8559622064055117,1,997.5344,0,NA
2019-06-17T09:56:47Z,1.161,23.0275,1.5206,1.678,34.114,32.50389,7.3714,85.351,8.369,289.5332,307.4,1.8643468518203608,1,997.5558,0,NA
2019-06-17T09:56:47Z,1.166,22.9371,1.5235,1.7641,34.163,32.468712,7.3249,84.617,8.37,289.3862,307.04,1.870936920603931,1,997.5772,0,NA
2019-06-17T09:56:47Z,1.176,22.8906,1.5261,1.8096,34.229,32.47319,7.273,83.881,8.37,289.1378,307.37,1.8767050788351034,1,997.5882,0,NA
2019-06-17T09:56:47Z,1.199,22.787,1.527,1.8012,34.227,32.431035,7.2231,83.213,8.37,288.8531,307.4,1.8809223078657569,1,997.6127,0,NA
2019-06-17T09:56:47Z,1.23,22.6242,1.525,1.7942,34.163,32.339719,7.1802,82.647,8.369,288.8701,305.54,1.8840276353657832,1,997.6509,0,NA
2019-06-17T09:56:47Z,1.259,22.5002,1.5364,1.8231,34.103,32.257481,7.1495,82.233,8.368,288.9991,294.76,1.885743890898957,1,997.6799,0,NA
2019-06-17T09:56:47Z,1.279,22.4195,1.5696,1.9213,33.998,32.134718,7.1346,82.01,8.37,288.9498,280.67,1.8829946738797754,1,997.6988,0,NA
2019-06-17T09:56:47Z,1.29,22.3671,1.5881,2.0303,33.879,31.997625,7.1356,81.963,8.372,288.8767,280.97,1.8782197116248052,1,997.7109,0,NA
2019-06-17T09:56:47Z,1.298,22.3255,1.5785,2.0601,33.839,31.932487,7.1522,82.092,8.373,288.8896,290.19,1.8776224944430402,1,997.7204,0,NA
2019-06-17T09:56:47Z,1.303,22.2834,1.5575,2.0193,33.789,31.854774,7.1862,82.409,8.374,288.6753,290.85,1.8764567545611486,1,997.7301,0,NA
2019-06-17T09:56:47Z,1.308,22.2602,1.5341,1.9961,33.661,31.692539,7.236,82.881,8.374,288.1778,287.82,1.8699034474493028,1,997.7354,0,NA
2019-06-17T09:56:47Z,1.315,22.2179,1.5291,2.0416,33.567,31.55729,7.2951,83.446,8.374,288.0373,289.15,1.8661467423249463,1,997.7451,0,NA
2019-06-17T09:56:47Z,1.327,22.1769,1.5412,2.0779,33.547,31.488575,7.3626,84.098,8.373,288.267,288.09,1.866688935355504,1,997.7546,0,NA
2019-06-17T09:56:47Z,1.342,22.1446,1.541,2.0739,33.538,31.43275,7.4351,84.811,8.371,288.5464,283.97,1.8675147620186925,1,997.762,0,NA
2019-06-17T09:56:47Z,1.358,22.0701,1.5263,2.1247,33.53,31.3899,7.5002,85.466,8.366,288.834,282.05,1.8701770363800534,1,997.779,0,NA
2019-06-17T09:56:47Z,1.377,22.0017,1.5203,2.2011,33.523,31.35117,7.5545,86.006,8.362,289.0771,279.03,1.8726480089193267,1,997.7946,0,NA
2019-06-17T09:56:47Z,1.401,21.9302,1.5285,2.2433,33.48,31.281707,7.6068,86.527,8.359,289.0773,274.53,1.8731232883682356,1,997.8108,0,NA
2019-06-17T09:56:47Z,1.425,21.8435,1.5569,2.2745,33.393,31.184545,7.6643,87.141,8.359,288.7496,271.68,1.8716308502591434,1,997.8305,0,NA
2019-06-17T09:56:47Z,1.444,21.8035,1.5859,2.2831,33.345,31.128211,7.7273,87.83,8.358,288.3849,270.7,1.8704726622445067,1,997.8397,0,NA
2019-06-17T09:56:47Z,1.456,21.7593,1.5844,2.2826,33.347,31.108209,7.7899,88.484,8.357,288.1945,272.58,1.8724630299515344,1,997.8496,0,NA
2019-06-17T09:56:47Z,1.462,21.6972,1.5816,2.3013,33.344,31.069581,7.8494,89.067,8.356,288.254,276.67,1.8749194388742256,1,997.8635,0,NA
2019-06-17T09:56:47Z,1.468,21.6857,1.6044,2.3116,33.355,31.041843,7.9104,89.66,8.357,288.8469,279.43,1.8760631729343908,1,997.8661,0,NA
2019-06-17T09:56:47Z,1.479,21.6793,1.6346,2.2763,33.371,31.026608,7.9724,90.283,8.357,289.7711,278.58,1.8772881952585716,1,997.8676,0,NA
2019-06-17T09:56:47Z,1.491,21.6464,1.6521,2.2354,33.382,31.012233,8.022,90.78,8.357,290.1357,279.58,1.8793443553875342,1,997.875,0,NA
2019-06-17T09:56:47Z,1.501,21.5863,1.6514,2.2434,33.387,30.994913,8.0599,91.15,8.355,289.9001,288.69,1.882206778640406,1,997.8884,0,NA
2019-06-17T09:56:47Z,1.515,21.5208,1.6433,2.2413,33.356,30.944078,8.112,91.681,8.353,289.6756,294.76,1.8831546342131242,1,997.903,0,NA
2019-06-17T09:56:47Z,1.536,21.4817,1.6581,2.2107,33.343,30.905198,8.1968,92.567,8.35,289.7444,289.45,1.8840503062928742,1,997.9118,0,NA
2019-06-17T09:56:47Z,1.56,21.4415,1.7,2.2333,33.377,30.905515,8.306,93.714,8.349,290.3014,283.61,1.8878093598084582,1,997.9208,0,NA
2019-06-17T09:56:47Z,1.58,21.4123,1.7165,2.2519,33.387,30.884412,8.4165,94.877,8.349,290.9894,279.55,1.8896629733853283,1,997.9274,0,NA
2019-06-17T09:56:47Z,1.593,21.3827,1.7014,2.2064,33.367,30.840364,8.5212,95.986,8.35,291.1804,275.49,1.8897367697023513,1,997.934,0,NA
2019-06-17T09:56:47Z,1.602,21.3419,1.7169,2.2403,33.365,30.81709,8.6306,97.156,8.35,291.0624,273.67,1.8913733264013228,1,997.943,0,NA
2019-06-17T09:56:47Z,1.61,21.2944,1.7566,2.3994,33.36,30.79334,8.7353,98.281,8.351,290.7659,271.84,1.8931213660399124,1,997.9535,0,NA
2019-06-17T09:56:47Z,1.621,21.2402,1.7658,2.4914,33.321,30.743536,8.8033,99.006,8.352,290.435,268.83,1.8931161934851648,1,997.9655,0,NA
2019-06-17T09:56:47Z,1.634,21.2083,1.7581,2.4681,33.314,30.722535,8.8231,99.188,8.352,290.6756,267.79,1.8940731869330891,1,997.9724,0,NA
2019-06-17T09:56:47Z,1.644,21.1753,1.7769,2.4134,33.337,30.729763,8.817,99.079,8.353,291.1802,267.97,1.8968868778621184,1,997.9796,0,NA
2019-06-17T09:56:47Z,1.654,21.1422,1.8102,2.3215,33.321,30.704001,8.818,99.056,8.355,291.2009,263.39,1.8973569154607617,1,997.9869,0,NA
2019-06-17T09:56:47Z,1.669,21.129,1.8231,2.242,33.296,30.664847,8.8482,99.35,8.356,290.9261,256.69,1.8964209844219917,1,997.9899,0,NA
2019-06-17T09:56:47Z,1.689,21.1058,1.8205,2.2052,33.29,30.637063,8.9043,99.915,8.356,290.7831,252.5,1.8970645387381,1,997.9951,0,NA
2019-06-17T09:56:47Z,1.706,21.081,1.813,2.2045,33.295,30.621858,8.966,100.547,8.357,290.7627,248.49,1.898442366101317,1,998.0006,0,NA
2019-06-17T09:56:47Z,1.721,21.0711,1.7925,2.2338,33.294,30.607882,9.0222,101.14,8.358,290.7656,243.07,1.898811692244679,1,998.0028,0,NA
2019-06-17T09:56:47Z,1.733,21.0495,1.7734,2.2315,33.289,30.594969,9.0768,101.728,8.358,290.8183,237.37,1.899448011155028,1,998.0074,0,NA
2019-06-17T09:56:47Z,1.743,21.0092,1.7726,2.2087,33.294,30.592632,9.1332,102.339,8.359,290.8831,232.09,1.9015034729987639,1,998.0162,0,NA
2019-06-17T09:56:47Z,1.752,20.9748,1.8166,2.2861,33.29,30.579608,9.1892,102.936,8.359,290.861,227.79,1.9027601129816696,1,998.0238,0,NA
2019-06-17T09:56:47Z,1.76,20.9586,1.8991,2.4464,33.288,30.564391,9.2377,103.439,8.358,290.8099,224.64,1.9033453257939625,1,998.0273,0,NA
2019-06-17T09:56:47Z,1.767,20.9491,1.9451,2.5089,33.276,30.53554,9.2727,103.777,8.357,290.8672,223.07,1.903032793995443,1,998.0293,0,NA
2019-06-17T09:56:47Z,1.775,20.9401,1.9479,2.4849,33.249,30.484563,9.2941,103.937,8.353,291.0372,222.81,1.9017896538280574,1,998.0314,0,NA
2019-06-17T09:56:47Z,1.786,20.9261,1.9424,2.483,33.254,30.45562,9.3099,104.012,8.348,291.3163,221.71,1.9027029744321624,1,998.0344,0,NA
2019-06-17T09:56:47Z,1.802,20.9049,1.9389,2.4865,33.273,30.439367,9.3298,104.129,8.345,291.6615,219.53,1.9047799087453303,1,998.0391,0,NA
2019-06-17T09:56:47Z,1.823,20.8819,1.9486,2.461,33.279,30.414905,9.3473,104.233,8.342,291.7691,216.6,1.9061488269324878,1,998.044,0,NA
2019-06-17T09:56:47Z,1.847,20.8437,1.9556,2.438,33.304,30.413629,9.3514,104.203,8.341,291.585,212.87,1.9093382703534394,1,998.0524,0,NA
2019-06-17T09:56:47Z,1.87,20.7876,1.9459,2.4374,33.335,30.423896,9.3427,104.05,8.342,291.3284,209.79,1.9136845749628735,1,998.0646,0,NA
2019-06-17T09:56:47Z,1.885,20.7333,1.9445,2.4207,33.335,30.412116,9.3283,103.857,8.343,291.2478,207.67,1.9160747379312992,1,998.0763,0,NA
2019-06-17T09:56:47Z,1.895,20.6894,1.9565,2.3676,33.325,30.39809,9.3217,103.767,8.343,291.8151,205.44,1.9174013983086746,1,998.0857,0,NA
2019-06-17T09:56:47Z,1.903,20.6506,1.9595,2.3191,33.313,30.381213,9.3281,103.822,8.342,292.8533,203.24,1.9183828008879686,1,998.094,0,NA
2019-06-17T09:56:47Z,1.911,20.6238,1.9556,2.3266,33.278,30.334953,9.3394,103.902,8.341,293.4753,201.13,1.917431245953761,1,998.0997,0,NA
2019-06-17T09:56:47Z,1.923,20.6092,1.9617,2.425,33.254,30.282922,9.3518,103.947,8.339,293.4848,199.13,1.9166110196767983,1,998.1028,0,NA
2019-06-17T09:56:47Z,1.938,20.6015,1.9894,2.5913,33.271,30.259697,9.3676,104.002,8.336,293.2263,197.54,1.917988733858754,1,998.1046,0,NA
2019-06-17T09:56:47Z,1.955,20.6014,2.0214,2.6986,33.298,30.244437,9.3855,104.08,8.333,293.1891,194.94,1.9196414390132066,1,998.1047,0,NA
